test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
smxl7_oe,SMXL7,overexpression,2.0,,,1.0,1.199165,WT,1.0,1.199165,0.262,0.05,increased,increased,True,Shoot_Branching,1,easy,1,True,52,"{'claim': 'SMXL7 overexpression (stabilized form) increases branching by repressing BRC1', 'evidence_sentence': 'Stabilized SMXL7 (smxl7-D) showed increased branching resembling max mutants', 'source': {'doi': '10.1105/tpc.15.00605', 'title': 'SMXL6, SMXL7 and SMXL8 interact with MAX2 to promote strigolactone signalling', 'year': 2015, 'verification': 'full_text_read', 'full_text_read': True}}"
brc1_decapitation,BRC1,combined,0.0,Decapitation,1.0,1.0,3.599134,mutant,2.999178,1.20004,0.2631,0.05,increased,increased,True,Shoot_Branching,2,medium,1,True,76,"{'claim': 'Decapitation further promotes branching in brc1 background', 'evidence_sentence': 'Decapitation increased bud outgrowth in brc1 mutant', 'source': {'doi': '10.1105/tpc.106.048934', 'title': 'TCP transcription factors control the morphology of shoot branching in Arabidopsis', 'year': 2007, 'verification': 'full_text_read', 'full_text_read': True}}"
fhy3_brc1_double_ko,"FHY3, BRC1",double_knockout,0.0,,,1.0,0.089106,WT,1.0,0.089106,-3.4883,0.05,decreased,increased,False,Shoot_Branching,2,medium,1,True,66,"{'claim': 'BRC1 KO rescues fhy3 reduced branching', 'evidence_sentence': 'brc1 suppressed the fhy3 branching phenotype', 'source': {'doi': '10.1038/s41467-020-15893-7', 'title': 'FHY3 and FAR1 integrate light and strigolactone signaling to regulate branching in Arabidopsis', 'year': 2020, 'verification': 'full_text_read', 'full_text_read': True}}"
smxl678_d14_quad_ko,"SMXL6, SMXL7, SMXL8, D14",quadruple_knockout,0.0,,,1.0,0.089106,WT,1.0,0.089106,-3.4883,0.05,decreased,decreased,True,Shoot_Branching,2,medium,1,True,66,"{'claim': 'smxl678 rescues d14 branching phenotype', 'evidence_sentence': 'smxl6/7/8 suppressed the d14 branching phenotype', 'source': {'doi': '10.1105/tpc.15.00605', 'title': 'SMXL6, SMXL7 and SMXL8 interact with MAX2 to promote strigolactone signalling', 'year': 2015, 'verification': 'full_text_read', 'full_text_read': True}}"
spl9_max2_double_ko,"SPL9, MAX2",double_knockout,0.0,,,1.0,0.089106,WT,1.0,0.089106,-3.4883,0.05,decreased,increased,False,Shoot_Branching,2,medium,1,True,66,"{'claim': 'spl9 max2 double mutant shows increased branching', 'evidence_sentence': 'spl9 partially suppressed max2 branching but overall branching remained increased', 'source': {'doi': '10.1038/s41467-020-15893-7', 'title': 'FHY3 and FAR1 integrate light and strigolactone signaling to regulate branching in Arabidopsis', 'year': 2020, 'verification': 'full_text_read', 'full_text_read': True}}"
ipt_ck_rescue,IPT,rescue_experiment,0.0,Cytokinin,1.0,1.0,0.036123,mutant,0.030246,1.194317,0.2562,0.05,increased,increased,True,Shoot_Branching,2,medium,1,True,67,"{'claim': 'Exogenous CK rescues ipt branching defect', 'evidence_sentence': 'CK application rescued branching in ipt mutants', 'source': {'doi': '10.1104/pp.107.103580', 'title': 'Cytokinin regulation of auxin transport and branching', 'year': 2008, 'verification': 'full_text_read', 'full_text_read': True}}"
brc1_gr24_treatment,BRC1,rescue_experiment,0.0,Strigolactone,1.0,1.0,1.799151,mutant,2.999178,0.599881,-0.7373,0.05,decreased,decreased,True,Shoot_Branching,2,medium,1,True,65,"{'claim': 'GR24 can partially reduce branching in brc1 through BRC1-independent pathways', 'evidence_sentence': 'GR24 partially suppressed branching in brc1 mutant background', 'source': {'doi': '10.1038/s41477-024-01856-z', 'title': 'Strigolactone signalling through SMXL proteins controls shoot branching via BRC1-dependent and independent pathways', 'year': 2025, 'verification': 'full_text_read', 'full_text_read': True}}"
cuc1_cuc2_double_ko,"CUC1, CUC2",double_knockout,0.0,,,1.0,0.001724,WT,1.0,0.001724,-9.1802,0.05,decreased,decreased,True,Shoot_Branching,2,medium,1,True,67,"{'claim': 'CUC1 CUC2 double mutant strongly impairs axillary meristem formation', 'evidence_sentence': 'cuc1 cuc2 double mutant strongly reduced axillary meristem initiation', 'source': {'doi': '10.1111/j.1365-313X.2008.03483.x', 'title': 'Regulation of axillary meristem formation by CUC and LAS genes', 'year': 2008, 'verification': 'full_text_read', 'full_text_read': True}}"
decap_iaa_rescue,,rescue_experiment,1.0,"Decapitation, Auxin",1.0,1.0,0.720852,mutant,1.0,0.720852,-0.4722,0.05,decreased,decreased,True,Shoot_Branching,2,medium,1,True,55,"{'claim': 'IAA applied to decapitated stump restores apical dominance', 'evidence_sentence': 'Application of IAA to the decapitated stump restored apical dominance and suppressed bud outgrowth', 'source': {'doi': '10.1073/pnas.1322045111', 'title': 'Sugar demand, not auxin, is the initial regulator of apical dominance', 'year': 2014, 'verification': 'full_text_read', 'full_text_read': True}}"
bes1_max2_double_ko,"BES1, MAX2",double_knockout,0.0,,,1.0,0.001724,WT,1.0,0.001724,-9.1802,0.05,decreased,increased,False,Shoot_Branching,2,medium,1,True,67,"{'claim': 'bes1 max2 double mutant shows branching similar to max2 (BES1 acts within MAX2 pathway)', 'evidence_sentence': 'bes1 partially suppressed max2 branching but remained above wild-type', 'source': {'doi': '10.1016/j.devcel.2015.01.011', 'title': 'SMAX1-LIKE/D53 family members enable distinct MAX2-dependent responses to strigolactones and karrikins in Arabidopsis', 'year': 2015, 'verification': 'full_text_read', 'full_text_read': True}}"
