edge_id,source,target,sign,effect,pmid,inferred
E0425,BBX18,Hypocotyl_Length,1,activation,38267840,False
E0426,A. thaliana,Hypocotyl_Length,-1,repression,35510737,False
E0427,increase of sucrose,Hypocotyl_Length,-1,repression,33989283,False
E0428,FAA,Hypocotyl_Length,-1,repression,17942448,False
E0429,ABI8,Hypocotyl_Length,1,activation,24995569,False
E0430,thermomorphogenic gr,Hypocotyl_Length,1,activation,29547672,False
E0431,BMA,Hypocotyl_Length,-1,repression,36997582,False
E0432,FBH1,Hypocotyl_Length,1,activation,29514290,False
E0433,HBL,Hypocotyl_Length,-1,repression,37298328,False
E0434,ARF16,Hypocotyl_Length,-1,repression,33487334,False
E0435,GDA,Hypocotyl_Length,-1,repression,26728313,False
E0436,LCL5,Hypocotyl_Length,1,activation,21483796,False
E0437,Cryptochrome blue li,Hypocotyl_Length,-1,repression,18003924,False
E0438,HPAT,Hypocotyl_Length,1,activation,24036508,False
E0439,SEC,Hypocotyl_Length,1,activation,26773002,False
E0440,24-epibrassinolide,Hypocotyl_Length,1,activation,23496207,False
E0441,excess sucrose,Hypocotyl_Length,1,activation,36617439,False
E0442,ATHSFA1D,Hypocotyl_Length,1,activation,37922351,False
E0443,arrhythmia in phloem,Hypocotyl_Length,-1,repression,30870980,False
E0444,IAA3,Hypocotyl_Length,1,activation,24867218,False
E0445,all of these hormone,Hypocotyl_Length,1,activation,25899068,False
E0446,SIRTINOL,Hypocotyl_Length,-1,repression,33768644,False
E0447,Overexpression of Md,Hypocotyl_Length,1,activation,34983053,False
E0448,white light,Hypocotyl_Length,-1,repression,35628112,False
E0449,PIFQ,Hypocotyl_Length,1,activation,27458465,False
E0450,SOB3/AHL29,Hypocotyl_Length,-1,repression,25311531,False
E0451,ADO3,Hypocotyl_Length,1,activation,29273730,False
E0452,KUF1,Hypocotyl_Length,1,activation,35254909,False
E0453,ATTCP15,Hypocotyl_Length,1,activation,34305986,False
E0454,PYRIPROXYFEN,Hypocotyl_Length,-1,repression,37745175,False
E0455,axr2-1/iaa7 mutant,Hypocotyl_Length,-1,repression,34618142,False
E0456,ECD,Hypocotyl_Length,-1,repression,28479230,False
E0457,ATSPL9,Hypocotyl_Length,-1,repression,36949101,False
E0458,AFB5,Hypocotyl_Length,-1,repression,26976444,False
E0459,Novel mutations,Hypocotyl_Length,1,activation,8528277,False
E0460,ATGH3.11,Hypocotyl_Length,1,activation,29163619,False
E0461,YUCASIN,Hypocotyl_Length,-1,repression,29467786,False
E0462,ZFHD10,Hypocotyl_Length,1,activation,29686058,False
E0463,LFCRY2,Hypocotyl_Length,-1,repression,34884732,False
E0464,HLH1,Hypocotyl_Length,-1,repression,35266544,False
E0465,CBL7,Hypocotyl_Length,-1,repression,35762301,False
E0466,AXR2,Hypocotyl_Length,-1,repression,34618142,False
E0467,JASMONATE,Hypocotyl_Length,1,activation,32967288,False
E0468,IAA6,Hypocotyl_Length,1,activation,8624510,False
E0469,Far red light,Hypocotyl_Length,-1,repression,12324610,False
E0470,ATTIFY1,Hypocotyl_Length,1,activation,36301462,False
E0471,PAR,Hypocotyl_Length,1,activation,25333270,False
E0472,epidermal growth fac,Hypocotyl_Length,1,activation,36598987,False
E0473,Heatin analogue,Hypocotyl_Length,1,activation,33768644,False
E0474,LAMBDA,Hypocotyl_Length,-1,repression,29926790,False
E0475,IF1,Hypocotyl_Length,1,activation,34834746,False
E0476,PIF6,Hypocotyl_Length,-1,repression,31815202,False
E0477,TZP,Hypocotyl_Length,1,activation,29686058,False
E0478,HEXOKINASE,Hypocotyl_Length,1,activation,34155329,False
E0479,TAXOL,Hypocotyl_Length,-1,repression,25899068,False
E0480,GMPHYA1,Hypocotyl_Length,1,activation,37866377,False
E0481,ZKT11,Hypocotyl_Length,-1,repression,37569795,False
E0482,GmPIP1-6,Hypocotyl_Length,1,activation,37866377,False
E0483,exogenous MeJA,Hypocotyl_Length,-1,repression,22825635,False
E0484,Exogenous BRs,Hypocotyl_Length,1,activation,29375601,False
E0485,APRR1,Hypocotyl_Length,-1,repression,37676516,False
E0486,exogenous sucrose,Hypocotyl_Length,1,activation,27013021,False
E0487,RALFS,Hypocotyl_Length,-1,repression,24368323,False
E0488,HYDROXYUREA,Hypocotyl_Length,-1,repression,24591052,False
E0489,KAR,Hypocotyl_Length,-1,repression,33521891,False
E0490,SUB,Hypocotyl_Length,-1,repression,31961852,False
E0491,higher temperature c,Hypocotyl_Length,1,activation,29104579,False
E0492,Exogenous Suc,Hypocotyl_Length,1,activation,35867260,False
E0493,BrMYC2 expression,Hypocotyl_Length,-1,repression,34539701,False
E0494,HMR,Hypocotyl_Length,-1,repression,20603003,False
E0495,HXK,Hypocotyl_Length,1,activation,34155329,False
E0496,PAX1,Hypocotyl_Length,1,activation,17430601,False
E0497,mesophyll-specific p,Hypocotyl_Length,-1,repression,24078666,False
E0498,H3,Hypocotyl_Length,1,activation,38346986,False
E0499,KAR1,Hypocotyl_Length,-1,repression,35529949,False
E0500,CIB4,Hypocotyl_Length,1,activation,29860272,False
E0501,EID1,Hypocotyl_Length,1,activation,38152059,False
E0502,BEH3,Hypocotyl_Length,-1,repression,36235431,False
E0503,TAA1,Hypocotyl_Length,-1,repression,27249562,False
E0504,ADO2,Hypocotyl_Length,1,activation,30248137,False
E0505,High nitrogen condit,Hypocotyl_Length,-1,repression,35095972,False
E0506,ATHB-2,Hypocotyl_Length,1,activation,25600997,False
E0507,OSU1,Hypocotyl_Length,1,activation,34977442,False
E0508,MEIAA,Hypocotyl_Length,-1,repression,16169896,False
E0509,cytokinin applicatio,Hypocotyl_Length,1,activation,17006669,False
E0510,ATBET12,Hypocotyl_Length,-1,repression,28510978,False
E0511,ATDIL9-7,Hypocotyl_Length,-1,repression,22589732,False
E0512,antiphase light-temp,Hypocotyl_Length,-1,repression,25516603,False
E0513,ATSIZ1,Hypocotyl_Length,1,activation,19837819,False
E0514,karrikin signaling,Hypocotyl_Length,-1,repression,37494415,False
E0515,TCP2,Hypocotyl_Length,-1,repression,26596765,False
E0516,loss-of-function of ,Hypocotyl_Length,-1,repression,33893646,False
E0517,HNA,Hypocotyl_Length,1,activation,33768644,False
E0518,Cryptochromes,Hypocotyl_Length,-1,repression,35008710,False
E0519,JASMONATES,Hypocotyl_Length,-1,repression,22825635,False
E0520,ATCTL1,Hypocotyl_Length,1,activation,37487064,False
E0521,GH3.17,Hypocotyl_Length,1,activation,29467786,False
E0522,SAUR,Hypocotyl_Length,1,activation,30367178,False
E0523,ATGA3OX1,Hypocotyl_Length,1,activation,30992454,False
E0524,Cell elongation,Hypocotyl_Length,1,activation,29021806,False
E0525,ATETR1,Hypocotyl_Length,1,activation,20374664,False
E0526,Transition from dark,Hypocotyl_Length,1,activation,35628112,False
E0527,HG,Hypocotyl_Length,1,activation,37498972,False
E0528,BrMYC3-2 expression,Hypocotyl_Length,1,activation,34539701,False
E0529,hat3 athb4 double lo,Hypocotyl_Length,-1,repression,30453622,False
E0530,ZKT4,Hypocotyl_Length,-1,repression,37569795,False
E0531,DET1,Hypocotyl_Length,-1,repression,34155329,False
E0532,Loss of Desi3a,Hypocotyl_Length,1,activation,36652487,False
E0533,MIR163,Hypocotyl_Length,-1,repression,28738828,False
E0534,EOD,Hypocotyl_Length,1,activation,24420574,False
E0535,tetrahydro-3-(1-naph,Hypocotyl_Length,-1,repression,12226489,False
E0536,BrMYC4-1 expression,Hypocotyl_Length,1,activation,34539701,False
E0537,ZKT3,Hypocotyl_Length,-1,repression,37569795,False
E0538,CSI1,Hypocotyl_Length,-1,repression,32016356,False
E0539,degradation of PIFs,Hypocotyl_Length,-1,repression,37511897,False
E0540,PAS2,Hypocotyl_Length,1,activation,33218005,False
E0541,BAF1,Hypocotyl_Length,1,activation,34436598,False
E0542,NJ15,Hypocotyl_Length,-1,repression,29912637,False
E0543,ARF6,Hypocotyl_Length,1,activation,24867218,False
E0544,mesophyll-localized ,Hypocotyl_Length,-1,repression,23456246,False
E0545,ZKT18,Hypocotyl_Length,-1,repression,37569795,False
E0546,IAA1,Hypocotyl_Length,-1,repression,34618142,False
E0547,ARR2,Hypocotyl_Length,1,activation,22751310,False
E0548,BBX20,Hypocotyl_Length,-1,repression,35555928,False
E0549,ELH,Hypocotyl_Length,1,activation,34189424,False
E0550,higher doses of blue,Hypocotyl_Length,1,activation,27014313,False
E0551,COR28,Hypocotyl_Length,1,activation,32769132,False
E0552,NF-YC7,Hypocotyl_Length,-1,repression,37569819,False
E0553,ultraviolet-B,Hypocotyl_Length,-1,repression,35806395,False
E0554,photomorphogenesis,Hypocotyl_Length,1,activation,33824329,False
E0555,AFB4,Hypocotyl_Length,-1,repression,26976444,False
E0556,DNA,Hypocotyl_Length,1,activation,33019674,False
E0557,ATERF#092,Hypocotyl_Length,-1,repression,22818915,False
E0558,ATCSLD3,Hypocotyl_Length,1,activation,29253184,False
E0559,plastid signals,Hypocotyl_Length,1,activation,19140931,False
E0560,Over-expression of A,Hypocotyl_Length,1,activation,27812419,False
E0561,LRB,Hypocotyl_Length,1,activation,34463721,False
E0562,Skotomorphogenesis,Hypocotyl_Length,1,activation,31507622,False
E0563,Silver treatment,Hypocotyl_Length,-1,repression,24529183,False
E0564,ARF10,Hypocotyl_Length,-1,repression,33487334,False
E0565,dramatic changes in ,Hypocotyl_Length,1,activation,21205034,False
E0566,BrMYC4-2 expression,Hypocotyl_Length,1,activation,34539701,False
E0567,ATFIP1[V],Hypocotyl_Length,1,activation,17220357,False
E0568,SAUR41,Hypocotyl_Length,1,activation,33777065,False
E0569,Overexpressed polyga,Hypocotyl_Length,1,activation,24681615,False
E0570,ZKT7,Hypocotyl_Length,-1,repression,37569795,False
E0571,CKB4,Hypocotyl_Length,1,activation,17662034,False
E0572,PIP2,Hypocotyl_Length,1,activation,34054893,False
E0573,UBP13DeltaMATHoe,Hypocotyl_Length,-1,repression,35700731,False
E0574,SLR,Hypocotyl_Length,-1,repression,34618142,False
E0575,ATB BETA BETA,Hypocotyl_Length,1,activation,16798939,False
E0576,CCS52A2,Hypocotyl_Length,-1,repression,26662023,False
E0577,BZIPS,Hypocotyl_Length,-1,repression,29915080,False
E0578,MAP4K4,Hypocotyl_Length,-1,repression,33990595,False
E0579,ATFIP37,Hypocotyl_Length,-1,repression,36305219,False
E0580,THREONINE,Hypocotyl_Length,1,activation,37077988,False
E0581,photochemical activi,Hypocotyl_Length,1,activation,28584283,False
E0582,PROPYZAMIDE,Hypocotyl_Length,-1,repression,25899068,False
E0583,vhp2;1-1,Hypocotyl_Length,-1,repression,37662170,False
E0584,PEPRE1,Hypocotyl_Length,1,activation,37108050,False
E0585,Guard cell-localized,Hypocotyl_Length,1,activation,35128344,False
E0586,AZOMITE,Hypocotyl_Length,1,activation,38044963,False
E0587,far-red illumination,Hypocotyl_Length,1,activation,23456246,False
E0588,exocyst subunit,Hypocotyl_Length,1,activation,28074928,False
E0589,LTP5,Hypocotyl_Length,1,activation,20667964,False
E0590,AOD13,Hypocotyl_Length,1,activation,34057637,False
E0591,D14,Hypocotyl_Length,-1,repression,35529949,False
E0592,PPPIF8,Hypocotyl_Length,1,activation,35934255,False
E0593,CLE44,Hypocotyl_Length,-1,repression,35858547,False
E0594,ATHSP90-7,Hypocotyl_Length,1,activation,36613530,False
E0595,THR,Hypocotyl_Length,1,activation,37077988,False
E0596,BOP,Hypocotyl_Length,-1,repression,28826468,False
E0597,FRS7,Hypocotyl_Length,1,activation,28492275,False
E0598,ATSGT1B,Hypocotyl_Length,1,activation,12782725,False
E0599,Low Fluence Ultravio,Hypocotyl_Length,-1,repression,27989670,False
E0600,IAM,Hypocotyl_Length,1,activation,32327358,False
E0601,Treatment of wild-ty,Hypocotyl_Length,1,activation,24178206,False
E0602,Submergence stress,Hypocotyl_Length,1,activation,31638649,False
E0603,2% sucrose,Hypocotyl_Length,1,activation,30505313,False
E0604,cry mutations,Hypocotyl_Length,-1,repression,19559617,False
E0605,BBX23,Hypocotyl_Length,1,activation,32054455,False
E0606,KYN,Hypocotyl_Length,-1,repression,29467786,False
E0607,Cryptochrome isoform,Hypocotyl_Length,-1,repression,34281206,False
E0608,SLS,Hypocotyl_Length,-1,repression,28690842,False
E0609,24-epiBL,Hypocotyl_Length,1,activation,23264517,False
E0610,FIN219,Hypocotyl_Length,-1,repression,29163619,False
E0611,ATMYC2,Hypocotyl_Length,-1,repression,35567527,False
E0612,ATGRF4,Hypocotyl_Length,-1,repression,36598987,False
E0613,ATBBX32,Hypocotyl_Length,1,activation,27015278,False
E0614,depletion of blue li,Hypocotyl_Length,1,activation,36617439,False
E0615,SnRK1,Hypocotyl_Length,1,activation,29584583,False
E0616,ARR16,Hypocotyl_Length,1,activation,31788657,False
E0617,Strigolactone,Hypocotyl_Length,-1,repression,24126495,False
E0618,OsPIL1 overexpressio,Hypocotyl_Length,1,activation,27683092,False
E0619,upregulation of tran,Hypocotyl_Length,1,activation,22438834,False
E0620,ICK3,Hypocotyl_Length,1,activation,28619072,False
E0621,NALACIN,Hypocotyl_Length,1,activation,36454752,False
E0622,low red/far-red,Hypocotyl_Length,1,activation,36617439,False
E0623,abscisic acid,Hypocotyl_Length,-1,repression,33153046,False
E0624,RAP2,Hypocotyl_Length,1,activation,20031913,False
E0625,PeCRY1 overexpressio,Hypocotyl_Length,-1,repression,25503486,False
E0626,low nitrate,Hypocotyl_Length,-1,repression,33868355,False
E0627,SWELLMAP,Hypocotyl_Length,1,activation,35222493,False
E0628,PHYC,Hypocotyl_Length,1,activation,27820825,False
E0629,BBX22,Hypocotyl_Length,-1,repression,35555928,False
E0630,WDL3,Hypocotyl_Length,1,activation,29087315,False
E0631,FER,Hypocotyl_Length,1,activation,34335672,False
E0632,light quantity,Hypocotyl_Length,1,activation,26039487,False
E0633,external sugars such,Hypocotyl_Length,1,activation,34155329,False
E0634,MKK10D,Hypocotyl_Length,-1,repression,29244171,False
E0635,ATSIG6,Hypocotyl_Length,-1,repression,24078666,False
E0636,competitive binding,Hypocotyl_Length,1,activation,35369361,False
E0637,H(+)-ATPase inhibito,Hypocotyl_Length,-1,repression,24492258,False
E0638,ATMYB42,Hypocotyl_Length,-1,repression,34922335,False
E0639,fiona1-2,Hypocotyl_Length,1,activation,35101091,False
E0640,SHB1,Hypocotyl_Length,1,activation,16500988,False
E0641,SPF1,Hypocotyl_Length,-1,repression,35567527,False
E0642,AHL23,Hypocotyl_Length,1,activation,34174007,False
E0643,PDLZ2,Hypocotyl_Length,-1,repression,17259265,False
E0644,Elevated temperature,Hypocotyl_Length,1,activation,28827608,False
E0645,XBAT31,Hypocotyl_Length,1,activation,33962946,False
E0646,NF,Hypocotyl_Length,-1,repression,37569819,False
E0647,PIN1,Hypocotyl_Length,1,activation,21666806,False
E0648,FUSICOCCIN,Hypocotyl_Length,1,activation,24492258,False
E0649,sucrose depletion,Hypocotyl_Length,1,activation,30941890,False
E0650,CFK1,Hypocotyl_Length,1,activation,28377589,False
E0651,phyAphyBhy4 mutant,Hypocotyl_Length,-1,repression,9733522,False
E0652,Application of BRs,Hypocotyl_Length,1,activation,21617247,False
E0653,PG,Hypocotyl_Length,-1,repression,34977442,False
E0654,BAS1,Hypocotyl_Length,1,activation,15773851,False
E0655,Propiconazole,Hypocotyl_Length,-1,repression,22590578,False
E0656,SINAT2C63S,Hypocotyl_Length,1,activation,34490020,False
E0657,ATYUC6,Hypocotyl_Length,1,activation,29070794,False
E0658,PCH1OX3,Hypocotyl_Length,-1,repression,26839287,False
E0659,E12A11,Hypocotyl_Length,1,activation,30061395,False
E0660,exogenously added cy,Hypocotyl_Length,1,activation,17217468,False
E0661,Natural allelic vari,Hypocotyl_Length,1,activation,28683779,False
E0662,A27E,Hypocotyl_Length,1,activation,37602432,False
E0663,FCA,Hypocotyl_Length,-1,repression,27989670,False
E0664,PPBO,Hypocotyl_Length,-1,repression,35345463,False
E0665,LOV,Hypocotyl_Length,1,activation,26601822,False
E0666,Exogenous sugar,Hypocotyl_Length,1,activation,27345161,False
E0667,IBA,Hypocotyl_Length,1,activation,16258013,False
E0668,light signal,Hypocotyl_Length,-1,repression,28711729,False
E0669,plate treatments,Hypocotyl_Length,-1,repression,15776543,False
E0670,NERD1,Hypocotyl_Length,1,activation,29722827,False
E0671,SUNFLECKS,Hypocotyl_Length,-1,repression,21848684,False
E0672,deoxystrigolactones,Hypocotyl_Length,-1,repression,24808100,False
E0673,PHOTOPERIOD,Hypocotyl_Length,1,activation,35222453,False
E0674,PZA,Hypocotyl_Length,1,activation,28604689,False
E0675,OX8,Hypocotyl_Length,1,activation,27066051,False
E0676,OPS,Hypocotyl_Length,1,activation,37638229,False
E0677,HYL 1,Hypocotyl_Length,1,activation,31922639,False
E0678,PEUVR8,Hypocotyl_Length,-1,repression,26171608,False
E0679,lack of H+-PPase,Hypocotyl_Length,1,activation,27066051,False
E0680,Evening_Complex,Hypocotyl_Length,-1,repression,33487361,False
E0681,HID1,Hypocotyl_Length,-1,repression,29143279,False
E0682,ARF17,Hypocotyl_Length,-1,repression,33487334,False
E0683,BRUSHING,Hypocotyl_Length,-1,repression,15776543,False
E0684,ESC/AHL27,Hypocotyl_Length,-1,repression,25311531,False
E0685,ATRAV1,Hypocotyl_Length,-1,repression,36818828,False
E0686,GNC,Hypocotyl_Length,1,activation,25755661,False
E0687,ELF4,Hypocotyl_Length,-1,repression,33138078,False
E0688,LHE,Hypocotyl_Length,1,activation,23456246,False
E0689,AHA2,Hypocotyl_Length,-1,repression,24492258,False
E0690,MUTANTS,Hypocotyl_Length,-1,repression,28742939,False
E0691,overexpressing PIFs,Hypocotyl_Length,-1,repression,23314820,False
E0692,ABI1,Hypocotyl_Length,-1,repression,33731345,False
E0693,IAN,Hypocotyl_Length,1,activation,33768644,False
E0694,YUC,Hypocotyl_Length,1,activation,29070794,False
E0695,phytohormones,Hypocotyl_Length,1,activation,33153046,False
E0696,GLKS,Hypocotyl_Length,-1,repression,38180123,False
E0697,C1,Hypocotyl_Length,-1,repression,28119722,False
E0698,ATLEC1,Hypocotyl_Length,1,activation,26566918,False
E0699,MED8,Hypocotyl_Length,-1,repression,26341899,False
E0700,BIK1,Hypocotyl_Length,1,activation,36652487,False
E0701,salt stress,Hypocotyl_Length,-1,repression,36508461,False
E0702,Cotyledon-synthesize,Hypocotyl_Length,1,activation,29467786,False
E0703,Reduced cotyledon il,Hypocotyl_Length,1,activation,34429034,False
E0704,ATLHP1,Hypocotyl_Length,1,activation,36038910,False
E0705,RADICICOL,Hypocotyl_Length,-1,repression,26728313,False
E0706,15EaPCB,Hypocotyl_Length,1,activation,22582099,False
E0707,mdp60 mutants,Hypocotyl_Length,-1,repression,31638649,False
E0708,ATPP7,Hypocotyl_Length,1,activation,22589732,False
E0709,MIR160,Hypocotyl_Length,1,activation,33487334,False
E0710,KAI2,Hypocotyl_Length,1,activation,36068957,False
E0711,AHL27,Hypocotyl_Length,-1,repression,27984677,False
E0712,PPD,Hypocotyl_Length,-1,repression,35510737,False
E0713,AT2353,Hypocotyl_Length,1,activation,18069939,False
E0714,PHOTOTROPINS,Hypocotyl_Length,1,activation,18183416,False
E0715,frs7-1;frs12-1,Hypocotyl_Length,1,activation,28492275,False
E0716,ARQ1,Hypocotyl_Length,1,activation,36142359,False
E0717,CK1,Hypocotyl_Length,1,activation,32106561,False
E0718,ZMPHYCS,Hypocotyl_Length,-1,repression,32531863,False
E0719,AIRP5,Hypocotyl_Length,1,activation,29042542,False
E0720,protein(s) levels,Hypocotyl_Length,1,activation,14605216,False
E0721,GLUCOSE,Hypocotyl_Length,1,activation,29287086,False
E0722,CIL1,Hypocotyl_Length,1,activation,29860272,False
E0723,RVE1,Hypocotyl_Length,1,activation,23888064,False
E0724,A semidominant mutat,Hypocotyl_Length,1,activation,8624440,False
E0725,RSPL9,Hypocotyl_Length,-1,repression,36949101,False
E0726,PeUVR8 overexpressio,Hypocotyl_Length,-1,repression,26171608,False
E0727,PBG,Hypocotyl_Length,-1,repression,24769533,False
E0728,growth at high tempe,Hypocotyl_Length,1,activation,22580954,False
E0729,CLEL 6,Hypocotyl_Length,1,activation,27315833,False
E0730,FBH,Hypocotyl_Length,1,activation,29514290,False
E0731,YCZ,Hypocotyl_Length,1,activation,25793645,False
E0732,ATEBP,Hypocotyl_Length,-1,repression,30873200,False
E0733,simulated shade,Hypocotyl_Length,1,activation,24609653,False
E0734,GI,Hypocotyl_Length,1,activation,35923878,False
E0735,ATSERPIN1,Hypocotyl_Length,-1,repression,27315833,False
E0736,Ph = 16 h,Hypocotyl_Length,1,activation,34898651,False
E0737,Over-expressed GmCBL,Hypocotyl_Length,1,activation,23044418,False
E0738,GLR,Hypocotyl_Length,1,activation,37442951,False
E0739,EPR1,Hypocotyl_Length,1,activation,35603836,False
E0740,Pcz treatment,Hypocotyl_Length,-1,repression,22590578,False
E0741,RSLV,Hypocotyl_Length,1,activation,25619826,False
E0742,BrMYC3-1 expression,Hypocotyl_Length,1,activation,34539701,False
E0743,NF-YC8,Hypocotyl_Length,-1,repression,37569819,False
E0744,ANY1,Hypocotyl_Length,-1,repression,28150693,False
E0745,increase in temperat,Hypocotyl_Length,1,activation,32091601,False
E0746,compound 1a,Hypocotyl_Length,1,activation,36142359,False
E0747,MIR393,Hypocotyl_Length,1,activation,32067636,False
E0748,Hxk activity,Hypocotyl_Length,1,activation,34155329,False
E0749,ELF3SHA,Hypocotyl_Length,-1,repression,26269119,False
E0750,Gibberellin,photomorphogenesis,-1,repression,30386544,False
E0751,BHLH,photomorphogenesis,-1,repression,24858936,False
E0752,HID1,photomorphogenesis,1,activation,24982146,False
E0753,photomorphogenesis,light-regulated gene,1,activation,20502669,False
E0754,KAR,seedling photomorpho,1,activation,33372050,False
E0755,PKL/EPP1,photomorphogenesis,-1,repression,24920333,False
E0756,CYTOKININ,photomorphogenesis,1,activation,21145502,False
E0757,CYTOKININS,photomorphogenesis,1,activation,18931353,False
E0758,COP1,Repression of photom,1,activation,27536318,False
E0759,DET1,photomorphogenesis,-1,repression,25704163,False
E0760,SPA1,photomorphogenesis,-1,repression,33841486,False
E0761,COP1,constitutive photomo,1,activation,19175768,False
E0762,COP1,photomorphogenesis o,-1,repression,23857347,False
E0763,ATUVR8,photomorphogenesis,1,activation,35555928,False
E0764,CRY1,photomorphogenesis,1,activation,34884771,False
E0765,photoreceptor,photomorphogenesis,1,activation,19920208,False
E0766,VUP1,altered photomorphog,1,activation,24567189,False
E0767,PHYTOCHROMES,photomorphogenesis,1,activation,34531891,False
E0768,COP1,nuclear degradation ,1,activation,32849709,False
E0769,photomorphogenesis,promotion of cotyled,1,activation,35266544,False
E0770,DCP5,photomorphogenesis,-1,repression,30850529,False
E0771,BIN2,photomorphogenesis,1,activation,35432407,False
E0772,photomorphogenesis,promotion of chlorop,1,activation,35266544,False
E0773,COP,photomorphogenesis,-1,repression,28044340,False
E0774,SRS5,photomorphogenesis,1,activation,30150309,False
E0775,BBX21,photomorphogenesis,1,activation,35555928,False
E0776,LIGHT,photomorphogenesis o,1,activation,27282989,False
E0777,GATA2,photomorphogenesis,1,activation,34884771,False
E0778,treatment with radia,photomorphogenesis,1,activation,33686674,False
E0779,BBX23,photomorphogenesis o,1,activation,32054455,False
E0780,UV,opposite responses t,1,activation,32392219,False
E0781,Photoreceptors,photomorphogenesis o,1,activation,35101091,False
E0782,COP1,photomorphogenesis,-1,repression,33407118,False
E0783,SRS5,expression of photom,1,activation,36072673,False
E0784,photomorphogenesis,opened cotyledons,1,activation,35406652,False
E0785,CIN4,photomorphogenesis,-1,repression,26556345,False
E0786,light perception,photomorphogenesis,1,activation,35266544,False
E0787,Pr-to-Pfr photoconve,signaling network fo,1,activation,34394163,False
E0788,E3,photomorphogenesis,-1,repression,30787186,False
E0789,ATCKS,partial photomorphog,1,activation,18775952,False
E0790,BBX21,photomorphogenesis u,1,activation,35555928,False
E0791,High levels of cytok,photomorphogenesis,1,activation,21057190,False
E0792,HY5,photomorphogenesis,1,activation,24651064,False
E0793,EFO2,photomorphogenesis,1,activation,31608079,False
E0794,UV,photomorphogenesis o,1,activation,37676395,False
E0795,LIGHT,photomorphogenesis,1,activation,31344907,False
E0796,PHYB,photomorphogenesis,1,activation,27128446,False
E0797,regulation of photom,double mutants,1,activation,37757822,False
E0798,PEP6,red light-mediated p,-1,repression,31637368,False
E0799,MIR396,photomorphogenesis,1,activation,28738828,False
E0800,ATBBX32,photomorphogenesis,-1,repression,32054455,False
E0801,UV,photomorphogenesis,1,activation,25147271,False
E0802,MYC2,Blue light-induced p,-1,repression,35567527,False
E0803,ATCAM7,photomorphogenesis,1,activation,35887066,False
E0804,PHYS,photomorphogenesis,1,activation,32652745,False
E0805,Gibberellin,photomorphogenesis p,-1,repression,31325959,False
E0806,SWELLMAP,photomorphogenesis,-1,repression,35222493,False
E0807,PIF3,photomorphogenesis,1,activation,24982146,False
E0808,SPA,photomorphogenesis,-1,repression,32187694,False
E0809,HY5,downstream transcrip,1,activation,32183354,False
E0810,COP1,traditional photomor,-1,repression,24304604,False
E0811,ATHDA15,photomorphogenesis g,-1,repression,28619072,False
E0812,PIF3,seedling photomorpho,-1,repression,36555537,False
E0813,DELLA,photomorphogenesis,1,activation,26134422,False
E0814,OBP3,cryptochrome-mediate,-1,repression,23755058,False
E0815,3-bromo-7-nitroindaz,photomorphogenesis,-1,repression,28011868,False
E0816,cryptochrome photore,photomorphogenesis,1,activation,31822614,False
E0817,KARRIKINS,seedling photomorpho,1,activation,25746380,False
E0818,prr9/prr7/prr5 tripl,photomorphogenesis,-1,repression,23333981,False
E0819,GATA4,photomorphogenesis,1,activation,35366818,False
E0820,HFR1,photomorphogenesis,1,activation,24951480,False
E0821,GATA2,Brassinosteroid,-1,repression,21145502,False
E0822,ATDRB1,plant(s) photomorpho,-1,repression,29522510,False
E0823,EIN3,photomorphogenesis,-1,repression,28861105,False
E0824,H2B,photomorphogenesis,1,activation,32169818,False
E0825,PHYA,constitutive photomo,1,activation,33404546,False
E0826,plastid signals,photomorphogenesis,1,activation,19140931,False
E0827,AHL29,photomorphogenesis,1,activation,27984677,False
E0828,PIF,photomorphogenesis,-1,repression,27073231,False
E0829,photomorphogenesis,anthocyanin biosynth,1,activation,35406652,False
E0830,BBX24,photomorphogenesis,-1,repression,34884771,False
E0831,PIF4,photomorphogenesis,-1,repression,27432188,False
E0832,YHB,constitutive photomo,1,activation,19529817,False
E0833,COP1,UV,1,activation,35662851,False
E0834,Ethylene,photomorphogenesis,-1,repression,28861105,False
E0835,PIF1,photomorphogenesis,1,activation,24982665,False
E0836,AT-PHH1,constitutive photomo,1,activation,26810763,False
E0837,BBX22,photomorphogenesis o,1,activation,32054455,False
E0838,FUS,photomorphogenesis,-1,repression,28044340,False
E0839,SINATS,photomorphogenesis,1,activation,34884771,False
E0840,transcriptional mach,photomorphogenesis,1,activation,18974779,False
E0841,COP1,CO,-1,repression,23790253,False
E0842,downstream targets,photomorphogenesis,1,activation,33367254,False
E0843,DELLA,UV,1,activation,35806395,False
E0844,COR28,photomorphogenesis,-1,repression,32769132,False
E0845,AHL22,constitutive photomo,1,activation,19517252,False
E0846,CAL,photomorphogenesis,1,activation,26482706,False
E0847,NO,photomorphogenesis,1,activation,24157606,False
E0848,altered transcriptio,photomorphogenesis,1,activation,33823333,False
E0849,Guard-cell phytochro,seedling photomorpho,1,activation,35128344,False
E0850,CPD45,UV,1,activation,37676395,False
E0851,PHYB,seedling photomorpho,1,activation,26030677,False
E0852,Environmental light ,photomorphogenesis,1,activation,29049346,False
E0853,increased demand of ,root(s) photomorphog,1,activation,25566292,False
E0854,Splicing factors,photomorphogenesis,1,activation,36282917,False
E0855,photomorphogenesis,induction of apical ,1,activation,35628112,False
E0856,HY5,UV,1,activation,25351492,False
