network,edge_id,source,target,sign,confidence,in_model,n_papers,dois
Shoot Branching,E251,STM,Shoot_Branching,1,HIGH,False,7,authors; claim; doi; evidence_sentence; journal; title; year
Shoot Branching,E252,SYD,BRC1,1,HIGH,False,1,10.1111/tpj.16873
Shoot Branching,E253,SnRK1,BRC1,1,MEDIUM,False,1,10.1111/tpj.13705
Shoot Branching,E254,Strigolactone,ABA,1,MEDIUM,False,1,10.1093/pcp/pcad088
Shoot Branching,E255,Strigolactone,Auxin,-1,HIGH,False,3,10.1093/plphys/kiab071; 10.1104/pp.15.00014; 10.1371/journal.pgen.1007089
Shoot Branching,E256,Strigolactone,BES1,-1,HIGH,False,1,10.1016/j.xplc.2019.100014
Shoot Branching,E257,Strigolactone,BRC1,1,HIGH,False,11,10.1016/j.xplc.2019.100014; 10.1038/s41586-020-2382-x; 10.1104/pp.111.182725; 10.3389/fpls.2022.889045; authors; claim; doi; evidence_sentence; journal; title; year
Shoot Branching,E258,Strigolactone,CKX,1,HIGH,False,2,10.1093/plphys/kiad034; 10.3389/fpls.2022.889045
Shoot Branching,E259,Strigolactone,CKX9,1,HIGH,False,1,10.3389/fpls.2022.821563
Shoot Branching,E260,Strigolactone,Cytokinin,-1,HIGH,False,3,10.1093/pcp/pcad088; 10.1093/plphys/kiab071; 10.3389/fpls.2022.889045
Shoot Branching,E261,Strigolactone,D14,1,HIGH,False,9,10.1038/nature19073; 10.1038/s41467-018-08124-7; authors; claim; doi; evidence_sentence; journal; title; year
Shoot Branching,E262,Strigolactone,D14,0,HIGH,False,1,10.1038/cr.2015.122
Shoot Branching,E263,Strigolactone,D14,-1,HIGH,False,2,10.1093/jxb/erae365; 10.1105/tpc.114.122903
Shoot Branching,E264,Strigolactone,DELLA,1,MEDIUM,False,1,10.1038/ncomms3613
Shoot Branching,E265,Strigolactone,IPT,-1,HIGH,False,1,10.1093/plphys/kiad034
Shoot Branching,E266,Strigolactone,LOG,-1,HIGH,False,1,10.1093/plphys/kiad034
Shoot Branching,E267,Strigolactone,MAX2,1,HIGH,False,1,10.1016/j.tplants.2019.12.009
Shoot Branching,E268,Strigolactone,PIN1,-1,HIGH,False,11,10.1016/j.cub.2006.01.058; 10.1038/s41467-020-17252-y; 10.1371/journal.pbio.1001474; 10.3389/fpls.2022.889045; authors; claim; doi; evidence_sentence; journal; title; year
Shoot Branching,E269,Strigolactone,PIN7,-1,HIGH,False,1,10.1371/journal.pgen.1008023
Shoot Branching,E270,Strigolactone,SMXL678,-1,HIGH,False,1,10.1093/jxb/erae365
Shoot Branching,E271,Strigolactone,SYD,1,HIGH,False,1,10.1111/tpj.16873
Shoot Branching,E272,Strigolactone,Shoot_Branching,-1,HIGH,False,10,10.1038/nature07271; 10.1104/pp.108.134783; 10.1104/pp.15.00014; authors; claim; doi; evidence_sentence; journal; title; year
Shoot Branching,E273,Strigolactone,Strigolactone,-1,HIGH,False,1,10.1093/pcp/pcaa066
Shoot Branching,E274,Strigolactone,T6P,-1,HIGH,False,1,10.1111/nph.20072
Shoot Branching,E275,Strigolactone,TAR2,-1,HIGH,False,1,10.1371/journal.pgen.1007089
Shoot Branching,E276,Strigolactone,TCP1,1,HIGH,False,1,10.1038/s41586-020-2382-x
Shoot Branching,E277,Strigolactone,Vasculature_Regeneration,-1,HIGH,False,1,10.1038/s41467-020-17252-y
Shoot Branching,E278,Sucrose,Auxin,1,HIGH,False,7,authors; claim; doi; evidence_sentence; journal; title; year
Shoot Branching,E279,Sucrose,BRC1,-1,HIGH,False,9,10.1073/pnas.1613199114; 10.3389/fpls.2022.889045; authors; claim; doi; evidence_sentence; journal; title; year
Shoot Branching,E280,Sucrose,Cytokinin,1,HIGH,False,9,10.1093/plphys/kiab003; 10.1093/plphys/kiad034; authors; claim; doi; evidence_sentence; journal; title; year
Shoot Branching,E281,Sucrose,D14,1,HIGH,False,1,10.1111/nph.17834
Shoot Branching,E282,Sucrose,DRM1,-1,MEDIUM,False,1,10.1104/pp.104.057984
Shoot Branching,E283,Sucrose,HB21,-1,HIGH,False,1,10.1073/pnas.1613199114
Shoot Branching,E284,Sucrose,IPT3,1,HIGH,False,1,10.1093/jxb/erv047
Shoot Branching,E285,Sucrose,IPT5,1,HIGH,False,1,10.1093/jxb/erv047
Shoot Branching,E286,Sucrose,MAX2,-1,HIGH,False,2,10.1093/jxb/erv047; 10.1111/nph.17834
Shoot Branching,E287,Sucrose,PIN1,1,HIGH,False,1,10.1093/jxb/erv047
Shoot Branching,E288,Sucrose,Shoot_Branching,1,HIGH,False,9,10.1104/pp.18.00519; 10.1111/nph.17834; authors; claim; doi; evidence_sentence; journal; title; year
Shoot Branching,E289,Sucrose,Strigolactone,-1,HIGH,False,8,10.1111/nph.16201; authors; claim; doi; evidence_sentence; journal; title; year
Shoot Branching,E290,Sucrose,T6P,1,HIGH,False,8,10.1104/pp.16.00417; authors; claim; doi; evidence_sentence; journal; title; year
Shoot Branching,E291,Sucrose,TAR1,1,MEDIUM,False,1,10.1093/jxb/erv047
Shoot Branching,E292,Sucrose,TOR,1,MEDIUM,False,1,10.3389/fpls.2022.830840
Shoot Branching,E293,Sucrose,YUC1,1,MEDIUM,False,1,10.1093/jxb/erv047
Shoot Branching,E294,T6P,BRC1,-1,HIGH,False,1,10.1111/tpj.13705
Shoot Branching,E295,T6P,FT,1,HIGH,False,1,10.1111/nph.17006
Shoot Branching,E296,T6P,Shoot_Branching,1,HIGH,False,8,10.1111/nph.17006; authors; claim; doi; evidence_sentence; journal; title; year
Shoot Branching,E297,T6P,SnRK1,-1,HIGH,False,9,10.1104/pp.16.00417; 10.1111/tpj.13705; authors; claim; doi; evidence_sentence; journal; title; year
Shoot Branching,E298,TCP14,BRC1,-1,MEDIUM,False,1,10.1111/nph.19950
Shoot Branching,E299,TCP15,BRC1,-1,MEDIUM,False,1,10.1111/nph.19950
Shoot Branching,E300,TEAR1,TIE1,-1,MEDIUM,False,1,10.1371/journal.pgen.1007296
Shoot Branching,E301,TIE1,BRC1,-1,HIGH,False,1,10.1371/journal.pgen.1007296
Shoot Branching,E302,TIE1,BRC2,0,HIGH,False,1,10.1371/journal.pgen.1007296
Shoot Branching,E303,TIE1,HB21,-1,HIGH,False,1,10.1371/journal.pgen.1007296
Shoot Branching,E304,TIE1,HB40,-1,HIGH,False,1,10.1371/journal.pgen.1007296
Shoot Branching,E305,TIE1,HB53,-1,HIGH,False,1,10.1371/journal.pgen.1007296
Shoot Branching,E306,TIE1,Shoot_Branching,1,HIGH,False,1,10.1371/journal.pgen.1007296
Shoot Branching,E307,TIE1,TCP14,-1,MEDIUM,False,1,10.1371/journal.pgen.1007296
Shoot Branching,E308,TOR,BRC1,-1,MEDIUM,False,1,10.3389/fpls.2022.830840
Shoot Branching,E309,WUS,STM,1,MEDIUM,False,1,10.1093/plphys/kiab071
Shoot Branching,E310,miR156,SPL13,-1,HIGH,False,1,10.1371/journal.pgen.1006263
Shoot Branching,E311,miR156,SPL15,-1,HIGH,False,2,10.1007/s11103-008-9310-z; 10.1371/journal.pgen.1006263
Shoot Branching,E312,miR156,SPL9,-1,HIGH,False,9,10.1007/s11103-008-9310-z; 10.1371/journal.pgen.1006263; authors; claim; doi; evidence_sentence; journal; title; year
Shoot Branching,E313,miR164,CUC2,-1,HIGH,False,8,10.1016/j.pbi.2017.09.001; authors; claim; doi; evidence_sentence; journal; title; year
