test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,comparison_baseline,phenotype_node,expected_direction,expected_magnitude,doi,paper_title,authors,year,journal,evidence_sentence,verification,evidence_quality,species,notes
T181,unknown,knockout,,,,WT,Shoot_Branching,decreased,moderate,,,,,,combination of rox mutants with mutations in RAX1 and LAS... enhances their branching defects,,,,
T182,unknown,knockout,,,,WT,Shoot_Branching,increased,moderate,,,,,,cytokinin overproduction in the leaf axil partially rescues the AM initiation deficiency in rax mutants,,,,
T183,unknown,knockout,,,,WT,Shoot_Branching,decreased,moderate,,,,,,camel and canar mutants are impaired in PIN1 subcellular trafficking and auxin-mediated PIN polarization,,,,
T184,unknown,knockout,,,,WT,Shoot_Branching,decreased,moderate,,,,,,camel and canar mutants are impaired in PIN1 subcellular trafficking and auxin-mediated PIN polarization,,,,
T185,unknown,knockout,,,,WT,Shoot_Branching,decreased,moderate,,,,,,extensive functional overlap between even the most distantly related TIR1/AFB genes except for AFB1,,,,
T186,unknown,knockout,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"when ABA was applied basally, i.e. below the lateral bud of interest, there was a significant moderate repression of its outgrowth",,,,
T187,unknown,knockout,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"Auxin flow was manipulated by lateral stem wounds or chemically by auxin efflux inhibitors 2,3,5-triiodobenzoic acid (TIBA), 1-N-naphtylphtalamic acid (NPA)",,,,
T188,unknown,knockout,,,,WT,Shoot_Branching,decreased,moderate,,,,,,initial bud growth occurs prior to changes in IAA level or transport in surrounding stem tissue,,,,
T189,unknown,knockout,,,,WT,Shoot_Branching,unchanged,moderate,,,,,,is not prevented by an acropetal supply of exogenous auxin,,,,
T190,unknown,knockout,,,,WT,Shoot_Branching,increased,moderate,,,,,,"PsIPT1 and PsIPT2 transcripts were undetectable; after decapitation, they were markedly induced in the nodal stem along with accumulation of CK.",,,,
T191,unknown,knockout,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"When indole-3-acetic acid (auxin) is applied, this IPT expression becomes suppressed.",,,,
T192,unknown,knockout,,,,WT,Shoot_Branching,decreased,moderate,,,,,,GA3/6 can play a role in maintaining AXB quiescence by upregulating GA2ox genes.,,,,
T193,unknown,knockout,,,,WT,Shoot_Branching,decreased,moderate,,,,,,fhy3 mutations that suppressed the highly-branched phenotype of max2-1 mutants by inhibiting axillary bud outgrowth.,,,,
T194,unknown,knockout,,,,WT,Shoot_Branching,decreased,moderate,,,,,,fhy3 mutations that suppressed the highly-branched phenotype of max2-1 mutants.,,,,
T195,unknown,knockout,,,,WT,Shoot_Branching,increased,moderate,,,,,,Wild-type (Col) Arabidopsis plants grown under nitrate sufficient conditions produce more branches.,,,,
T196,unknown,knockout,,,,WT,Shoot_Branching,increased,moderate,,,,,,plants deficient in strigolactone synthesis or signaling constitutively adopt a high branching phenotype.,,,,
T197,unknown,knockout,,,,WT,Shoot_Branching,decreased,moderate,,,,,,plants deficient in cytokinin synthesis or signaling constitutively adopt branching levels similar to wild-type on low nitrate.,,,,
T198,unknown,knockout,,,,WT,Shoot_Branching,increased,moderate,,,,,,"sugars, unlike auxin, initiated the outgrowth of the basal bud in pea.",,,,
T199,unknown,knockout,,,,WT,Shoot_Branching,decreased,moderate,,,,,,increasing FR light promoted BRC1 expression.,,,,
T200,unknown,knockout,,,,WT,Shoot_Branching,decreased,moderate,,,,,,ABA levels and associated signaling may play a much more prominent role in the initiation.,,,,
T201,unknown,knockout,,,,WT,Shoot_Branching,increased,moderate,,,,,,"as rapidly as 3 h after high R:FR treatment, there is a sustained decline of bud ABA.",,,,
