edge_id,source,target,sign,effect,pmid,inferred
E0467,loss of exon2 in CmF,Flowering_Time,1,activation,27917290,False
E0468,MPF2,Flowering_Time,1,activation,22539207,False
E0469,TaNAK1.1,Flowering_Time,1,activation,36531344,False
E0470,low temperatures,Flowering_Time,1,activation,36829606,False
E0471,ATSWC6,Flowering_Time,-1,repression,28893254,False
E0472,GHFT1,Flowering_Time,1,activation,25429737,False
E0473,ATDEK1,Flowering_Time,-1,repression,33774831,False
E0474,RSB2,Flowering_Time,-1,repression,22730404,False
E0475,PPCOP1A,Flowering_Time,1,activation,24985152,False
E0476,MET3G5,Flowering_Time,-1,repression,35088155,False
E0477,CGL,Flowering_Time,1,activation,28379398,False
E0478,seed size,Flowering_Time,1,activation,20955226,False
E0479,DA,Flowering_Time,1,activation,32392578,False
E0480,allelic variation,Flowering_Time,1,activation,16732287,False
E0481,overexpression of Pf,Flowering_Time,1,activation,32457775,False
E0482,CCA1,Flowering_Time,-1,repression,35645991,False
E0483,Water availability,Flowering_Time,1,activation,24223111,False
E0484,large-effect mutatio,Flowering_Time,1,activation,31420516,False
E0485,Verticillium longisp,Flowering_Time,1,activation,16941900,False
E0486,TF,Flowering_Time,1,activation,23125844,False
E0487,BZR1,Flowering_Time,1,activation,36357887,False
E0488,ATMSH1,Flowering_Time,1,activation,33093443,False
E0489,ZF108,Flowering_Time,-1,repression,29444862,False
E0490,N414D,Flowering_Time,1,activation,33203912,False
E0491,NF_Y,Flowering_Time,-1,repression,23118940,False
E0492,strong QTLs,Flowering_Time,1,activation,26173848,False
E0493,shortened circadian ,Flowering_Time,1,activation,27207270,False
E0494,Cytokinin,Flowering_Time,1,activation,36212312,False
E0495,gene(s) expression d,Flowering_Time,1,activation,25719734,False
E0496,ULT,Flowering_Time,-1,repression,35164655,False
E0497,FRS6,Flowering_Time,-1,repression,29930561,False
E0498,JMJ15,Flowering_Time,1,activation,25578968,False
E0499,Fei-0 alleles,Flowering_Time,-1,repression,20190039,False
E0500,ATHSPR,Flowering_Time,1,activation,32157303,False
E0501,FLAIL,Flowering_Time,-1,repression,37051749,False
E0502,complex and elaborat,Flowering_Time,1,activation,35867124,False
E0503,allelic perturbation,Flowering_Time,1,activation,26681345,False
E0504,Seed chilling,Flowering_Time,1,activation,22404637,False
E0505,H2O2,Flowering_Time,1,activation,25547226,False
E0506,EFO2,Flowering_Time,-1,repression,35432431,False
E0507,FLD,Flowering_Time,1,activation,14593187,False
E0508,MNM1,Flowering_Time,1,activation,25202318,False
E0509,BrMYC3-2/4-2OE,Flowering_Time,-1,repression,34539701,False
E0510,PCFS4,Flowering_Time,1,activation,24004414,False
E0511,PheDof12-1,Flowering_Time,1,activation,30669467,False
E0512,intergenerational te,Flowering_Time,-1,repression,32722794,False
E0513,ENVIRONMENT,Flowering_Time,1,activation,26473359,False
E0514,GMGBP1,Flowering_Time,-1,repression,23388059,False
E0515,FWA,Flowering_Time,-1,repression,18389059,False
E0516,carbon nanoparticles,Flowering_Time,1,activation,29541883,False
E0517,phytochrom B,Flowering_Time,-1,repression,24639681,False
E0518,DDM2,Flowering_Time,1,activation,12663548,False
E0519,N-signaling,Flowering_Time,1,activation,29309650,False
E0520,nutrient/metal uptak,Flowering_Time,1,activation,37603463,False
E0521,CCT,Flowering_Time,1,activation,35755676,False
E0522,dek2-3,Flowering_Time,-1,repression,33774831,False
E0523,Dysfunction of nitra,Flowering_Time,-1,repression,33643357,False
E0524,CYP40,Flowering_Time,-1,repression,11264535,False
E0525,ATMYB106,Flowering_Time,-1,repression,33470537,False
E0526,ATWNK8,Flowering_Time,1,activation,20149132,False
E0527,ATGA3OX1,Flowering_Time,1,activation,34071961,False
E0528,Overexpression of Cp,Flowering_Time,1,activation,35052409,False
E0529,MADS,Flowering_Time,1,activation,17521410,False
E0530,BRR2,Flowering_Time,1,activation,27100965,False
E0531,MPF,Flowering_Time,1,activation,18437202,False
E0532,overexpressing BrTSF,Flowering_Time,-1,repression,36714709,False
E0533,TaNAK1.2,Flowering_Time,1,activation,36531344,False
E0534,overexpression of Pe,Flowering_Time,1,activation,30176795,False
E0535,ORTH1,Flowering_Time,1,activation,18643997,False
E0536,H3K27ME3,Flowering_Time,1,activation,33433058,False
E0537,New mutations,Flowering_Time,1,activation,11731464,False
E0538,photoperiod pathway,Flowering_Time,1,activation,29433434,False
E0539,amount of pathogen p,Flowering_Time,1,activation,12970499,False
E0540,HOS15,Flowering_Time,-1,repression,36684790,False
E0541,lower temperature du,Flowering_Time,-1,repression,25852712,False
E0542,ARF3,Flowering_Time,1,activation,29619039,False
E0543,future seasonal warm,Flowering_Time,1,activation,24281156,False
E0544,PHFT3,Flowering_Time,-1,repression,31628413,False
E0545,SPL10,Flowering_Time,-1,repression,37789480,False
E0546,genomic regions,Flowering_Time,1,activation,20190039,False
E0547,GATA21,Flowering_Time,1,activation,22102866,False
E0548,vernalization pathwa,Flowering_Time,1,activation,29433434,False
E0549,Exogenous Overexpres,Flowering_Time,1,activation,35154201,False
E0550,FAR2,Flowering_Time,1,activation,31557222,False
E0551,agl15 agl18 mutant,Flowering_Time,1,activation,34071961,False
E0552,MAFS,Flowering_Time,-1,repression,24659991,False
E0553,ATBT1,Flowering_Time,1,activation,36909380,False
E0554,CK1,Flowering_Time,1,activation,32106561,False
E0555,CAP,Flowering_Time,1,activation,31130976,False
E0556,FAS5,Flowering_Time,1,activation,33156841,False
E0557,AIK1,Flowering_Time,1,activation,36818282,False
E0558,ASAP,Flowering_Time,1,activation,36130923,False
E0559,ATHSVP,Flowering_Time,1,activation,36199018,False
E0560,PDF2,Flowering_Time,1,activation,36826609,False
E0561,carbon enrichment,Flowering_Time,1,activation,31161007,False
E0562,ASU1,Flowering_Time,1,activation,24904616,False
E0563,constant temperature,Flowering_Time,1,activation,34355114,False
E0564,TOUCH,Flowering_Time,1,activation,27246879,False
E0565,Light detection,Flowering_Time,1,activation,37603463,False
E0566,loss of function mut,Flowering_Time,-1,repression,35304466,False
E0567,YB3,Flowering_Time,-1,repression,22042327,False
E0568,ATU2AF65B,Flowering_Time,1,activation,31130976,False
E0569,Control of progeny b,Flowering_Time,1,activation,25824056,False
E0570,ATLEA5,Flowering_Time,1,activation,34451739,False
E0571,Natural variation in,Flowering_Time,1,activation,34826163,False
E0572,ABI3,Flowering_Time,1,activation,30804960,False
E0573,GMGATA58,Flowering_Time,1,activation,32824119,False
E0574,NGATHA1,Flowering_Time,-1,repression,32235619,False
E0575,ATREM1,Flowering_Time,-1,repression,37171544,False
E0576,OE-ABI4,Flowering_Time,-1,repression,26507894,False
E0577,spindle assembly che,Flowering_Time,1,activation,30971226,False
E0578,genetically integrat,Flowering_Time,1,activation,36235412,False
E0579,S. indica,Flowering_Time,1,activation,35991403,False
E0580,MAF5_NAT,Flowering_Time,-1,repression,30971226,False
E0581,SULPHUR,Flowering_Time,1,activation,30971226,False
E0582,REM13,Flowering_Time,1,activation,37171544,False
E0583,JRAHL2,Flowering_Time,-1,repression,37108407,False
E0584,ABI5,Flowering_Time,-1,repression,26507894,False
E0585,GBSS,Flowering_Time,1,activation,26039474,False
E0586,cid3cid4 double muta,Flowering_Time,-1,repression,33802796,False
E0587,BRC1,Flowering_Time,-1,repression,23613197,False
E0588,PRC2,Flowering_Time,1,activation,25410906,False
E0589,GLUCOSE,Flowering_Time,-1,repression,9707641,False
E0590,EAT3,Flowering_Time,-1,repression,35222453,False
E0591,PHOSPHOROUS,Flowering_Time,1,activation,30971226,False
E0592,SAM,Flowering_Time,1,activation,25887991,False
E0593,ZCN8,Flowering_Time,1,activation,21730358,False
E0594,BNAFT,Flowering_Time,1,activation,30466591,False
E0595,NAI,Flowering_Time,1,activation,33679830,False
E0596,ATWOX13,Flowering_Time,1,activation,31122195,False
E0597,gene(s) network,Flowering_Time,1,activation,20530214,False
E0598,REM46,Flowering_Time,-1,repression,37171544,False
E0599,Pochonia chlamydospo,Flowering_Time,1,activation,35991403,False
E0600,ABI4,Flowering_Time,-1,repression,26507894,False
E0601,RBL,Flowering_Time,-1,repression,21423667,False
E0602,ATERF12,Flowering_Time,1,activation,31807981,False
E0603,HDA2,Flowering_Time,-1,repression,30971226,False
E0604,ABF1,Flowering_Time,-1,repression,26507894,False
E0605,ATVDAC1,Flowering_Time,-1,repression,34769031,False
E0606,KI,Flowering_Time,1,activation,33679830,False
E0607,BR,Flowering_Time,-1,repression,29969683,False
E0608,tissue-specific mise,Flowering_Time,1,activation,22992955,False
E0609,ATDWF4,Flowering_Time,1,activation,21103336,False
E0610,ATEML2,Flowering_Time,1,activation,21830950,False
E0611,high light,Flowering_Time,1,activation,12556248,False
E0612,ACMFT,Flowering_Time,1,activation,27216814,False
E0613,PRRS,Flowering_Time,1,activation,28270524,False
E0614,ATEML1,Flowering_Time,1,activation,21830950,False
E0615,BJUFT,Flowering_Time,1,activation,30466591,False
E0616,m6A methylation,Flowering_Time,1,activation,37559087,False
E0617,high salinity,Flowering_Time,-1,repression,21809215,False
E0618,ABF4,Flowering_Time,-1,repression,26507894,False
E0619,TET1,Flowering_Time,1,activation,29497035,False
E0620,MSI5,Flowering_Time,1,activation,22102827,False
E0621,Autonomous floral pr,Flowering_Time,1,activation,20149132,False
E0622,JMJ18,Flowering_Time,1,activation,22536163,False
E0623,ATCPL2,Flowering_Time,-1,repression,35112651,False
E0624,HLP1,Flowering_Time,1,activation,26099751,False
E0625,PTHB13,Flowering_Time,-1,repression,31963238,False
E0626,SBP,Flowering_Time,1,activation,18278578,False
E0627,FLORIGEN,Flowering_Time,1,activation,23220822,False
E0628,IQD,Flowering_Time,1,activation,31947959,False
E0629,Brassinosteroids,Flowering_Time,-1,repression,34071961,False
E0630,ALKBH9B,Flowering_Time,1,activation,37559087,False
E0631,VVGHF17,Flowering_Time,1,activation,28757594,False
E0632,REM17,Flowering_Time,1,activation,30946745,False
E0633,LowN treatment,Flowering_Time,1,activation,33963081,False
E0634,SQUAMOSA,Flowering_Time,1,activation,28243451,False
E0635,DELLA,Flowering_Time,1,activation,22992955,False
E0636,BES1,Flowering_Time,1,activation,30908972,False
E0637,AGAMOUS,Flowering_Time,1,activation,31921266,False
E0638,ABF3,Flowering_Time,-1,repression,26507894,False
E0639,Nitric oxides,Flowering_Time,-1,repression,15448272,False
E0640,CAL,Flowering_Time,1,activation,25887991,False
E0641,ATWOX14,Flowering_Time,1,activation,18950478,False
E0642,PIF7,Flowering_Time,1,activation,31488833,False
E0643,FR,Flowering_Time,1,activation,31488833,False
E0644,HUB2,Flowering_Time,-1,repression,18980658,False
E0645,manipulating the pho,Flowering_Time,1,activation,26084880,False
E0646,H2B,Flowering_Time,1,activation,19091875,False
E0647,SNLS,Flowering_Time,-1,repression,31168864,False
E0648,high temperatures,Flowering_Time,1,activation,25955034,False
E0649,Lengthening of the p,Flowering_Time,1,activation,25129129,False
E0650,AGL68,Flowering_Time,-1,repression,34482814,False
E0651,BRANCHED1,Flowering_Time,-1,repression,31382685,False
E0652,LHY,Flowering_Time,-1,repression,19011118,False
E0653,ACG1,Flowering_Time,-1,repression,22102827,False
E0654,PIF4,Flowering_Time,1,activation,26159740,False
E0655,CARBON,Flowering_Time,1,activation,30971226,False
E0656,Transcriptional repr,Flowering_Time,-1,repression,34480759,False
E0657,HRLP,Flowering_Time,1,activation,35731874,False
E0658,SD,Flowering_Time,1,activation,30971226,False
E0659,EJRAV2,Flowering_Time,1,activation,35035390,False
E0660,release of osmolytes,Flowering_Time,1,activation,28276450,False
E0661,MaASR overexpression,Flowering_Time,1,activation,27486844,False
E0662,SSRP1,Flowering_Time,1,activation,37819035,False
E0663,induced polyploidy,Flowering_Time,1,activation,31988723,False
E0664,Six regulatory pathw,Flowering_Time,1,activation,32477385,False
E0665,YA8,Flowering_Time,-1,repression,36340418,False
E0666,Overexpression of Pl,Flowering_Time,-1,repression,32563469,False
E0667,Overexpression of Ca,Flowering_Time,1,activation,26674966,False
E0668,ectopic expression/l,Flowering_Time,1,activation,26213803,False
E0669,MtNGA1 overexpressio,Flowering_Time,-1,repression,32235619,False
E0670,GRTCP11,Flowering_Time,1,activation,34880892,False
E0671,HRIP1,Flowering_Time,1,activation,31022256,False
E0672,ATGRF2,Flowering_Time,1,activation,12974814,False
E0673,DUF581,Flowering_Time,1,activation,24600465,False
E0674,ATHB-12,Flowering_Time,1,activation,24884528,False
E0675,HERITABILITY,Flowering_Time,1,activation,28179367,False
E0676,O,Flowering_Time,1,activation,34853170,False
E0677,GENOTYPE,Flowering_Time,1,activation,21652389,False
E0678,ATCLV3,Flowering_Time,1,activation,26912800,False
E0679,SPY,Flowering_Time,1,activation,31420516,False
E0680,U11/U12-65K,Flowering_Time,1,activation,27091878,False
E0681,age of plant(s),Flowering_Time,1,activation,35306666,False
E0682,U11/U12-31K,Flowering_Time,1,activation,27091878,False
E0683,CMVRA,Flowering_Time,1,activation,28727810,False
E0684,15 of 91 gene(s),Flowering_Time,1,activation,33204935,False
E0685,ATLPP2,Flowering_Time,1,activation,22269069,False
E0686,AML,Flowering_Time,1,activation,15720729,False
E0687,BCYAB3,Flowering_Time,1,activation,32235352,False
E0688,HvCCA1-ox,Flowering_Time,1,activation,26076005,False
E0689,GhTIP1;1-like,Flowering_Time,1,activation,35163287,False
E0690,intracellular hydrog,Flowering_Time,1,activation,32038695,False
E0691,ADT4,Flowering_Time,-1,repression,28338876,False
E0692,ATGRF1,Flowering_Time,1,activation,12974814,False
E0693,Genetic effects,Flowering_Time,1,activation,31420516,False
E0694,BVFLK,Flowering_Time,1,activation,20974738,False
E0695,Overexpression of Dn,Flowering_Time,1,activation,26904066,False
E0696,CaPLA1 overexpressor,Flowering_Time,1,activation,18036200,False
E0697,BRMYC2OE,Flowering_Time,1,activation,34539701,False
E0698,2xuief,Flowering_Time,-1,repression,30700540,False
E0699,jazQ mycT plant(s),Flowering_Time,1,activation,28649719,False
E0700,FO,Flowering_Time,1,activation,34853170,False
E0701,Linnemannia elongata,Flowering_Time,-1,repression,35413060,False
E0702,INFECTION,Flowering_Time,1,activation,23231447,False
E0703,MDFLC3,Flowering_Time,1,activation,32604952,False
E0704,ATGRXS17,Flowering_Time,1,activation,25699589,False
E0705,ATCLE6,Flowering_Time,1,activation,24528333,False
E0706,AHGPAT9,Flowering_Time,1,activation,36844041,False
E0707,gamma-rays,Flowering_Time,1,activation,29141586,False
E0708,Overexpression of Br,Flowering_Time,1,activation,27536317,False
E0709,G3BP6,Flowering_Time,1,activation,38136569,False
E0710,XI,Flowering_Time,1,activation,22672737,False
E0711,EuPIP1;1,Flowering_Time,1,activation,36233096,False
E0712,ATFAP3,Flowering_Time,1,activation,22622584,False
E0713,AtCuAOdelta mutation,Flowering_Time,1,activation,33096855,False
E0714,favorable nutritiona,Flowering_Time,1,activation,12114572,False
E0715,inflorescence intern,Flowering_Time,1,activation,29922318,False
E0716,Spd synthesis inhibi,Flowering_Time,-1,repression,33096855,False
E0717,non-permissive condi,Flowering_Time,1,activation,31807981,False
E0718,ATHB-7,Flowering_Time,1,activation,24884528,False
E0719,EJRAV1,Flowering_Time,1,activation,35035390,False
E0720,TRIACONTANOL,Flowering_Time,1,activation,11847249,False
E0721,Bacterial transcript,Flowering_Time,1,activation,27482927,False
E0722,high light irradiati,Flowering_Time,1,activation,32093294,False
E0723,WILDTYPE,Flowering_Time,-1,repression,12231894,False
E0724,GA₃,Flowering_Time,1,activation,36245320,False
E0725,PevD1 overexpression,Flowering_Time,1,activation,27489497,False
E0726,Overexpression of Gh,Flowering_Time,1,activation,35777126,False
E0727,long photoperiods an,Flowering_Time,1,activation,35032192,False
E0728,MdATG8i expression,Flowering_Time,1,activation,27252732,False
E0729,Delay of germination,Flowering_Time,1,activation,29980723,False
E0730,AARE,Flowering_Time,1,activation,36650210,False
E0731,proline reduction,Flowering_Time,1,activation,18060533,False
E0732,BraMDH overexpressio,Flowering_Time,1,activation,27536317,False
E0733,transition to reprod,Flowering_Time,1,activation,23252373,False
E0734,F,Flowering_Time,1,activation,34853170,False
E0735,MLP124478,Flowering_Time,1,activation,30283062,False
E0736,higher expression le,Flowering_Time,1,activation,29703141,False
E0737,NIA1,Flowering_Time,1,activation,36902075,False
E0738,U11,Flowering_Time,1,activation,27091878,False
E0739,overexpression of Gh,Flowering_Time,1,activation,35163287,False
E0740,ATZAT12,Flowering_Time,1,activation,31466344,False
E0741,ACFT,Flowering_Time,1,activation,31245732,False
E0742,AGL67,Flowering_Time,1,activation,32576643,False
E0743,Developmental arrest,Flowering_Time,1,activation,33420666,False
E0744,upstream photoperiod,Flowering_Time,1,activation,31420516,False
E0745,PBF,Flowering_Time,1,activation,32923652,False
E0746,7 of 91 gene(s),Flowering_Time,1,activation,33204935,False
E0747,WS,Flowering_Time,-1,repression,32283654,False
E0748,ADC2,Flowering_Time,1,activation,33096855,False
E0749,water level,Flowering_Time,1,activation,21652389,False
