test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,comparison_baseline,phenotype_node,expected_direction,expected_magnitude,doi,paper_title,authors,year,journal,evidence_sentence,verification,evidence_quality,species,notes
T119,BRC1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,Loss of BRC1 in Arabidopsis leads to increased branching,,,,
T120,PIN347,KO,,,,mutant,Shoot_Branching,increased,moderate,,,,,,Loss of PIN347 in the max2 and max4 mutant backgrounds significantly reduced shoot branching,,,,
T121,SMXL6,KO,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"Moreover, the triple mutant smxl6/7/8 formed fewer secondary cauline branch number, suggesting that SMXL6, SMXL7, and SMXL8 function redundantly in promoting the outgrowth of axillary buds.",,,,
T122,SMXL6,OE,,,,WT,Shoot_Branching,increased,moderate,,,,,,The 35S:SMXL6D-GFP plants formed more primary rosette branches and secondary cauline branches (Figures 3A to 3C; Supplemental Figure 5).,,,,
T123,MAX2,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,The smxl6 smxl7 smxl8 triple mutant suppresses the highly branched phenotypes of max2 and the SL-deﬁcient mutant max3.,,,,
T124,FHY3,KO,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"Previous studies reported that fhy3 loss-of-function has reduced lateral branching28, indicating that FHY3 is a positive regulator of branching.",,,,
T125,FHY3,OE,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Our observation showed that the FHY3-OE plants had much more rosette branches (27.3% more than that of WT), while the mutant plants all had less branches compared with the WT",,,,
T126,BRC1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"As expected, the spl9 spl15 double mutant and the brc1 brc2 double mutant had more rosette branches than the WT",,,,
T127,AtCXE15,OE,,,,WT,Shoot_Branching,increased,moderate,,,,,,We show that overexpression of AtCXE15 promotes shoot branching by dampening SL-inhibited axillary bud outgrowth.,,,,
T128,AtCXE15,KO,,,,WT,Shoot_Branching,unchanged,moderate,,,,,,"However, an AtCXE15 knock out mutant, atcxe15-1 and three atcxe15 allelic mutants generated by CRISPR/Cas9, atcxe15-2, atcxe15-3 and atcxe15-4, displayed an indistinguishable shoot branching phenotype from WT plants (Fig. 1 and Extended Data Fig. 1c–e).",,,,
T129,D14,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Genetic analysis of an Arabidopsis mutant allele d14-5, with Gly158Glu substitution in AtD14 (AtD14(G158E)), showed that d14-5 exhibited reduced sensitivity in GR24-inhibitory hypocotyl elongation (Fig. 4a) and axillary bud growth (Fig. 4c), and displayed increased primary branches (Fig. 4b), suggesting that SL signalling is severely impaired in d14-5.",,,,
T130,D14,treatment,,,,WT,Shoot_Branching,decreased,moderate,,,,,,The d14-5 mutant exhibits less sensitivity to GR24 inhibitory hypocotyl elongation (a) and displays significantly more primary branches (b).,,,,
T131,D53,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"We find that the rice (Oryza sativa) d53 mutant, which produces an exaggerated number of tillers compared to wild-type plants, is caused by a gain-of-function mutation and is insensitive to exogenous SL treatment.",,,,
T132,D53,OE,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Notably, over-expression of the wild-type D53 gene also caused a moderate increase in tillering, compared to the vector control plants (Fig. 2c–e).",,,,
T133,D14,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"The rice d53 mutant31 also displayed reduced height and increased tillering, as well as thinner stem and shorter crown root, compared to the wild-type strain (Fig. 1a, b and Extended Data Fig. 1a, b).",,,,
T134,MAX4,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Similarly, mutations in the MAX pathway genes result in increased branching, and max4 buds have been shown to be resistant to apical auxin [18].",,,,
T135,MAX1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"We found that branching from the rosette is markedly increased in both max and axr1-12 mutants, compared to wild-type (Col-0), with max mutants having higher levels of branching than axr1-12 plants (Figure 1A).",,,,
T136,AXR1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"We found that branching from the rosette is markedly increased in both max and axr1-12 mutants, compared to wild-type (Col-0), with max mutants having higher levels of branching than axr1-12 plants (Figure 1A).",,,,
T137,PIN1,KO,,,,mutant,Shoot_Branching,decreased,moderate,,,,,,"To test whether these changes in PIN1 levels are due to transcriptional upregulation, we used a PIN1p::GUS transcriptional fusion reporter construct. PIN1p::GUS activity was noticeably elevated in max1-1 inflorescence stems compared to wild-type (Figures 4F and 4G). We extended this analysis to other PIN genes via semiquantitative RT-PCR, and we found that levels of transcripts from PIN1 and 3, and probably PIN4 and 6, are in- creased, although PIN7 was downregulated in max mu- tants relative to wild-type (Figure 4J). To test whether this elevated level of PIN expression is causally related to the increased branching phenotype of the max mu- tants, we constructed pin1 max double mutants and found that they have significantly reduced branching rel- ative to max single mutants, showing that PIN1 expression is important for the max phenotype (Figure 4I).",,,,
T138,D14,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"The leaf dimensions and leaf senescence, branching level, branch angle, height and stem thickness phenotypes of d14-1 are essentially indistinguishable from max4-5 (Fig. 1; Fig. S1).",,,,
T139,MAX2,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Most aspects of the max4-5 adult shoot phenotype are evident within the max2-1 phenotype, including increased shoot branching, reduced height, decreased petiole length and delayed leaf senescence (Fig. 1; Fig. S1A).",,,,
T140,SMXL6,OE,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"In terms of shoot branching, 35S:SMXL6Δpl-YFP confers similar phenotypes to those seen in d14-1 and max2-1, if somewhat less extreme (ANOVA, Tukey HSD test, n=10-12, P<0.05) (Fig. 5C,E)",,,,
T141,rac-GR24,treatment,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"We grew plants on media containing 1 µM rac-GR24, and observed that this treatment reduced branching in spl9-1 spl15-1, to levels similar to wild-type (ANOVA, Tukey HSD and n=15-36, P<0.05) (Fig. 6F).",,,,
T142,BRC1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"and brc1 deficient mutants show an increased branching phenotype in several plant species from divergent groups of angiosperms (Aguilar-Martínez et al., 2007; Martín-Trillo et al., 2011; Ramsay et al., 2011; Studer et al., 2011; Braun et al., 2012).",,,,
T143,rms5,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Like exogenous CK (Dun et al., 2012), 3TFM-2HE treatment promoted additional growth of rms5 SL-deficient buds (Figure 4D).",,,,
T144,MAX1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Arabidopsis (Arabidopsis thaliana) MORE AXILLARY GROWTH (MAX) mutants show increased branching and reduced stature relative to wild-type plants, and analogous phenotypes have been identi’ed in pea (Pisum sativum; RAMOSUS [RMS]), petunia (Petunia hybrida; DECREASED APICAL DOMINANCE [DAD]), and rice (Oryza sativa; DWARF [D] or HIGH TILLERING DWARF) mutants.",,,,
T145,MAX2,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"The excessive-branching phenotypes associated with mutations in all of these genes can be rescued by exogenous application of SL, while mutants in the two remaining genes in the pathway are SL insensitive.",,,,
T146,RMS3,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Five independent allelic rms3 branching mutants have been isolated in pea (Supplementary Results, Supplementary Fig. 1a–c).",,,,
T147,D14,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"In Arabidopsis, 1 µM (±)-GC242 repressed shoot branching of the SL-deficient mutant max4-1 as well as (±)-GR24 (Fig. 2d).",,,,
T148,MAX2,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"This increase, still not understood, is reminiscent to what has been observed in the analysis of SL response in the rms4 (also known as Psmax2) pea mutant27.",,,,
T149,PhCCD7,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"In the dad3 mutant, we identified a mutation that changes Trp-156 to a stop codon (i.e. TGG to TGA).",,,,
T150,PhCCD7,OE,,,,mutant,Shoot_Branching,decreased,moderate,,,,,,The 35S:PhCCD7 construct reverted 16 out of 22 independent kanamycin-resistant lines in the dad3 background to a wild-type phenotype.,,,,
T151,PhCCD7,KD,,,,WT,Shoot_Branching,increased,moderate,,,,,,The PhCCD7-RNAi construct converted 12 out of 17 wild-type lines to a dad3-like phenotype.,,,,
T152,OsCKX9,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"The tiller number was significantly increased (Fig. 4E), while the plant height was slightly but significantly reduced in osckx9 plants (Fig. 4F).",,,,
T153,OsCKX9,OE,,,,WT,Shoot_Branching,increased,moderate,,,,,,Both the CRISPR/Cas9-generated OsCKX9 mutants and OsCKX9-overexpressing transgenic plants showed significant increases in tiller number,,,,
T154,D53,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,Here we show that the cytokinin (CK) content is dramatically increased in shoot bases of the rice SL signaling mutant d53.,,,,
T155,TPS,OE,,,,WT,Shoot_Branching,increased,moderate,,,,,,"TPS-expressing plants had small leaves, early flowering, and a bushy growth habit",,,,
T156,TPP,OE,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"whereas TPP-expressing plants had large leaves, late flowering, and few shoot branches",,,,
T157,TPP,OE,,,,WT,Shoot_Branching,increased,moderate,,,,,,"To address this, a heterologous TPP was expressed in Arabidopsis under the control of the BRC1 promoter to lower Tre6P levels specifically in axillary buds. The resulting plants initiated rosette branches more slowly than wild-type plants and ended up with fewer branches, indicating that shoot branching is dependent on Tre6P in the buds",,,,
T158,BRC1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,In brc1 mutants most buds complete their development without restraint and have a reduced response to changes in the red (R):FR light ratio or decapitation.,,,,
T159,NCED3,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"NCED3 also plays a role in the control of branch outgrowth: nced3-2 mutants have increased branching in low and high R:FR light (4, 6).",,,,
T160,HB21,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"The number of RI in single mutants and in hb21 hb40, hb21 hb53-1, and hb40 hb53-1 double mutants grown in W light was similar to the number of RI in wild-type plants (Fig. 3A). However, hb21 hb40 and hb40 hb53-1 double mutants had a reduced response to W+FR light (62 and 61%, respectively) (Fig. 3A), and hb21 hb40 hb53-1 and hb21 hb40 hb53-2 triple mutants had an even more reduced response (79 and 90%, respectively) (Fig. 3B).",,,,
T161,PHYB,KO,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"The phyB-1 mutant sorghum fails to produce branches during vegetative development, whereas the near-isogenic wild-type plants branch profusely.",,,,
T162,PHYB,OE,,,,WT,Shoot_Branching,increased,moderate,,,,,,"Transgenic potato (Solanum tuberosum) plants overexpressing phyB produced more branches at high plant density (Boccalandro et al., 2003).",,,,
T163,PHYB,treatment,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"Supplemental FR light treatment of wild-type seedlings, started at 7 DAP, inhibited the outgrowth of buds in the first leaf axil of all treated seedlings.",,,,
T164,S1-bZIPs,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"In contrast to wild-­type (WT) plants, which showed a marked dominance of apical shoot and root growth, we observed a clear promotion of lateral organ growth at the expense of apical organs in higher-­order mutants of S1-­bZIPs, suggesting their importance for establishing apical dominance.",,,,
T165,bZIP11,OE,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"Whereas repeated DEX applications did not alter bud outgrowth of the WT (SI Appendix, Fig. S1L), it severely suppressed axillary branching of Pro35S::bZIP11-­GR plants (Fig. 1 M and N), while growth of the primary inflorescence remained unaffected (SI Appendix, Fig. S1M).",,,,
T166,gat1_2.1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"In line with previous reports (14, 15), we also observed a substantial increase in shoot branching of the gat1_2.1 mutant (Fig. 5 C and D).",,,,
T167,CLAMT,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,Both clamt-1 and clamt-2 had increased axillary branching compared with No-0 WT,,,,
T168,CLAMT,treatment,,,,mutant,Shoot_Branching,decreased,moderate,,,,,,"Treatment with GR24 or MeCLA res- cued the shoot branching phenotypes of both mutants, whereas CLA was not effective, conﬁrming that CLA itself is not biolog- ically active as a shoot branching inhibitor (Fig. 3C).",,,,
T169,DAD1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,Three independent DAD loci controlling branching in petunia have been identified and mutations in any of these loci result in plants with an increase in basal axillary branches and a decrease in height,,,,
T170,DAD2,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,Three independent DAD loci controlling branching in petunia and mutations in any of these loci result in plants with an increase in basal axillary branches and a decrease in height,,,,
T171,DAD3,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,Three independent DAD loci controlling branching in petunia have been identified and mutations in any of these loci result in plants with an increase in basal axillary branches and a decrease in height,,,,
T172,D27,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"In plants homozygous for the GK-134E08 insertion, adult plants exhibited a substantial increase in axillary rosette branches relative to wild-type controls, while GK-774D06 homozygotes had a normal branching pattern (Fig. 2, C and D).",,,,
T173,D27,OE,,,,mutant,Shoot_Branching,decreased,moderate,,,,,,"In all four lines, the number of axillary branches and overall plant height were not significantly different from wild-type levels, fully complementing the d27 phenotype (Fig. 3, A and B).",,,,
T174,BRC1,KO,,,,WT,Shoot_Branching,increased,moderate,,,,,,"The brc1-2 mutant is highly branched, and its lateral branches flower earlier (Niwa et al., 2013).",,,,
T175,MAX2,OE,,,,mutant,Shoot_Branching,decreased,moderate,,,,,,"Moreover, over-expression of MAX2 in Arabidopsis SL-deficient mutants (max1, max3, max4) partially reduced their branching (Stirnberg et al., 2007) but the reason for that effect remains unclear (Waldie et al., 2014).",,,,
