network,edge_id,source,source_type,target,target_type,sign,effect,mechanism,n_evidence,doi_list
Hypocotyl Length,E0258,HFR1,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0259,COR27,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0260,GA2OX,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0261,ATATR,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0262,GMCBL1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0263,SPY,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0264,DHGA12,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0265,jasmonate treatment,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0266,warmer conditions,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0267,reduced cell elongat,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0268,ATHDA9,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0269,KUA1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0270,RN1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0271,PIFS,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0272,Temperature elevatio,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0273,KARRIKINS,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0274,Juvenile hormone ago,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0275,DTT,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0276,RPOD1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0277,DBB1A,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0278,CYTOKININS,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0279,CHD3,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0280,ATYUC4,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0281,red pulses,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0282,small mutations (<10,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0283,GR245DS,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0284,ZIM,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0285,35S-OsWRKY transgeni,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0286,CRY1,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0287,ADH2,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0288,PIF3OX,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0289,HEATIN,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0290,CDF1,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0291,ATUVR8,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0292,1-aminocyclopropane-,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0293,ABCB,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0294,GELDANAMYCIN,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0295,heat stress,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0296,APRR5,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0297,SDHAF1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0298,reduced light sensit,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0299,JAS,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0300,SMP2,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0301,Ultraviolet-B radiat,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0302,shade-avoidance beha,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0303,Exogenous threonine,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0304,EARLY,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0305,DLK2,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0306,DELLA,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0307,MAX2,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0308,GSH,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0309,illumination of etio,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0310,Shade perception,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0311,PIF7,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0312,CYCLING,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0313,Disruption of the ge,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0314,Sequestration of PIF,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0315,GLCN,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0316,COP1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0317,TCP17,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0318,A-PTF-1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0319,Jasmonic Acid,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0320,TTFA,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0321,moderate increase in,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0322,ATWRKY36,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0323,JA,HORMONE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0324,infrequent irradiati,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0325,BMAA,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0326,BOP2,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0327,PIF8,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0328,CKRC2,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0329,CHI2,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0330,LUX,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0331,HYH,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0332,PIF1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0333,ATAIRP4,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0334,BBX16,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0335,High intensity of li,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0336,Low Red/Far-Red rati,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0337,PIC,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0338,ATRAN1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0339,SAUR63,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0340,BIN2,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0341,high temperatures,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0342,MDPIF1,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0343,MEJA,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0344,shy2-2/iaa3 allele,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0345,ANAC081,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0346,High-dose melatonin,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0347,AT3G01472.1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0348,BIC1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0349,BBX21,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0350,SLBIR3,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0351,Red light (R),GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0352,ERS,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0353,WILDTYPE,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0354,low blue light,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0355,triggering heat stre,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0356,MAP65-2,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0357,SKU6,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0358,transcription co-fac,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0359,TCP5,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0360,AGB1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0361,SPA2,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0362,shade light,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0363,ATMAPR5,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0364,UV,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0365,ARF7,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0366,LACS4,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0367,ADO1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0368,NIT1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0369,SIUVR8,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0370,Circadian clock,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0371,EIN3,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0372,14-3-3 kappa,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0373,SPX,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0374,sec-3,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0375,SUGAR,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0376,ATHMAC6,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0377,P450SU1,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0378,JK224,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0379,14-3-3 protein(s),GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0380,SE,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0381,Over-expression of M,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0382,PHENANTHRENE,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0383,ZKT2,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0384,MA,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0385,PVRXLR131,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0386,ARAC1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0387,1-aminomethyl-2-naph,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0388,ATCESA2,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0389,COG1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0390,xpf-3,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0391,GR5,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0392,R18,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0393,TAGK2WT,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0394,DNQX,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0395,ARF8,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0396,MUTATIONS,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0397,ATSURF1B,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0398,reduction of fucose ,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0399,SEC5A,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0400,AHL,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0401,warm temperatures,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0402,EBF1,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0403,tub4P287L mutation,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0404,lower ploidy levels,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0405,Strigolactones,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0406,HSFA1S,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0407,CYTOKININ,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0408,5-Methyltetrahydrofo,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0409,ATMAP65-1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0410,GCHXK,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0411,green light,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0412,PECRY1,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0413,IAA14,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0414,ATIBH1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0415,BAF60,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0416,SUBMERGENCE,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0417,CSN,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0418,ER,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0419,ZAXINONE,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0420,HXK1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0421,CIP7,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0422,Warm night temperatu,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0423,3-bromo-7-nitroindaz,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0424,GNS,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0425,BBX18,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0426,A. thaliana,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0427,increase of sucrose,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0428,FAA,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0429,ABI8,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0430,thermomorphogenic gr,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0431,BMA,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0432,FBH1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0433,HBL,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0434,ARF16,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0435,GDA,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0436,LCL5,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0437,Cryptochrome blue li,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0438,HPAT,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0439,SEC,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0440,24-epibrassinolide,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0441,excess sucrose,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0442,ATHSFA1D,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0443,arrhythmia in phloem,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0444,IAA3,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0445,all of these hormone,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0446,SIRTINOL,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0447,Overexpression of Md,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0448,white light,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0449,PIFQ,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0450,SOB3/AHL29,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0451,ADO3,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0452,KUF1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0453,ATTCP15,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0454,PYRIPROXYFEN,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0455,axr2-1/iaa7 mutant,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0456,ECD,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0457,ATSPL9,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0458,AFB5,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0459,Novel mutations,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0460,ATGH3.11,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0461,YUCASIN,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0462,ZFHD10,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0463,LFCRY2,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0464,HLH1,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0465,CBL7,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0466,AXR2,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0467,JASMONATE,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0468,IAA6,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0469,Far red light,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0470,ATTIFY1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0471,PAR,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0472,epidermal growth fac,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0473,Heatin analogue,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0474,LAMBDA,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0475,IF1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0476,PIF6,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0477,TZP,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0478,HEXOKINASE,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0479,TAXOL,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0480,GMPHYA1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0481,ZKT11,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0482,GmPIP1-6,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0483,exogenous MeJA,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0484,Exogenous BRs,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0485,APRR1,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0486,exogenous sucrose,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0487,RALFS,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0488,HYDROXYUREA,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0489,KAR,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0490,SUB,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0491,higher temperature c,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0492,Exogenous Suc,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0493,BrMYC2 expression,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0494,HMR,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0495,HXK,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0496,PAX1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0497,mesophyll-specific p,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0498,H3,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0499,KAR1,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0500,CIB4,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0501,EID1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0502,BEH3,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0503,TAA1,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0504,ADO2,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0505,High nitrogen condit,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0506,ATHB-2,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0507,OSU1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0508,MEIAA,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0509,cytokinin applicatio,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0510,ATBET12,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0511,ATDIL9-7,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0512,antiphase light-temp,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0513,ATSIZ1,GENE,Hypocotyl_Length,PHENOTYPE,1,activation,,0,
Hypocotyl Length,E0514,karrikin signaling,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
Hypocotyl Length,E0515,TCP2,GENE,Hypocotyl_Length,PHENOTYPE,-1,repression,,0,
