source,source_type,target,target_type,effect,edge_type,confidence,mechanism,doi,paper_title,authors,year,journal,evidence_sentence,verification,species_validated
Cytokinin,HORMONE,ABI4,GENE,activation,transcriptional,HIGH,Cytokinin induces ABI4 transcription 1.8-fold,,,,,,transcript levels of ABI4 were elevated 1.8-fold by cytokinin (zeatin) treatment,,
Auxin,HORMONE,ABI4,GENE,repression,transcriptional,HIGH,Auxin represses ABI4 transcription 75%,,,,,,Treatment with auxin indole-3-acetic acid (IAA) resulted in a 75% decrease in ABI4 transcript,,
ABI4,GENE,PIN1,GENE,repression,transcriptional,HIGH,"ABI4 reduces PIN1 protein level, decreasing polar auxin transport",,,,,,PIN1 protein was expressed at higher levels than in wild-type background in abi4 mutants; reduced in ABI4-overexpressors,,
ABI4,GENE,Lateral_Root_Density,PHENOTYPE,inhibition,signaling,HIGH,ABI4 inhibits LR initiation and elongation via PIN1 reduction,,,,,,ABI4 inhibits both LR initiation and the elongation of emerged LRs,,
ABA,HORMONE,Lateral_Root_Density,PHENOTYPE,inhibition,signaling,HIGH,ABA suppresses post-emergence LR growth via core PYL/PP2C/SnRK2 signaling,,,,,,"Lateral root quiescence is likely controlled by core ABA signaling through PYL receptors, PP2C co-receptors, SnRK2 protein kinases, ABI4 transcription factor",,
PYL8,GENE,MYB77,GENE,activation,protein-protein,HIGH,PYL8 binds MYB77 enhancing DNA-binding activity ABA-independently,,,,,,PYL8 enhanced the binding of MYB77 to MBSI motifs in an ABA-independent manner,,
MYB77,GENE,ARF7,GENE,activation,protein-protein,HIGH,MYB77 forms heterodimer with ARF7 enhancing target gene transcription,,,,,,MYB77 forms a heterodimer with ARF7 and increases transcription of ARF7 target genes,,
PYL8,GENE,Lateral_Root_Density,PHENOTYPE,activation,signaling,HIGH,PYL8 promotes LR growth recovery via MYB77 activation,,,,,,pyl8 mutant seedlings showed more suppression of lateral root growth than wild-type when exposed to ABA,,
MYB77,GENE,Lateral_Root_Density,PHENOTYPE,activation,transcriptional,HIGH,MYB77 promotes LR growth via auxin-responsive gene transcription,,,,,,Lateral root growth in myb77 mutant seedlings was more sensitive to inhibition by ABA than in wild-type,,
ABA,HORMONE,PYL8,GENE,activation,post-translational,HIGH,ABA binds PYL8 receptor to activate signaling,,,,,,ABA enhances effects of PYL8 on MYB73 and MYB77 activities in presence of IAA,,
PYL8,GENE,ABI1,GENE,inhibition,protein-protein,HIGH,PYL8-ABA complex inhibits ABI1 PP2C phosphatase,,,,,,PYR1 and PYL proteins are ABA receptors that interact with and inhibit clade-A protein phosphatase type 2Cs (PP2Cs),,
ABI1,GENE,SNRK2,GENE,inhibition,post-translational,HIGH,ABI1 PP2C dephosphorylates and inactivates SnRK2 kinases,,,,,,Lateral root growth of snrk2.2/3/6 mutant seedlings was less sensitive than wild-type to ABA inhibition,,
SNRK2,GENE,ABI4,GENE,activation,post-translational,MEDIUM,SnRK2 kinases activate downstream ABI TFs,,,,,,"LR quiescence controlled by core ABA signaling through PYL receptors, PP2C co-receptors, SnRK2 protein kinases, ABI4 transcription factor",,
D14,GENE,Lateral_Root_Density,PHENOTYPE,inhibition,signaling,HIGH,D14 strigolactone receptor mediates SL-dependent LR inhibition,,,,,,"Significant decrease in LR length with rac-GR24 addition was seen in Col-0 and d14-1, but not kai2-2",,
KAI2,GENE,Lateral_Root_Density,PHENOTYPE,inhibition,signaling,HIGH,KAI2 karrikin receptor mediates karrikin-dependent LR inhibition,,,,,,kai2-2 had significantly shorter average LR lengths than Col-0; not responsive to GR24,,
MAX2,GENE,Lateral_Root_Density,PHENOTYPE,inhibition,signaling,HIGH,MAX2 F-box integrates SL and karrikin signaling to inhibit LR,,,,,,"rac-GR24 effect maintained in max1, max3, max4, but MAX2-dependent role",,
Strigolactone,HORMONE,D14,GENE,activation,post-translational,HIGH,SL binds D14 receptor for signaling,,,,,,decrease in LR length with rac-GR24 addition was seen in Col-0 and d14-1,,
Karrikin,HORMONE,KAI2,GENE,activation,post-translational,HIGH,Karrikin binds KAI2 receptor,,,,,,kai2-2 had shorter LR lengths,,
MAX3,GENE,Strigolactone,HORMONE,activation,enzymatic,HIGH,MAX3/CCD7 cleaves carotenoid precursor in SL biosynthesis,,,,,,LR number significantly lower with GR24 treatment in max3-9,,
MAX4,GENE,Strigolactone,HORMONE,activation,enzymatic,HIGH,MAX4/CCD8 second SL biosynthesis step,,,,,,max4-1 had significantly shorter primary root length than Col-0,,
MAX1,GENE,Strigolactone,HORMONE,activation,enzymatic,HIGH,MAX1 cytochrome P450 oxidises carlactone to carlactonoic acid,,,,,,RH length decreased in rac-GR24-treated max1-1,,
MAX2,GENE,BES1,GENE,inhibition,post-translational,HIGH,MAX2 targets BES1 for proteasomal degradation,,,,,,"MAX2 is able to degrade BES1, a key brassinosteroid transcription factor",,
Far_Red,ENVIRONMENT,PHYA,GENE,activation,photoreceptor,HIGH,Far-red light activates PHYA in shoot,,,,,,phyA negatively influences COP1 activity; phyA interacts with SPAs,,
PHYA,GENE,HY5,GENE,activation,post-translational,HIGH,"PHYA inhibits COP1, stabilising HY5 protein",,,,,,phyA indirectly enhances stability of HY5,,
PHYB,GENE,HY5,GENE,activation,post-translational,HIGH,PHYB activates HY5 transcription factor,,,,,,PHYB activates HY5 transcription factor and modulates growth,,
HY5,GENE,ARF19,GENE,repression,transcriptional,HIGH,HY5 negatively regulates ARF19 transcription,,,,,,"HY5 negatively affects transcription of ARF19, thereby affecting PIN3 transcription",,
HY5,GENE,Lateral_Root_Density,PHENOTYPE,inhibition,transcriptional,HIGH,HY5 represses LR emergence via PIN3/LAX3 downregulation,,,,,,hy5 single mutant did not show significant difference in LR density between WL and WL+FR,,
HY5,GENE,HY5,GENE,activation,transcriptional,MEDIUM,HY5 autoregulation via promoter binding,,,,,,HY5 can induce transcription of its own gene in root,,
Far_Red,ENVIRONMENT,Lateral_Root_Density,PHENOTYPE,inhibition,environmental,HIGH,Shoot-perceived far-red reduces LR density via HY5,,,,,,supplemental FR enrichment of shoot leads to reduction in LR density; decrease caused by reduction in LR emergence,,
UV_B,ENVIRONMENT,UVR8,GENE,activation,photoreceptor,HIGH,UV-B activates UVR8 photoreceptor,,,,,,UV-B receptor UVR8 antagonistically regulates auxin-dependent gene expression,,
UVR8,GENE,MYB73,GENE,inhibition,protein-protein,MEDIUM,UVR8 inhibits MYB73 DNA-binding activity,,,,,,UV-B inhibits DNA-binding activities of MYB73/MYB77 transcription factors,,
UV_B,ENVIRONMENT,Lateral_Root_Density,PHENOTYPE,inhibition,environmental,HIGH,UV-B inhibits LR via UVR8-MYB73 suppression,,,,,,UV-B light markedly affects root branching inhibits DNA-binding of MYB transcription factors LR suppressed,,
ACR4,GENE,Lateral_Root_Density,PHENOTYPE,inhibition,signaling,HIGH,ACR4 receptor-like kinase restricts ectopic LR initiation for spacing,,,,,,Defective rhizotactic patterning and accumulation of ectopic LRP in acr4 mutants,,
GLV6,GENE,Lateral_Root_Density,PHENOTYPE,inhibition,signaling,MEDIUM,GLV6/GLV10 peptides inhibit asymmetric founder cell divisions via RGF1,,,,,,GLV6 and GLV10 act as inhibitors of asymmetric cell divisions through RGF1 and MPK6,,
IDA,GENE,HAE,GENE,activation,signaling,HIGH,IDA peptide binds HAE/HSL2 receptor to activate cell separation,,,,,,IDA peptide activates MKK4/MKK5-MPK3/MPK6 cascade promotes cell wall remodeling,,
HAE,GENE,Lateral_Root_Density,PHENOTYPE,activation,signaling,HIGH,HAE/HSL2 controls cell separation during LR emergence,,,,,,IDA and HAE/HSL2 receptors control cell separation during lateral root emergence,,
Auxin,HORMONE,IDA,GENE,activation,transcriptional,HIGH,Auxin induces IDA expression in cortex above LRP,,,,,,reduction in auxin can lead to reduced IDA expression,,
CIF1,GENE,SGN3,GENE,activation,signaling,MEDIUM,CIF1/CIF2 peptides bind SGN3/GSO1 for Casparian strip,,,,,,CIF1 and CIF2 through SCHENGEN3/GASSHO1 regulate lignification and suberization,,
GA,HORMONE,DELLA,GENE,inhibition,post-translational,HIGH,GA-GID1 complex triggers DELLA ubiquitination and degradation,,,,,,gibberellin pathway is essential for the root response to low K stress in Arabidopsis,,
DELLA,GENE,Lateral_Root_Density,PHENOTYPE,inhibition,signaling,MEDIUM,DELLA represses LR development under low-K,,,,,,Gibberellin signaling mediates lateral root inhibition in response to K+-deprivation,,
GA,HORMONE,Lateral_Root_Density,PHENOTYPE,activation,signaling,MEDIUM,GA promotes LR growth via DELLA degradation,,,,,,Gibberellins regulate lateral root formation in Populus through interactions with auxin,,
GID1,GENE,DELLA,GENE,inhibition,post-translational,HIGH,GA-GID1 complex targets DELLA for SCF-SLY1 degradation,,,,,,GID1 is the gibberellin receptor,,
Water,ENVIRONMENT,TAA1,GENE,activation,transcriptional,HIGH,High water on one root side promotes TAA1-dependent auxin biosynthesis,,,,,,High water levels promote patterning through pathway creating local LR inductive signal through biosynthesis (dependent on TRYPTOPHAN AMINOTRANSFERASE1),,
Water,ENVIRONMENT,Lateral_Root_Density,PHENOTYPE,activation,environmental,HIGH,Hydropatterning: moisture contact induces LR initiation (wet side),,,,,,LR organogenesis is enhanced at root side exposed to moisture,,
Mechanical_Stress,ENVIRONMENT,Auxin,HORMONE,activation,environmental,HIGH,Root bending induces localised auxin maxima,,,,,,mechanical deformation leads to local increases of auxin activity stimulates LR initiation,,
Mechanical_Stress,ENVIRONMENT,Lateral_Root_Density,PHENOTYPE,activation,environmental,HIGH,Root bending triggers asymmetric LR initiation on convex side,,,,,,mechanical deformation stimulates LR initiation,,
Hypoxia,ENVIRONMENT,LBD16,GENE,repression,transcriptional,MEDIUM,Hypoxia-activated ERF-VII suppress LBD16/LBD18/PUCHI,,,,,,"ERF-VII suppress expression of LBD16, LBD18, and PUCHI",,
Hypoxia,ENVIRONMENT,Lateral_Root_Density,PHENOTYPE,inhibition,environmental,HIGH,Low oxygen inhibits LR development via ERF-VII,,,,,,lack of soil oxygen inhibition of LR development,,
Low_Potassium,ENVIRONMENT,DELLA,GENE,activation,signaling,MEDIUM,"Low K+ stabilises DELLA, inhibiting LR",,,,,,gibberellin pathway is essential for the root response to low K stress,,
Low_Potassium,ENVIRONMENT,Lateral_Root_Density,PHENOTYPE,inhibition,environmental,HIGH,Low K inhibits LR via DELLA/PIN3,,,,,,K-deficiency inhibits LR organogenesis interfering with auxin signaling and PIN3,,
QSK1,GENE,Lateral_Root_Density,PHENOTYPE,inhibition,signaling,MEDIUM,QSK1/IMK2 RLKs fine-tune LRP under salt stress via callose deposition,,,,,,QSK1 and IMK2 fine-tune LRP organogenesis through regulation of callose-deposition,,
Salt,ENVIRONMENT,QSK1,GENE,activation,transcriptional,MEDIUM,Salt stress activates QSK1 RLK signaling,,,,,,osmotic stress QSK1/IMK2 fine-tune LRP organogenesis,,
Salt,ENVIRONMENT,Lateral_Root_Density,PHENOTYPE,inhibition,environmental,HIGH,Salt stress inhibits LR via ABA-dependent quiescence,,,,,,endogenous ABA stimulated by salt stress promoting lateral root quiescence,,
IBA,HORMONE,Auxin,HORMONE,activation,enzymatic,HIGH,IBA converted to IAA by IBR1/IBR3/IBR10 peroxisomal beta-oxidation,,,,,,"Mutations in three INDOLE-3-BUTYRIC ACID RESPONSE genes (IBR1, IBR3, IBR10) lead to reduced frequency of pre-branch sites",,
RALF34,GENE,Lateral_Root_Density,PHENOTYPE,inhibition,signaling,MEDIUM,RALF34 peptide represses LR initiation via THE1/FER receptors,,,,,,RALF34 through activation of THE1 and FER receptors controls pathways involved in repression of LR,,
CEPR1,GENE,Auxin,HORMONE,inhibition,signaling,MEDIUM,CEP-CEPR1 shoot signaling reduces rootward auxin transport,,,,,,CEP controls GSA of LR by reducing rootward auxin transport,,
ORE1,GENE,Lateral_Root_Density,PHENOTYPE,activation,transcriptional,MEDIUM,ORE1 promotes PCD in overlying cells for LRP emergence,,,,,,ORE1 positive cell death regulator delayed outgrowth of LRP,,
ETT,GENE,Lateral_Root_Density,PHENOTYPE,inhibition,transcriptional,MEDIUM,ETT/ARF3 noncanonical ARF represses LR emergence,,,,,,"Loss-of-function mutants have increased numbers of emerged LRs, suggesting auxin acts directly through ETT to negatively regulate LR emergence",,
NAC1,GENE,Lateral_Root_Density,PHENOTYPE,activation,transcriptional,MEDIUM,NAC1 transduces auxin signal downstream of TIR1 to promote LR,,,,,,Arabidopsis NAC1 transduces auxin signal downstream of TIR1 to promote lateral root development,,
BES1,GENE,TT4,GENE,repression,transcriptional,MEDIUM,BES1 represses flavonoid biosynthesis genes via MYB11/MYB12 repression,,,,,,"BES1 inhibits CHI and TT4 transcription by repressing transcription of MYB11, MYB12",,
Flavonoids,METABOLITE,PIN1,GENE,activation,post-translational,MEDIUM,Flavonols stabilise PIN1 polarity,,,,,,Flavonols found to accumulate on side of root exposed to light promote cell elongation at this side,,
DA3,GENE,Lateral_Root_Density,PHENOTYPE,activation,transcriptional,MEDIUM,DA3 controls LR initiation in auxin response,,,,,,Control of lateral root initiation by DA3 in Arabidopsis,,
PRH1,GENE,Lateral_Root_Density,PHENOTYPE,activation,transcriptional,MEDIUM,PRH1 mediates ARF7-LBD auxin signaling in LR development,,,,,,PRH1 mediates ARF7-LBD dependent auxin signaling to regulate lateral root development,,
IAA28,GENE,GATA23,GENE,repression,protein-protein,HIGH,IAA28 binds ARF6/7/8/19 preventing GATA23 activation,,,,,,IAA28-dependent auxin signaling module regulates GATA23 expression,,
TOR,GENE,Lateral_Root_Density,PHENOTYPE,activation,signaling,MEDIUM,TOR kinase acts as metabolic gatekeeper for auxin-dependent LR initiation,,,,,,TOR acts as a metabolic gatekeeper for auxin-dependent lateral root initiation,,
Sucrose,METABOLITE,TOR,GENE,activation,signaling,MEDIUM,Sucrose activates TOR kinase,,,,,,metabolic gatekeeper for auxin-dependent lateral root initiation,,
BRI1,GENE,BZR1,GENE,activation,post-translational,HIGH,BRI1 receptor activates BZR1 TF upon BR perception,,,,,,BES1 a key brassinosteroid transcription factor,,
Brassinosteroid,HORMONE,BRI1,GENE,activation,post-translational,HIGH,BR binds BRI1 receptor kinase,,,,,,BR signaling via BRI1,,
ARR1,GENE,Cytokinin,HORMONE,activation,transcriptional,HIGH,Type-B ARR1 activates cytokinin response genes (feedback),,,,,,ARRs required for cytokinin response,,
ARR1,GENE,Lateral_Root_Density,PHENOTYPE,inhibition,transcriptional,HIGH,ARR1 type-B mediates cytokinin inhibition of LR,,,,,,ARRs required for cytokinin response display increased root branching,,
Iron,METABOLITE,Malate,METABOLITE,activation,chemical,HIGH,Malate chelates Fe3+ in apoplast driving LPR1 cycling,,,,,,"when complexed with malate, Fe3+ reduction is faster",,
Iron,METABOLITE,AUX1,GENE,activation,signaling,MEDIUM,Localised iron supply promotes LR elongation via AUX1-mediated auxin distribution,,,,,,Localized iron supply promotes LR elongation via altering AUX1-mediated auxin distribution,,
ABA,HORMONE,NRT1.1,GENE,inhibition,post-translational,MEDIUM,ABA activates ABI2 which inhibits NRT1.1,,,,,,ABI2 inactivates reducing root NO3- uptake by inhibiting NRT1.1,,
Low_Nitrate,ENVIRONMENT,ABA,HORMONE,activation,signaling,MEDIUM,Severe N deficiency increases ABA accumulation,,,,,,Limited NO3- supply significantly increases ABA accumulation,,
CLE3,GENE,CLV1,GENE,activation,signaling,HIGH,CLE3 peptide (pericycle) diffuses apoplastically and binds CLV1 receptor on phloem companion cells,,,,,,CLE peptides are hypothesized to be secreted from pericycle cells and transported through the apoplastic continuum to reach CLV1 in companion cells,,
CLE1,GENE,Lateral_Root_Density,PHENOTYPE,inhibition,signaling,HIGH,N-responsive CLE1 overexpression represses LR primordia growth and emergence,,,,,,"CLE1, -3, -4, and -7 were induced by N deficiency in roots, predominantly expressed in root pericycle cells, and their overexpression repressed the growth of lateral root primordia and their emergence from the primary root",,
CLE3,GENE,Lateral_Root_Density,PHENOTYPE,inhibition,signaling,HIGH,"CLE3 peptide, via CLV1 phloem receptor, systemically suppresses LR primordium emergence under low N",,,,,,"emerged lateral roots at stage VIII was dramatically decreased by overexpression of CLE1, -2, -3, -4, and -7",,
CLE4,GENE,Lateral_Root_Density,PHENOTYPE,inhibition,signaling,MEDIUM,N-responsive CLE4 redundantly suppresses LR primordia,,,,,,"CLE1, -3, -4, and -7 were induced by N deficiency",,
CLE7,GENE,Lateral_Root_Density,PHENOTYPE,inhibition,signaling,MEDIUM,N-responsive CLE7 redundantly suppresses LR primordia,,,,,,"CLE1, -3, -4, and -7 were induced by N deficiency",,
CLV1,GENE,Lateral_Root_Density,PHENOTYPE,inhibition,signaling,HIGH,CLV1 phloem companion-cell receptor transduces CLE3 signal to repress LR emergence under low N,,,,,,clv1 mutants showed progressive outgrowth of lateral root primordia into lateral roots under N-deficient conditions,,
Low_Nitrate,ENVIRONMENT,CLE3,GENE,activation,transcriptional,HIGH,N deficiency (<100 uM NO3-) induces CLE3 transcription in pericycle,,,,,,"CLE1, -3, -4, and -7 were induced by N deficiency in roots, predominantly expressed in root pericycle cells",,
Low_Nitrate,ENVIRONMENT,CLE1,GENE,activation,transcriptional,MEDIUM,Low N induces CLE1 transcription in pericycle,,,,,,"CLE1, -3, -4, and -7 were induced by N deficiency in roots",,
Low_Nitrate,ENVIRONMENT,Lateral_Root_Density,PHENOTYPE,inhibition,environmental,HIGH,Systemic severe N-deficiency activates CLE-CLV1 module that represses LR emergence; counter-balanced by local TAR2-auxin induction,,,,,,a signaling module composed of N-responsive CLE peptides and the CLV1 receptor-like kinase plays a crucial role in regulating the expansion of the root system under N-deficient conditions,,
Auxin,HORMONE,WOX11,GENE,activation,transcriptional,HIGH,Auxin (IAA) directly induces WOX11 expression in regeneration-competent cells,,,,,,WOX11 expression could be detected in leaf explants of the WOX11pro:GUS line after ~6 h on B5 medium containing 1 uM IAA,,
WOX11,GENE,LBD16,GENE,activation,transcriptional,HIGH,WOX11/12 upregulate LBD16 to drive root founder cell fate transition,,,,,,WOX11 and WOX12 then act redundantly to upregulate LBD16 and LBD29,,
WOX11,GENE,LBD29,GENE,activation,transcriptional,HIGH,WOX11/12 upregulate LBD29,,,,,,WOX11 and WOX12 then act redundantly to upregulate LBD16 and LBD29,,
WOX12,GENE,LBD16,GENE,activation,transcriptional,HIGH,WOX12 redundantly upregulates LBD16 with WOX11,,,,,,WOX11 and WOX12 then act redundantly to upregulate LBD16 and LBD29,,
WOX11,GENE,WOX5,GENE,activation,transcriptional,HIGH,WOX11/12 directly bind WOX5 promoter cis-elements to activate transcription in primordia (ChIP + luciferase),,,,,,"WOX11/12 function genetically upstream of WOX5/7, and the WOX11/12 proteins directly bind to the promoters of WOX5/7 to activate their transcription",,
WOX11,GENE,Lateral_Root_Density,PHENOTYPE,activation,transcriptional,MEDIUM,WOX11-mediated non-canonical root branching contributes to root system plasticity (Sheng et al. 2017) via WOX11/12 upregulation of LBD16/29,,,,,,wox11-2 wox12-1 was more strongly delayed ... mutant explants produced fewer roots than did the wild-type,,
Ethylene,HORMONE,TAA1,GENE,activation,transcriptional,HIGH,Ethylene transcriptionally upregulates TAA1/TAR family in root meristem and elongation zone,,,,,,the TAA1/TAR family of aminotransferases was shown to be transcriptionally regulated by ethylene in the root meristem and in the elongation zone of the root,,
Ethylene,HORMONE,WEI2,GENE,activation,transcriptional,HIGH,Ethylene induces ASA1/WEI2 anthranilate synthase alpha-subunit via EIN2-dependent pathway,,,,,,Ethylene treatment resulted in a significant induction of the ASA1-GUS and ASB1-GUS reporters in the Col-0 background,,
Ethylene,HORMONE,WEI7,GENE,activation,transcriptional,HIGH,Ethylene induces ASB1/WEI7 anthranilate synthase beta-subunit via EIN2,,,,,,Ethylene treatment resulted in a significant induction of the ASA1-GUS and ASB1-GUS reporters,,
WEI2,GENE,Auxin,HORMONE,activation,enzymatic,HIGH,"ASA1/WEI2 anthranilate synthase is rate-limiting for Trp biosynthesis, feeding IAA production",,,,,,"WEI2/ASA1 and WEI7/ASB1 genes encode alpha- and beta-subunits of anthranilate synthase, a rate-limiting enzyme of tryptophan biosynthesis",,
WEI7,GENE,Auxin,HORMONE,activation,enzymatic,HIGH,ASB1/WEI7 is rate-limiting for Trp biosynthesis feeding IAA,,,,,,"Upregulation of WEI2/ASA1 and WEI7/ASB1 by ethylene results in auxin accumulation in the primary root tip, while loss-of-function mutations in these genes prevent ethylene-mediated auxin increase",,
Ethylene,HORMONE,TAR2,GENE,activation,transcriptional,HIGH,Ethylene induces TAR2 transcription (redundant with TAA1 in ethylene-auxin amplification),,,,,,the TAA1/TAR family of aminotransferases was shown to be transcriptionally regulated by ethylene in the root meristem,,
PID,GENE,PIN3,GENE,inhibition,post-translational,HIGH,"PID phosphorylates PIN3 TPRXS(N/S) motifs, shifting PIN3 polarity from basal/rootward to apical/shootward and antagonising gravity-induced PIN3 relocation that underlies LR-triggering auxin maxima",,,,,,overexpression of these kinases leads to a basal-to-apical (rootward-to-shootward) shift in PIN polarity,,
WAG1,GENE,PIN3,GENE,inhibition,post-translational,MEDIUM,WAG1 AGC3-kinase redundantly phosphorylates PIN3 to shift polarity apically,,,,,,"PID groups with WAG1 and WAG2, which are root growth regulators also involved in auxin transport-regulated plant development",,
WAG2,GENE,PIN3,GENE,inhibition,post-translational,MEDIUM,WAG2 redundantly phosphorylates PIN3,,,,,,PID groups with WAG1 and WAG2,,
BRI1,GENE,BIN2,GENE,inhibition,post-translational,HIGH,BR-activated BRI1 inactivates BIN2 GSK3-like kinase,,,,,,"BR signaling is triggered when BR binds to the cell surface receptor BRI1, which leads to inactivation of BIN2, a negative regulator of the two key transcription factors BZR1 and BES1",,
BIN2,GENE,BZR1,GENE,inhibition,post-translational,HIGH,BIN2 GSK3 kinase phosphorylates BZR1 for proteasomal degradation,,,,,,"In the absence of BR, BIN2 phosphorylates BZR1 and BES1, which leads to their degradation",,
BIN2,GENE,BES1,GENE,inhibition,post-translational,HIGH,BIN2 phosphorylates BES1 for degradation,,,,,,"In the absence of BR, BIN2 phosphorylates BZR1 and BES1, which leads to their degradation",,
BZR1,GENE,Lateral_Root_Density,PHENOTYPE,activation,transcriptional,HIGH,"Constitutively active BZR1 (bzr1-1D) enhances LR number and length, especially under mild N deficiency",,,,,,bzr1-1D increased LR number by 13-233% across N conditions,,
BES1,GENE,Lateral_Root_Density,PHENOTYPE,activation,transcriptional,HIGH,Dominant BES1 (bes1-D) enhances LR number (64% at full N) and total length (241% at severe N deficiency),,,,,,bes1-D exhibited significantly higher LR density (64% increase at full N) and 241% greater total LR length at severe deficiency,,
Brassinosteroid,HORMONE,Lateral_Root_Density,PHENOTYPE,activation,signaling,HIGH,BR dose-dependent promotion of LR density via BIN2-BZR1/BES1 axis (optimal low-nM EBR),,,,,,Exogenous 24-epibrassinolide (EBR) at 0.05 nM increased LR number by 28% and total LR length by 50% under mild N deficiency,,
ARR10,GENE,Lateral_Root_Density,PHENOTYPE,inhibition,transcriptional,HIGH,"Type-B ARR10 transcription factor transduces cytokinin response in root, contributing to CK-mediated LR repression (arr1,10,12 triple shows near-complete CK insensitivity)",,,,,,"Higher order mutants revealed progressively decreased sensitivity to cytokinin, including effects on root elongation, lateral root formation",,
ARR12,GENE,Lateral_Root_Density,PHENOTYPE,inhibition,transcriptional,HIGH,Type-B ARR12 redundantly with ARR1/ARR10 transduces CK signal to repress LR,,,,,,"ARR1, ARR10, and ARR12 are all involved in cytokinin regulation",,
AHK2,GENE,ARR10,GENE,activation,phosphorelay,HIGH,AHK-AHP phosphorelay activates type-B ARR10,,,,,,ARR10 and ARR12 are involved in the AHK-dependent signaling pathway,,
AHK2,GENE,ARR12,GENE,activation,phosphorelay,HIGH,AHK phosphorelay activates ARR12,,,,,,ARR10 and ARR12 are involved in the AHK-dependent signaling pathway,,
CLE3,GENE,BAM1,GENE,activation,signaling,MEDIUM,CLE3 peptide also binds BAM1 receptor in parallel with CLV1 to suppress LR,,,,,,CLE3 and its homologs share overlapping functions in the modulation of lateral root formation through CLV1 and BAM1,,
BAM1,GENE,Lateral_Root_Density,PHENOTYPE,inhibition,signaling,MEDIUM,BAM1 redundantly with CLV1 transduces CLE3 LR-suppressing signal,,,,,,CLE3 and its homologs share overlapping functions in the modulation of lateral root formation through CLV1 and BAM1,,
ABA,HORMONE,ABI5,GENE,activation,transcriptional,HIGH,ABA induces ABI5 bZIP TF via PYL/PP2C/SnRK2 core module,,,,,,ABI5 is induced by ABA as part of the core ABA signaling module and binds G-box cis elements,,
ABI5,GENE,Lateral_Root_Density,PHENOTYPE,inhibition,transcriptional,MEDIUM,ABI5 negatively regulates LR via PIN1 repression under stress (nitrate/ABA crosstalk with ABI4),,,,,,"ABI5 acts as a negative regulator of lateral root development in the presence of stress, with the link between auxin and ABA signaling during root development mediated by PIN1 and involving ABI5",,
High_Nitrate,ENVIRONMENT,ABI5,GENE,activation,transcriptional,MEDIUM,High nitrate promotes ABI5-dependent LR inhibition (abi5 mutants reduce this inhibition),,,,,,inhibitory effect of nitrate on root growth was significantly reduced in abi4 and abi5 mutants,,
TAR2,GENE,Lateral_Root_Density,PHENOTYPE,activation,enzymatic,HIGH,"TAR2 aminotransferase, with TAA1, generates IAA required for ethylene-triggered LR modulation and low-N-induced LR initiation",,,,,,TAA1/TAR-mediated auxin biosynthesis is essential for hormone crosstalk and plant development including lateral root formation under low nitrate,,
