network,edge_id,source,target,sign,confidence,in_model,n_papers,dois
Hypocotyl Length,E277,BBX11,Hypocotyl_Length,-1,HIGH,False,1,10.1016/j.xplc.2020.100045
Hypocotyl Length,E278,phyA,BBX11,1,HIGH,False,1,10.1016/j.xplc.2020.100045
Hypocotyl Length,E279,phyB,BBX11,1,HIGH,False,1,10.1016/j.xplc.2020.100045
Hypocotyl Length,E280,CRY1,BBX11,1,HIGH,False,1,10.1016/j.xplc.2020.100045
Hypocotyl Length,E281,DET1,BBX11,1,HIGH,False,1,10.1016/j.xplc.2020.100045
Hypocotyl Length,E282,PIF4,ATHB2,1,HIGH,False,1,10.3390/plants7040102
Hypocotyl Length,E283,PIF5,HFR1,1,HIGH,False,1,10.3390/plants7040102
Hypocotyl Length,E284,ATHB2,Hypocotyl_Length,1,HIGH,False,1,10.3390/plants7040102
Hypocotyl Length,E285,ATHB4,Hypocotyl_Length,1,HIGH,False,1,10.3390/plants7040102
Hypocotyl Length,E286,HAT1,Hypocotyl_Length,1,MEDIUM,False,1,10.3390/plants7040102
Hypocotyl Length,E287,HAT2,Hypocotyl_Length,1,MEDIUM,False,1,10.3390/plants7040102
Hypocotyl Length,E288,HAT3,Hypocotyl_Length,1,MEDIUM,False,1,10.3390/plants7040102
Hypocotyl Length,E289,REV,ATHB2,1,MEDIUM,False,1,10.3390/plants7040102
Hypocotyl Length,E290,PIF4,YUC2,1,HIGH,False,1,10.3390/plants7040102
Hypocotyl Length,E291,PIF5,YUC5,1,HIGH,False,1,10.3390/plants7040102
Hypocotyl Length,E292,phyA,FHY1,1,HIGH,False,1,10.1371/journal.pgen.1000143
Hypocotyl Length,E293,FHY1,phyA,1,HIGH,False,1,10.1371/journal.pgen.1000143
Hypocotyl Length,E294,FHL,phyA,1,HIGH,False,1,10.1371/journal.pgen.1000143
Hypocotyl Length,E295,FHY3,FHY1,1,HIGH,False,1,10.1371/journal.pgen.1000143
Hypocotyl Length,E296,FAR1,FHY1,1,HIGH,False,1,10.1371/journal.pgen.1000143
Hypocotyl Length,E297,FHY3,FHL,1,HIGH,False,1,10.1371/journal.pgen.1000143
Hypocotyl Length,E298,FAR1,FHL,1,HIGH,False,1,10.1371/journal.pgen.1000143
Hypocotyl Length,E299,FHY1,Hypocotyl_Length,-1,HIGH,False,1,10.1371/journal.pgen.1000143
Hypocotyl Length,E300,FHL,Hypocotyl_Length,-1,HIGH,False,1,10.1371/journal.pgen.1000143
Hypocotyl Length,E301,FHY3,Hypocotyl_Length,-1,HIGH,False,1,10.1371/journal.pgen.1000143
Hypocotyl Length,E302,FAR1,Hypocotyl_Length,-1,HIGH,False,1,10.1371/journal.pgen.1000143
Hypocotyl Length,E303,FHY1,LAF1,1,HIGH,False,1,10.1105/tpc.109.067215
Hypocotyl Length,E304,FHY1,HFR1,1,HIGH,False,1,10.1105/tpc.109.067215
Hypocotyl Length,E305,FHL,LAF1,1,HIGH,False,1,10.1105/tpc.109.067215
Hypocotyl Length,E306,FHL,HFR1,1,HIGH,False,1,10.1105/tpc.109.067215
Hypocotyl Length,E307,LAF1,Hypocotyl_Length,-1,HIGH,False,1,10.1105/tpc.109.067215
Hypocotyl Length,E308,BBX25,HY5,-1,HIGH,False,1,10.1105/tpc.113.109751
Hypocotyl Length,E309,BBX24,HY5,-1,HIGH,False,1,10.1105/tpc.113.109751
Hypocotyl Length,E310,HY5,BBX22,1,HIGH,False,1,10.1105/tpc.113.109751
Hypocotyl Length,E311,COP1,BBX25,-1,HIGH,False,1,10.1105/tpc.113.109751
Hypocotyl Length,E312,BBX25,Hypocotyl_Length,1,HIGH,False,1,10.1105/tpc.113.109751
Hypocotyl Length,E313,ABA,GA3ox1,-1,HIGH,False,1,10.1093/aobpla/ply061
Hypocotyl Length,E314,ABA,GA20ox1,-1,HIGH,False,1,10.1093/aobpla/ply061
Hypocotyl Length,E315,ABA,GA2ox1,1,HIGH,False,1,10.1093/aobpla/ply061
Hypocotyl Length,E316,ABA,DELLA,1,HIGH,False,1,10.1093/aobpla/ply061
Hypocotyl Length,E317,ABA,YUC3,-1,HIGH,False,1,10.1093/aobpla/ply061
Hypocotyl Length,E318,ABA,Hypocotyl_Length,-1,HIGH,False,1,10.1093/aobpla/ply061
