test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,comparison_baseline,phenotype_node,expected_direction,expected_magnitude,doi,paper_title,authors,year,journal,evidence_sentence,verification,evidence_quality,species,notes
T122,LUX,knockout,,,,WT,Plant_Height,increased,moderate,,,,,,lux mutants are early flowering with elongated hypocotyls,,,Arabidopsis thaliana,LUX in EC composite.
T123,BP,knockout,,,,WT,Plant_Height,decreased,moderate,,,,,,bp mutants display compact inflorescence with short pedicels and internodes,,,Arabidopsis thaliana,BP/KNAT1 meristem-identity gene; not in network (S106/S204 deferred).
T124,STM,knockout,,,,WT,Plant_Height,decreased,strong,,,,,,stm loss-of-function mutants fail to maintain shoot apical meristem and cannot form normal shoots,,,Arabidopsis thaliana,STM meristem-identity gene; not in network.
T125,HFR1,knockout,,,,WT,Plant_Height,increased,moderate,,,,,,hypocotyl elongation of hfr1 mutants is more significantly promoted by low R:FR,,,Arabidopsis thaliana,
T126,HFR1,overexpression,,,,WT,Plant_Height,decreased,moderate,,,,,,transgenic seedlings overexpressing HFR1 display suppressed hypocotyl elongation,,,Arabidopsis thaliana,
T127,PAR1,overexpression,,,,WT,Plant_Height,decreased,slight,,,,,,Overexpression of PAR1 or PAR2 reduces the hypocotyl-growth response to low R:FR,,,Arabidopsis thaliana,
T128,PIN1,knockout,,,,WT,Plant_Height,decreased,strong,,,,,,the pin1 mutant in Arabidopsis is characterized by a stem nearly devoid of organs; pin1 mutants showed reduced PAT,,,Arabidopsis thaliana,PIN1 auxin transporter; not in network.
T129,PIN3,knockout,,,,WT,Plant_Height,unchanged,slight,,,,,,pin3 single mutants have normal main stem but altered tropisms,,,Arabidopsis thaliana,PIN3 auxin transporter; not in network.
T130,Auxin_Transport,chemical_treatment,,,,WT,Plant_Height,decreased,strong,,,,,,The morphological phenotype of pin1 could be phenocopied by treatment with PAT inhibitors,,,Arabidopsis thaliana,Auxin_Transport PROCESS node not in network.
T131,WT,control,,,,WT,Plant_Height,unchanged,none,,,,,,WT Col-0 plants at normal conditions show standard plant height baseline.,,,Arabidopsis thaliana,Wild-type control; no perturbation applied. All gene_modifiers at default 1.0.
