edge_id,source,target,sign,effect,pmid,inferred
E0422,NRT2_1,Lateral_Root_Density,-1,repression,33868355,False
E0423,Fe deficiency,Lateral_Root_Density,1,activation,22039296,False
E0424,External Fe availabi,Lateral_Root_Density,1,activation,26442030,False
E0425,Both strains,Lateral_Root_Density,1,activation,27200001,False
E0426,ATGLR3.6,Lateral_Root_Density,1,activation,26773810,False
E0427,Gravistimulation,Lateral_Root_Density,1,activation,18989371,False
E0428,CqKCS2B.1,Lateral_Root_Density,1,activation,36361991,False
E0429,NO3-,Lateral_Root_Density,1,activation,10339622,False
E0430,reduced sucrose upta,Lateral_Root_Density,1,activation,18952782,False
E0431,SWP1,Lateral_Root_Density,1,activation,23073020,False
E0432,photosynthesis,Lateral_Root_Density,1,activation,33721893,False
E0433,Pseudomonas chlorora,Lateral_Root_Density,1,activation,35867140,False
E0434,root(s) waving,Lateral_Root_Density,1,activation,22348445,False
E0435,cle1u2009~u20097-cr1,Lateral_Root_Density,1,activation,36628476,False
E0436,sodium nitroprusside,Lateral_Root_Density,1,activation,25202488,False
E0437,XBAT32,Lateral_Root_Density,1,activation,21253568,False
E0438,N level,Lateral_Root_Density,1,activation,31147541,False
E0439,NZZ,Lateral_Root_Density,-1,repression,24453227,False
E0440,CO,Lateral_Root_Density,1,activation,27014280,False
E0441,Nitrate availability,Lateral_Root_Density,1,activation,12148533,False
E0442,NAXILLIN,Lateral_Root_Density,1,activation,22885787,False
E0443,AlaAT expression,Lateral_Root_Density,1,activation,25830496,False
E0444,LsLAZY1 overexpressi,Lateral_Root_Density,1,activation,37520815,False
E0445,indole acetic acid,Lateral_Root_Density,1,activation,24102716,False
E0446,sucrose metabolites,Lateral_Root_Density,1,activation,18952782,False
E0447,NAC056,Lateral_Root_Density,1,activation,35263337,False
E0448,MU,Lateral_Root_Density,1,activation,22057336,False
E0449,ATCSLA09,Lateral_Root_Density,1,activation,14612582,False
E0450,ABR,Lateral_Root_Density,1,activation,28659952,False
E0451,Glyphosate concentra,Lateral_Root_Density,-1,repression,24654847,False
E0452,transfer of seedling,Lateral_Root_Density,1,activation,19783843,False
E0453,Bending-mediated sig,Lateral_Root_Density,1,activation,26712828,False
E0454,potassium deficiency,Lateral_Root_Density,1,activation,31924796,False
E0455,Col-0 accession,Lateral_Root_Density,1,activation,31147541,False
E0456,CCA,Lateral_Root_Density,-1,repression,37954155,False
E0457,LS,Lateral_Root_Density,1,activation,17444907,False
E0458,Overexpression of Sp,Lateral_Root_Density,-1,repression,36061775,False
E0459,Silver Nanoparticles,Lateral_Root_Density,1,activation,28344224,False
E0460,HDAC,Lateral_Root_Density,1,activation,17010112,False
E0461,ERF115,Lateral_Root_Density,1,activation,37450945,False
E0462,ARF1-BP,Lateral_Root_Density,1,activation,20363771,False
E0463,P492,Lateral_Root_Density,1,activation,27246882,False
E0464,ZIP3,Lateral_Root_Density,1,activation,26317616,False
E0465,GOT9,Lateral_Root_Density,1,activation,32018064,False
E0466,ATEXLA2,Lateral_Root_Density,1,activation,36966228,False
E0467,ATTADA,Lateral_Root_Density,1,activation,36142550,False
E0468,IMI206040,Lateral_Root_Density,1,activation,28232840,False
E0469,WEEP,Lateral_Root_Density,1,activation,35685275,False
E0470,AJH1,Lateral_Root_Density,1,activation,28377589,False
E0471,ZS,Lateral_Root_Density,1,activation,35386673,False
E0472,BABA,Lateral_Root_Density,1,activation,20007686,False
E0473,Severe salt stress,Lateral_Root_Density,-1,repression,19783843,False
E0474,GLUTAMATE,Lateral_Root_Density,1,activation,31009456,False
E0475,ARF4,Lateral_Root_Density,-1,repression,20363771,False
E0476,STRAINS,Lateral_Root_Density,1,activation,31437185,False
E0477,PMEI3,Lateral_Root_Density,1,activation,36147700,False
E0478,ATETR1,Lateral_Root_Density,-1,repression,18363780,False
E0479,Mechanical obstructi,Lateral_Root_Density,1,activation,25324849,False
E0480,Naphthaleneacetic ac,Lateral_Root_Density,1,activation,18567826,False
E0481,HEA,Lateral_Root_Density,1,activation,25054237,False
E0482,MANNITOL,Lateral_Root_Density,-1,repression,36161329,False
E0483,trichoblast cell wal,Lateral_Root_Density,1,activation,24619997,False
E0484,Isolate A8a,Lateral_Root_Density,1,activation,29558512,False
E0485,ATWRKY46,Lateral_Root_Density,1,activation,34594347,False
E0486,heavy metals,Lateral_Root_Density,1,activation,35055009,False
E0487,VOLATILES,Lateral_Root_Density,1,activation,34947033,False
E0488,prolonged vegetative,Lateral_Root_Density,1,activation,28344224,False
E0489,RGFR1,Lateral_Root_Density,-1,repression,37382066,False
E0490,ATERF070,Lateral_Root_Density,1,activation,24394776,False
E0491,XTH23,Lateral_Root_Density,1,activation,36966228,False
E0492,VFB,Lateral_Root_Density,1,activation,17435085,False
E0493,ATCHS,Lateral_Root_Density,-1,repression,36142550,False
E0494,HAT2,Lateral_Root_Density,1,activation,30875369,False
E0495,Rhodococcus strains,Lateral_Root_Density,1,activation,31437185,False
E0496,TPLH3,Lateral_Root_Density,-1,repression,34075876,False
E0497,heterologous express,Lateral_Root_Density,1,activation,28066483,False
E0498,GSH,Lateral_Root_Density,-1,repression,24329757,False
E0499,exogenous applicatio,Lateral_Root_Density,-1,repression,34948169,False
E0500,BRS,Lateral_Root_Density,1,activation,21909364,False
E0501,transient bending of,Lateral_Root_Density,1,activation,19794120,False
E0502,Ac-14,Lateral_Root_Density,1,activation,33597933,False
E0503,MCLE26PD8A,Lateral_Root_Density,-1,repression,26188203,False
E0504,DMHDA,Lateral_Root_Density,1,activation,33586610,False
E0505,AgNP stress,Lateral_Root_Density,1,activation,28347022,False
E0506,ATNEK6,Lateral_Root_Density,1,activation,21801253,False
E0507,TYRA23,Lateral_Root_Density,-1,repression,34267202,False
E0508,ASL9,Lateral_Root_Density,-1,repression,37385753,False
E0509,PLDALPHA4,Lateral_Root_Density,1,activation,19143999,False
E0510,ARABIDILLO-2,Lateral_Root_Density,1,activation,16434475,False
E0511,ARP7,Lateral_Root_Density,1,activation,19679120,False
E0512,CLE4P,Lateral_Root_Density,1,activation,26188203,False
E0513,A. oxytropis,Lateral_Root_Density,1,activation,36306203,False
E0514,root(s) founder cell,Lateral_Root_Density,1,activation,34062316,False
E0515,AXR1,Lateral_Root_Density,1,activation,30181923,False
E0516,ATEXP14,Lateral_Root_Density,1,activation,26819087,False
E0517,ZMARF4,Lateral_Root_Density,1,activation,35216479,False
E0518,"SAHLAs 4, 7, 9, and ",Lateral_Root_Density,1,activation,30296049,False
E0519,MONOMER,Lateral_Root_Density,-1,repression,34075876,False
E0520,CHR38,Lateral_Root_Density,1,activation,31924796,False
E0521,changes in cytoskele,Lateral_Root_Density,1,activation,29160805,False
E0522,Pseudomonas syringae,Lateral_Root_Density,1,activation,31993645,False
E0523,SEROTONIN,Lateral_Root_Density,1,activation,30563469,False
E0524,light signaling,Lateral_Root_Density,1,activation,35111179,False
E0525,salt exposure,Lateral_Root_Density,-1,repression,34360759,False
E0526,ATC3H23,Lateral_Root_Density,-1,repression,30892623,False
E0527,CEPR2,Lateral_Root_Density,1,activation,29993313,False
E0528,prepatterning mechan,Lateral_Root_Density,1,activation,35665188,False
E0529,ATCIPK23,Lateral_Root_Density,1,activation,32295180,False
E0530,Low phosphate condit,Lateral_Root_Density,1,activation,34322147,False
E0531,GDA,Lateral_Root_Density,-1,repression,26728313,False
E0532,CADAVERINE,Lateral_Root_Density,1,activation,25403917,False
E0533,WT,Lateral_Root_Density,1,activation,31325959,False
E0534,PpNRT2.1,Lateral_Root_Density,-1,repression,36232452,False
E0535,ATBBX21,Lateral_Root_Density,-1,repression,17965270,False
E0536,High nitrate patch,Lateral_Root_Density,1,activation,12148533,False
E0537,JBCS1294,Lateral_Root_Density,1,activation,33281760,False
E0538,ATHSP90-7,Lateral_Root_Density,1,activation,34086995,False
E0539,wild-type,Lateral_Root_Density,1,activation,27014280,False
E0540,NEROLIDOL,Lateral_Root_Density,-1,repression,33053766,False
E0541,Humic substances,Lateral_Root_Density,1,activation,20636903,False
E0542,GTE4,Lateral_Root_Density,-1,repression,21806801,False
E0543,AUXINS,Lateral_Root_Density,1,activation,11844109,False
E0544,Synthetic auxins,Lateral_Root_Density,1,activation,34451648,False
E0545,ARABIDILLO,Lateral_Root_Density,-1,repression,16434475,False
E0546,QSB,Lateral_Root_Density,1,activation,34603274,False
E0547,OSIAA9,Lateral_Root_Density,1,activation,26734051,False
E0548,KOK3096,Lateral_Root_Density,-1,repression,35696560,False
E0549,CA,Lateral_Root_Density,1,activation,34567045,False
E0550,transgenic A. thalia,Lateral_Root_Density,1,activation,36257409,False
E0551,CLE27,Lateral_Root_Density,1,activation,26188203,False
E0552,TaNAC1-overexpressio,Lateral_Root_Density,1,activation,25774162,False
E0553,LOP1,Lateral_Root_Density,-1,repression,10887093,False
E0554,P-,Lateral_Root_Density,-1,repression,35745438,False
E0555,ATRALF1,Lateral_Root_Density,1,activation,24620000,False
E0556,short-time induction,Lateral_Root_Density,1,activation,31285503,False
E0557,stem(s) Cells,Lateral_Root_Density,1,activation,32916110,False
E0558,Volatile compounds,Lateral_Root_Density,-1,repression,30181923,False
E0559,CLE26P,Lateral_Root_Density,1,activation,26188203,False
E0560,Phosphate-rich patch,Lateral_Root_Density,1,activation,12148533,False
E0561,blocking change in C,Lateral_Root_Density,-1,repression,19794120,False
E0562,PV,Lateral_Root_Density,1,activation,28983313,False
E0563,Single recessive mut,Lateral_Root_Density,1,activation,33113878,False
E0564,COUMARIN,Lateral_Root_Density,1,activation,34298924,False
E0565,Overexpression of Rc,Lateral_Root_Density,1,activation,25301174,False
E0566,EBR,Lateral_Root_Density,1,activation,23839095,False
E0567,GLC,Lateral_Root_Density,1,activation,20862254,False
E0568,higher light intensi,Lateral_Root_Density,1,activation,31325959,False
E0569,P. simiae,Lateral_Root_Density,1,activation,33396893,False
E0570,LBD14,Lateral_Root_Density,1,activation,29040694,False
E0571,root(s) Architecture,Lateral_Root_Density,1,activation,25972885,False
E0572,NH4,Lateral_Root_Density,1,activation,34922457,False
E0573,High nitrogen treatm,Lateral_Root_Density,1,activation,24039603,False
E0574,Pi and Suc,Lateral_Root_Density,1,activation,17369438,False
E0575,CLEL7,Lateral_Root_Density,1,activation,26163695,False
E0576,formative cell divis,Lateral_Root_Density,1,activation,31824531,False
E0577,EAp No. 1,Lateral_Root_Density,1,activation,36135758,False
E0578,Overexpression of Cs,Lateral_Root_Density,1,activation,36012559,False
E0579,ATDWF4,Lateral_Root_Density,-1,repression,21909364,False
E0580,N shortage,Lateral_Root_Density,1,activation,24460551,False
E0581,LBD,Lateral_Root_Density,1,activation,36161329,False
E0582,TaWRKY93-overexpress,Lateral_Root_Density,1,activation,35836472,False
E0583,MCLE26PH11A,Lateral_Root_Density,-1,repression,26188203,False
E0584,Exogenous auxins,Lateral_Root_Density,1,activation,34298924,False
E0585,ARGAH1,Lateral_Root_Density,1,activation,18567826,False
E0586,1-butanol,Lateral_Root_Density,-1,repression,19143999,False
E0587,ATSKP2;2,Lateral_Root_Density,-1,repression,22837358,False
E0588,High concentrations ,Lateral_Root_Density,1,activation,24928490,False
E0589,J-15-Ms,Lateral_Root_Density,-1,repression,36501248,False
E0590,PHI,Lateral_Root_Density,1,activation,23404904,False
E0591,ET,Lateral_Root_Density,1,activation,27148317,False
E0592,MCLE26PI10A,Lateral_Root_Density,-1,repression,26188203,False
E0593,AREP1,Lateral_Root_Density,1,activation,24479837,False
E0594,CKRC2,Lateral_Root_Density,1,activation,23425284,False
E0595,WOUNDING,Lateral_Root_Density,1,activation,36596978,False
E0596,ASL39,Lateral_Root_Density,-1,repression,36247555,False
E0597,ABP,Lateral_Root_Density,1,activation,25392478,False
E0598,ATPIN8,Lateral_Root_Density,1,activation,32082353,False
E0599,SAUR41,Lateral_Root_Density,1,activation,29520945,False
E0600,root(s) pericycle,Lateral_Root_Density,1,activation,33281841,False
E0601,SPL10,Lateral_Root_Density,-1,repression,29354153,False
E0602,KNO3,Lateral_Root_Density,1,activation,28265297,False
E0603,Fe excess,Lateral_Root_Density,1,activation,32082335,False
E0604,root(s) colonization,Lateral_Root_Density,1,activation,38360401,False
E0605,10-hydroxycamptothec,Lateral_Root_Density,-1,repression,28265297,False
E0606,Heterologous express,Lateral_Root_Density,1,activation,35794394,False
E0607,JAS,Lateral_Root_Density,1,activation,37216398,False
E0608,low-K signaling,Lateral_Root_Density,1,activation,23112848,False
E0609,Fny 2b protein(s),Lateral_Root_Density,1,activation,17444907,False
E0610,ABI5,Lateral_Root_Density,-1,repression,32041112,False
E0611,Glyphosate treatment,Lateral_Root_Density,1,activation,24654847,False
E0612,Metal mixtures,Lateral_Root_Density,1,activation,34240430,False
E0613,Phosphate availabili,Lateral_Root_Density,1,activation,12148533,False
E0614,Trichoderma virens G,Lateral_Root_Density,1,activation,28232840,False
E0615,DSBS,Lateral_Root_Density,-1,repression,34134976,False
E0616,ATRAV2,Lateral_Root_Density,1,activation,32526869,False
E0617,AS,Lateral_Root_Density,1,activation,33193499,False
E0618,AtGLR3.6 overexpress,Lateral_Root_Density,1,activation,26773810,False
E0619,ATBHLH112,Lateral_Root_Density,-1,repression,28631168,False
E0620,Phosphate concentrat,Lateral_Root_Density,1,activation,23125433,False
E0621,WAK4,Lateral_Root_Density,-1,repression,11402163,False
E0622,TM,Lateral_Root_Density,1,activation,24558072,False
E0623,PYOCYANIN,Lateral_Root_Density,1,activation,24224532,False
E0624,35S::DcWOX12 transge,Lateral_Root_Density,-1,repression,35812932,False
E0625,G3B,Lateral_Root_Density,1,activation,32267901,False
E0626,TPLN188,Lateral_Root_Density,-1,repression,34075876,False
E0627,CaCKX6 overexpressio,Lateral_Root_Density,1,activation,32181964,False
E0628,Light Intensity,Lateral_Root_Density,1,activation,31325959,False
E0629,SD29,Lateral_Root_Density,1,activation,33784940,False
E0630,CLE3,Lateral_Root_Density,-1,repression,24449877,False
E0631,Low N,Lateral_Root_Density,-1,repression,26259199,False
E0632,AUX1,Lateral_Root_Density,1,activation,34221708,False
E0633,Gibberellin,Lateral_Root_Density,1,activation,30322023,False
E0634,increased genetic re,Lateral_Root_Density,-1,repression,35057709,False
E0635,MARF16,Lateral_Root_Density,1,activation,27444058,False
E0636,BACTERIA,Lateral_Root_Density,1,activation,36365381,False
E0637,Pi stress,Lateral_Root_Density,1,activation,24649917,False
E0638,NAC,Lateral_Root_Density,1,activation,33839683,False
E0639,GAPCP1,Lateral_Root_Density,1,activation,26134167,False
E0640,copper stress,Lateral_Root_Density,1,activation,33664759,False
E0641,IAA8,Lateral_Root_Density,1,activation,22912871,False
E0642,MSL1,Lateral_Root_Density,-1,repression,31245767,False
E0643,EIN2,Lateral_Root_Density,-1,repression,23293348,False
E0644,Gamma irradiation,Lateral_Root_Density,1,activation,31372744,False
E0645,Buffered P delivery,Lateral_Root_Density,1,activation,29304231,False
E0646,All eBL treatments,Lateral_Root_Density,1,activation,35055009,False
E0647,Mild ionic stress,Lateral_Root_Density,1,activation,37834024,False
E0648,MIAA14,Lateral_Root_Density,-1,repression,24619997,False
E0649,PUCHI,Lateral_Root_Density,1,activation,23749813,False
E0650,Asymmetric cell divi,Lateral_Root_Density,1,activation,25324849,False
E0651,CuO NPs,Lateral_Root_Density,1,activation,24965006,False
E0652,NADPH,Lateral_Root_Density,1,activation,33042167,False
E0653,DMDS,Lateral_Root_Density,1,activation,36466674,False
E0654,β-estradiol,Lateral_Root_Density,1,activation,38342490,False
E0655,reactive oxygen spec,Lateral_Root_Density,1,activation,33042167,False
E0656,CLE7,Lateral_Root_Density,-1,repression,26188203,False
E0657,5alpha-androstanedio,Lateral_Root_Density,1,activation,28265297,False
E0658,Hormone signaling,Lateral_Root_Density,1,activation,36846704,False
E0659,MP7,Lateral_Root_Density,-1,repression,29300919,False
E0660,BNNCED3,Lateral_Root_Density,-1,repression,28167029,False
E0661,SITOSTEROL,Lateral_Root_Density,1,activation,33406774,False
E0662,fewer root(s) (fwr),Lateral_Root_Density,-1,repression,23390202,False
E0663,Trichoderma atroviri,Lateral_Root_Density,1,activation,36877382,False
E0664,Overexpression of Eg,Lateral_Root_Density,-1,repression,25577568,False
E0665,Physical stimuli,Lateral_Root_Density,1,activation,25324849,False
E0666,Nitrogen treatments,Lateral_Root_Density,-1,repression,15535867,False
E0667,ALKALINE,Lateral_Root_Density,1,activation,38211416,False
E0668,PHYE,Lateral_Root_Density,1,activation,31325959,False
E0669,P. mohnii,Lateral_Root_Density,1,activation,34576868,False
E0670,C treatments,Lateral_Root_Density,-1,repression,15535867,False
E0671,Achromobacter sp.5B1,Lateral_Root_Density,1,activation,32445404,False
E0672,LAX3,Lateral_Root_Density,1,activation,25922946,False
E0673,PtrIAA14.1,Lateral_Root_Density,1,activation,26082787,False
E0674,Line A plant(s),Lateral_Root_Density,-1,repression,26313010,False
E0675,Cell division,Lateral_Root_Density,1,activation,34201141,False
E0676,MCLE26PP7A,Lateral_Root_Density,1,activation,26188203,False
E0677,ATSFL61,Lateral_Root_Density,1,activation,16525894,False
E0678,MED21,Lateral_Root_Density,1,activation,34075876,False
E0679,ATTAS3,Lateral_Root_Density,1,activation,30892644,False
E0680,Overexpression of Br,Lateral_Root_Density,1,activation,36964498,False
E0681,H₂O₂,Lateral_Root_Density,1,activation,23733053,False
E0682,Ionic effect,Lateral_Root_Density,1,activation,21087263,False
E0683,phosphate deficiency,Lateral_Root_Density,1,activation,36405511,False
E0684,ATMYB61,Lateral_Root_Density,1,activation,22708996,False
E0685,ATECS1,Lateral_Root_Density,-1,repression,32309856,False
E0686,MCLE26PG6A,Lateral_Root_Density,-1,repression,26188203,False
E0687,Pi- Suc- condition,Lateral_Root_Density,1,activation,17369438,False
E0688,plt3plt5plt7 triple ,Lateral_Root_Density,-1,repression,29078398,False
E0689,BcGRF8 overexpressio,Lateral_Root_Density,1,activation,36968362,False
E0690,endodermal file,Lateral_Root_Density,1,activation,34194448,False
E0691,Trichoderma asperell,Lateral_Root_Density,1,activation,34947033,False
E0692,Low B supply,Lateral_Root_Density,-1,repression,21338369,False
E0693,Periclinal divisions,Lateral_Root_Density,1,activation,25324849,False
E0694,CLE1,Lateral_Root_Density,-1,repression,24449877,False
E0695,Localized Fe supply,Lateral_Root_Density,1,activation,22483849,False
E0696,Localized nitrate tr,Lateral_Root_Density,1,activation,25140876,False
E0697,CINAC4,Lateral_Root_Density,1,activation,26297025,False
E0698,VOC,Lateral_Root_Density,1,activation,32983211,False
E0699,transcription factor,Lateral_Root_Density,1,activation,27521602,False
E0700,NUTRIENTS,Lateral_Root_Density,1,activation,25324849,False
E0701,shoot-derived signal,Lateral_Root_Density,1,activation,31057574,False
E0702,VVIMIR171D,Lateral_Root_Density,1,activation,36830576,False
E0703,NALACIN,Lateral_Root_Density,1,activation,36454752,False
E0704,LIGHT,Lateral_Root_Density,1,activation,22112446,False
E0705,AHL18,Lateral_Root_Density,1,activation,32164240,False
E0706,overexpression of Ib,Lateral_Root_Density,1,activation,35154229,False
E0707,16 compounds,Lateral_Root_Density,-1,repression,28265297,False
E0708,ABCB4,Lateral_Root_Density,-1,repression,16243904,False
E0709,localized ammonium s,Lateral_Root_Density,1,activation,21119058,False
E0710,phosphate deficit,Lateral_Root_Density,1,activation,17496893,False
E0711,Apoplastic amino aci,Lateral_Root_Density,1,activation,23590882,False
E0712,Stabilized DELLAs,Lateral_Root_Density,1,activation,33793923,False
E0713,GEF1,Lateral_Root_Density,1,activation,27192441,False
E0714,BMA,Lateral_Root_Density,1,activation,36997582,False
E0715,PLD ZETA 1,Lateral_Root_Density,-1,repression,24391659,False
E0716,PPA,Lateral_Root_Density,1,activation,25849038,False
E0717,ATSUS2,Lateral_Root_Density,1,activation,21955623,False
E0718,unexpected darkness,Lateral_Root_Density,1,activation,34504003,False
E0719,30 keV 40Ar-ion irra,Lateral_Root_Density,-1,repression,18763864,False
E0720,ANAC100,Lateral_Root_Density,1,activation,35285505,False
E0721,B. velezensis 83,Lateral_Root_Density,1,activation,32894363,False
E0722,Phosphite treatment,Lateral_Root_Density,1,activation,25697796,False
E0723,AMT1,Lateral_Root_Density,-1,repression,21951802,False
E0724,SS101,Lateral_Root_Density,1,activation,28892231,False
E0725,ATWOX14,Lateral_Root_Density,-1,repression,24750781,False
E0726,BNACRF8,Lateral_Root_Density,1,activation,32455955,False
E0727,PslRGA overexpressio,Lateral_Root_Density,1,activation,28076366,False
E0728,DARK,Lateral_Root_Density,1,activation,31850011,False
E0729,ARP6,Lateral_Root_Density,1,activation,19679120,False
E0730,ARSENIC,Lateral_Root_Density,1,activation,32000108,False
E0731,Klebsiella aerogenes,Lateral_Root_Density,1,activation,34576868,False
E0732,root(s) shading,Lateral_Root_Density,1,activation,28467358,False
E0733,ROP9,Lateral_Root_Density,1,activation,23918972,False
E0734,ATCAX4,Lateral_Root_Density,1,activation,28441533,False
E0735,miR156,Lateral_Root_Density,1,activation,26096676,False
E0736,300muM melatonin,Lateral_Root_Density,1,activation,31461482,False
E0737,P provision,Lateral_Root_Density,-1,repression,12148533,False
E0738,methylation level of,Lateral_Root_Density,-1,repression,24260266,False
E0739,compound 6,Lateral_Root_Density,-1,repression,37373113,False
E0740,BCGRF8,Lateral_Root_Density,1,activation,36968362,False
E0741,LDIMER,Lateral_Root_Density,-1,repression,34075876,False
E0742,DSPTP1E,Lateral_Root_Density,1,activation,18423007,False
E0743,C16,Lateral_Root_Density,1,activation,27696021,False
E0744,ASV,Lateral_Root_Density,1,activation,33793921,False
E0745,ATSTOP1,Lateral_Root_Density,1,activation,33281841,False
E0746,1-napthylphthalamic ,Lateral_Root_Density,-1,repression,28405774,False
E0747,METHANE,Lateral_Root_Density,1,activation,30623274,False
E0748,AGNO3,Lateral_Root_Density,-1,repression,36669348,False
E0749,PeNLP8 overexpressio,Lateral_Root_Density,1,activation,33775367,False
E0750,Bipolaris sorokinian,Lateral_Root_Density,-1,repression,34686763,False
E0751,reduced interaction,Lateral_Root_Density,1,activation,34075876,False
E0752,IAOX,Lateral_Root_Density,1,activation,38102832,False
E0753,addition of 1 mM Urd,Lateral_Root_Density,1,activation,38023851,False
E0754,plant-fungus interac,Lateral_Root_Density,1,activation,30401880,False
E0755,ATC4H,Lateral_Root_Density,1,activation,33728703,False
E0756,synthetic coumarins,Lateral_Root_Density,1,activation,26426002,False
E0757,Abscisic Acid Signal,Lateral_Root_Density,1,activation,27208277,False
E0758,MYB93,Lateral_Root_Density,-1,repression,25482809,False
E0759,CALLOSE,Lateral_Root_Density,1,activation,25849296,False
E0760,Pi+ Suc- condition,Lateral_Root_Density,-1,repression,17369438,False
E0761,Pb complexed with CH,Lateral_Root_Density,-1,repression,28244441,False
E0762,Family 77 glycosidas,Lateral_Root_Density,1,activation,24619997,False
E0763,CARNOSINE,Lateral_Root_Density,-1,repression,36544875,False
E0764,OCT1,Lateral_Root_Density,1,activation,22553952,False
E0765,overexpression of Md,Lateral_Root_Density,1,activation,36621305,False
E0766,MED18,Lateral_Root_Density,1,activation,30270572,False
E0767,Unknown isolate,Lateral_Root_Density,1,activation,34576868,False
E0768,low phosphate-resist,Lateral_Root_Density,-1,repression,15681664,False
E0769,ARF3,Lateral_Root_Density,-1,repression,20363771,False
E0770,disruption of multip,Lateral_Root_Density,1,activation,26662515,False
E0771,Endocytic traffickin,Lateral_Root_Density,1,activation,36726665,False
E0772,CLE27P,Lateral_Root_Density,1,activation,26188203,False
E0773,arf10arf16 double mu,Lateral_Root_Density,1,activation,30067784,False
E0774,NTRC,Lateral_Root_Density,-1,repression,22899086,False
E0775,Pseudomonas simiae,Lateral_Root_Density,1,activation,33396893,False
E0776,Absence of SLs,Lateral_Root_Density,1,activation,21080198,False
E0777,JcERF035-overexpress,Lateral_Root_Density,-1,repression,30177937,False
E0778,HAM1,Lateral_Root_Density,-1,repression,19040736,False
E0779,FLG22417,Lateral_Root_Density,-1,repression,29024173,False
E0780,AFB2,Lateral_Root_Density,1,activation,34800291,False
E0781,ZINC,Lateral_Root_Density,1,activation,21410476,False
E0782,GPXS,Lateral_Root_Density,1,activation,24470466,False
E0783,increasing NaCl leve,Lateral_Root_Density,1,activation,19783843,False
E0784,ABCB29,Lateral_Root_Density,1,activation,38202315,False
E0785,CANAC46,Lateral_Root_Density,1,activation,33407148,False
E0786,NR,Lateral_Root_Density,1,activation,35745438,False
E0787,low nutrients,Lateral_Root_Density,1,activation,35057709,False
E0788,ATMYB56,Lateral_Root_Density,1,activation,34132490,False
E0789,Mean fluorescence in,Lateral_Root_Density,1,activation,35023420,False
E0790,DEI1,Lateral_Root_Density,-1,repression,20145257,False
E0791,TOLS2,Lateral_Root_Density,-1,repression,38078092,False
E0792,2-undecanone-exposed,Lateral_Root_Density,1,activation,36466674,False
E0793,TaMOR overexpression,Lateral_Root_Density,1,activation,27229732,False
E0794,BPCS,Lateral_Root_Density,1,activation,37139231,False
E0795,BIK1,Lateral_Root_Density,-1,repression,27389008,False
E0796,Ectopic expression o,Lateral_Root_Density,1,activation,8606769,False
E0797,DELTANYDA1,Lateral_Root_Density,1,activation,24923680,False
E0798,Localized dexamethas,Lateral_Root_Density,1,activation,22523192,False
E0799,ATIAA17,Lateral_Root_Density,1,activation,37187411,False
E0800,ATBAK1,Lateral_Root_Density,-1,repression,26680657,False
E0801,NSAID,Lateral_Root_Density,-1,repression,33264621,False
E0802,ATDOF5.4,Lateral_Root_Density,1,activation,31626627,False
E0803,PSKR,Lateral_Root_Density,1,activation,34028532,False
E0804,L4,Lateral_Root_Density,1,activation,35082816,False
E0805,AIR12,Lateral_Root_Density,1,activation,26600675,False
E0806,endocytic pathways,Lateral_Root_Density,1,activation,36726665,False
E0807,Zn excess (75 μM; Zn,Lateral_Root_Density,1,activation,23590825,False
E0808,GLV6,Lateral_Root_Density,1,activation,26163695,False
E0809,ATIRT1,Lateral_Root_Density,-1,repression,22234997,False
E0810,TSI4,Lateral_Root_Density,1,activation,37512818,False
E0811,Growing plant(s) on ,Lateral_Root_Density,1,activation,20111677,False
E0812,Metarhizium robertsi,Lateral_Root_Density,1,activation,28708056,False
E0813,sbt3.8 loss-of-funct,Lateral_Root_Density,1,activation,37687322,False
E0814,ATCSN1,Lateral_Root_Density,1,activation,28377589,False
E0815,Synthetic coumarin d,Lateral_Root_Density,1,activation,26426002,False
E0816,CHD3,Lateral_Root_Density,1,activation,28441533,False
E0817,Target gene(s),Lateral_Root_Density,1,activation,32278327,False
E0818,PS01,Lateral_Root_Density,1,activation,32224990,False
E0819,JCERF035,Lateral_Root_Density,-1,repression,30177937,False
E0820,TDIF,Lateral_Root_Density,1,activation,32472155,False
E0821,NH(4,Lateral_Root_Density,-1,repression,22407650,False
E0822,low nitrate concentr,Lateral_Root_Density,1,activation,28066483,False
E0823,R59022,Lateral_Root_Density,-1,repression,16081412,False
E0824,new root(s) meristem,Lateral_Root_Density,1,activation,21806801,False
E0825,PULEGONE,Lateral_Root_Density,-1,repression,23972283,False
E0826,RGI,Lateral_Root_Density,-1,repression,38342490,False
E0827,ALMT1,Lateral_Root_Density,1,activation,30819116,False
E0828,nitrate transport,Lateral_Root_Density,1,activation,32326090,False
E0829,DEX,Lateral_Root_Density,1,activation,24453227,False
E0830,EARTHWORMS,Lateral_Root_Density,1,activation,23226498,False
E0831,BBX16,Lateral_Root_Density,1,activation,32526869,False
E0832,IAA28,Lateral_Root_Density,-1,repression,18596113,False
E0833,overexpression of ta,Lateral_Root_Density,1,activation,22960910,False
E0834,PP,Lateral_Root_Density,1,activation,26568541,False
E0835,CRISPR,Lateral_Root_Density,1,activation,31562216,False
E0836,osmotic pressure,Lateral_Root_Density,-1,repression,34360759,False
E0837,Rose bengal,Lateral_Root_Density,-1,repression,26492405,False
E0838,Unidentified isolate,Lateral_Root_Density,1,activation,34576868,False
