network,edge_id,source,target,sign,confidence,in_model,n_papers,dois
Flowering Time,E297,VIL2,MAF5,-1,HIGH,False,1,10.1105/tpc.112.104760
Flowering Time,E298,VIN3,FLC,-1,HIGH,False,1,10.1199/tab.0171
Flowering Time,E299,VIN3,MAF2,-1,HIGH,False,1,10.1105/tpc.112.104760
Flowering Time,E300,VIN3,PRC2,1,HIGH,False,1,10.1111/tpj.14817
Flowering Time,E301,VIN3,VRN5,1,HIGH,False,1,10.1073/pnas.0808687105
Flowering Time,E302,VOZ1,FT,1,MEDIUM,False,1,10.1016/j.xplc.2023.100552
Flowering Time,E303,VOZ2,FT,1,MEDIUM,False,1,10.1016/j.xplc.2023.100552
Flowering Time,E304,VRN1,FLC,-1,HIGH,False,1,10.7554/eLife.57671
Flowering Time,E305,VRN2,FLC,-1,HIGH,False,1,10.1199/tab.0171
Flowering Time,E306,VRN5,FLC,-1,HIGH,False,1,10.1073/pnas.0808687105
Flowering Time,E307,Vernalization,AGL24,1,HIGH,False,1,10.1073/pnas.212624599
Flowering Time,E308,Vernalization,FLC,-1,HIGH,False,2,10.1104/pp.105.061309; 10.3390/ijms22115716
Flowering Time,E309,Vernalization,Flowering_Time,1,HIGH,False,1,10.1104/pp.105.061309
Flowering Time,E310,Vernalization,VIN3,1,HIGH,False,1,10.1073/pnas.0606385103
Flowering Time,E311,Warm_Temperature,ELF3,-1,HIGH,False,1,10.3390/ijms19103196
Flowering Time,E312,Warm_Temperature,FLM,-1,HIGH,False,1,10.4161/psb.1.5.3452
Flowering Time,E313,Warm_Temperature,FT,1,HIGH,False,1,10.1104/pp.19.00652
Flowering Time,E314,Warm_Temperature,H2A_Z,-1,HIGH,False,1,10.1007/s42994-022-00070-9
Flowering Time,E315,Warm_Temperature,PHYB,-1,HIGH,False,1,10.3390/ijms19103196
Flowering Time,E316,Warm_Temperature,PIF4,1,HIGH,False,1,10.3390/ijms19103196
Flowering Time,E317,Warm_Temperature,SVP,-1,HIGH,False,1,10.3390/ijms19103196
Flowering Time,E318,Warm_Temperature,miR399,1,HIGH,False,1,10.1007/s10059-011-1043-1
Flowering Time,E319,ZTL,CO,-1,HIGH,False,2,10.1073/pnas.1415375111; 10.1199/tab.0178
Flowering Time,E320,ZTL,PRR5,-1,HIGH,False,1,10.1093/pcp/pcr118
Flowering Time,E321,ZTL,TOC1,-1,HIGH,False,1,10.1093/pcp/pcr118
Flowering Time,E322,miR156,Flowering_Time,-1,HIGH,False,1,10.3390/plants9091206
Flowering Time,E323,miR156,SPL10,-1,HIGH,False,1,10.3389/fpls.2017.02226
Flowering Time,E324,miR156,SPL13,-1,HIGH,False,1,10.1371/journal.pgen.1006263
Flowering Time,E325,miR156,SPL15,-1,HIGH,False,1,10.1016/j.cell.2009.06.031
Flowering Time,E326,miR156,SPL3,-1,HIGH,False,1,10.1242/dev.02521
Flowering Time,E327,miR156,SPL9,-1,HIGH,False,2,10.1016/j.cell.2009.06.031; 10.1105/tpc.112.101014
Flowering Time,E328,miR172,AP2,-1,HIGH,False,2,10.1105/tpc.112.101014; 10.3390/genes11030319
Flowering Time,E329,miR172,Flowering_Time,1,HIGH,False,1,10.1371/journal.pbio.3001044
Flowering Time,E330,miR172,SMZ,-1,HIGH,False,1,10.3390/genes11030319
Flowering Time,E331,miR172,SNZ,-1,HIGH,False,1,10.3390/genes11030319
Flowering Time,E332,miR172,TOE1,-1,HIGH,False,1,10.3390/genes11030319
Flowering Time,E333,miR172,TOE2,-1,HIGH,False,1,10.3390/genes11030319
Flowering Time,E334,miR399,PHO2,-1,HIGH,False,1,10.1007/s10059-011-1043-1
