network,edge_id,source,target,sign,confidence,in_model,n_papers,dois
Merged Arabidopsis,ME240,FUS3,ABI3,1,MEDIUM,True,1,10.1105/tpc.9.8.1265
Merged Arabidopsis,ME241,FUS3,LEC2,1,MEDIUM,True,1,10.1104/pp.113.220988
Merged Arabidopsis,ME242,FUS3,Storage_reserves,1,MEDIUM,True,1,10.1146/annurev-arplant-050213-040104
Merged Arabidopsis,ME243,FVE,FLC,-1,MEDIUM,True,2,10.1007/s10059-011-1022-6; 10.4161/psb.27342
Merged Arabidopsis,ME244,FVE,SVP,-1,MEDIUM,True,1,10.1101/gad.1518407
Merged Arabidopsis,ME245,GA20OX1,GA4,1,MEDIUM,True,1,10.1199/tab.0103
Merged Arabidopsis,ME246,GA20OX1,Gibberellin,1,MEDIUM,True,3,10.1073/pnas.95.15.9019; 10.1105/tpc.104.026690; 10.1199/tab.0103
Merged Arabidopsis,ME247,GA2OX,Gibberellin,-1,MEDIUM,True,9,10.1105/tpc.104.026690; 10.1199/tab.0103; authors; claim; doi; evidence_sentence; journal; title; year
Merged Arabidopsis,ME248,GA2OX1,GA4,-1,MEDIUM,True,1,10.1199/tab.0103
Merged Arabidopsis,ME249,GA3OX,Gibberellin,1,MEDIUM,True,2,10.1105/tpc.104.026690; 10.1199/tab.0103
Merged Arabidopsis,ME250,GA3OX1,GA4,1,MEDIUM,True,1,10.1199/tab.0103
Merged Arabidopsis,ME251,GA4,GID1,1,MEDIUM,True,1,10.1199/tab.0103
Merged Arabidopsis,ME252,GATA23,Lateral_Root_Density,1,MEDIUM,True,1,10.1101/cshperspect.a039941
Merged Arabidopsis,ME253,GH3,Auxin,-1,MEDIUM,True,1,10.1101/cshperspect.a039933
Merged Arabidopsis,ME254,GI,CDF1,-1,MEDIUM,True,1,10.1199/tab.0178
Merged Arabidopsis,ME255,GI,CO,1,MEDIUM,True,1,10.1111/tpj.12759
Merged Arabidopsis,ME256,GI,FKF1,1,MEDIUM,True,2,10.1073/pnas.1415375111; 10.1126/science.1146994
Merged Arabidopsis,ME257,GI,FT,1,MEDIUM,True,2,10.1073/pnas.1106771108; 10.1073/pnas.1415375111
Merged Arabidopsis,ME258,GI,PIF4,-1,MEDIUM,True,1,10.1016/j.xplc.2024.100833
Merged Arabidopsis,ME259,GID1,DELLA,-1,MEDIUM,True,1,10.1199/tab.0103
Merged Arabidopsis,ME260,GIF1,Integument_Growth,1,MEDIUM,True,1,10.1038/s41467-020-15603-3
Merged Arabidopsis,ME261,GIF1,Seed_Size,1,MEDIUM,True,1,10.1038/s41467-020-15603-3
Merged Arabidopsis,ME262,GPA1,AGG3,1,MEDIUM,True,1,10.4161/psb.21620
Merged Arabidopsis,ME263,GRF,Cell_Proliferation,1,MEDIUM,True,1,10.5483/BMBRep.2019.52.4.051
Merged Arabidopsis,ME264,GRF,GIF1,1,MEDIUM,True,1,10.5483/BMBRep.2019.52.4.051
Merged Arabidopsis,ME265,Gibberellin,DELLA,-1,MEDIUM,True,10,10.1111/j.1469-8137.2011.03723.x; 10.1111/jipb.12818; 10.1242/dev.201853; authors; claim; doi; evidence_sentence; journal; title; year
Merged Arabidopsis,ME266,Gibberellin,GA20OX1,-1,MEDIUM,True,1,10.1199/tab.0103
Merged Arabidopsis,ME267,Gibberellin,GA2OX,1,MEDIUM,True,8,10.1199/tab.0103; authors; claim; doi; evidence_sentence; journal; title; year
Merged Arabidopsis,ME268,Gibberellin,GA3OX,-1,MEDIUM,True,1,10.1199/tab.0103
Merged Arabidopsis,ME269,Gibberellin,GID1,1,MEDIUM,True,1,10.1199/tab.0103
Merged Arabidopsis,ME270,Gibberellin,MAX1,-1,MEDIUM,True,7,authors; claim; doi; evidence_sentence; journal; title; year
Merged Arabidopsis,ME271,HB21,NCED3,1,MEDIUM,True,1,10.1038/s41467-020-15893-7
Merged Arabidopsis,ME272,HFR1,PIF4,-1,MEDIUM,True,1,10.14348/molcells.2016.0126
Merged Arabidopsis,ME273,HFR1,PIF4_5_7,-1,MEDIUM,True,1,10.1038/emboj.2009.306
Merged Arabidopsis,ME274,HSFA1D,PIF4,1,MEDIUM,True,1,10.1126/sciadv.adh1738
Merged Arabidopsis,ME275,HY5,ARF19,-1,MEDIUM,True,1,10.1105/tpc.17.00771
Merged Arabidopsis,ME276,HY5,Hypocotyl_Length,-1,MEDIUM,True,1,10.1111/nph.17332
Merged Arabidopsis,ME277,HY5,Plant_Height,-1,MEDIUM,True,1,10.1105/tpc.19.00335
Merged Arabidopsis,ME278,HYH,Hypocotyl_Length,-1,MEDIUM,True,1,10.1111/tpj.14556
Merged Arabidopsis,ME279,IAA14,ARF19,-1,MEDIUM,True,1,10.3390/ijms20030486
Merged Arabidopsis,ME280,IAA14,ARF7,-1,MEDIUM,True,1,10.1101/cshperspect.a039941
Merged Arabidopsis,ME281,IAA19,ARF6_7_8,-1,MEDIUM,True,1,10.3389/fpls.2019.00914
Merged Arabidopsis,ME282,IAA28,ARF19,-1,MEDIUM,True,1,10.1101/cshperspect.a039933
Merged Arabidopsis,ME283,IAA28,ARF7,-1,MEDIUM,True,1,10.1101/cshperspect.a039933
Merged Arabidopsis,ME284,IAA28,GATA23,-1,MEDIUM,True,1,10.3390/ijms20030486
Merged Arabidopsis,ME285,IKU1,IKU2,1,MEDIUM,True,1,10.1073/pnas.0508418102
Merged Arabidopsis,ME286,IKU1,MINI3,1,MEDIUM,True,1,10.1073/pnas.0508418102
Merged Arabidopsis,ME287,IKU2,Endosperm_Proliferation,1,MEDIUM,True,1,10.1105/tpc.108.064972
Merged Arabidopsis,ME288,IPT,Cytokinin,1,MEDIUM,True,3,10.1007/s00497-024-00516-8; 10.1111/nph.17427; 10.1199/tab.0168
Merged Arabidopsis,ME289,IPT5,Cytokinin,1,MEDIUM,True,1,10.3390/ijms20030486
Merged Arabidopsis,ME290,Integument_Growth,Seed_Size,1,MEDIUM,True,1,10.1105/tpc.113.115063
Merged Arabidopsis,ME291,KLUH,Integument_Growth,1,MEDIUM,True,1,10.1073/pnas.0907024106
Merged Arabidopsis,ME292,LAX3,Lateral_Root_Density,1,MEDIUM,True,1,10.3390/ijms20030486
Merged Arabidopsis,ME293,LBD,LAX3,1,MEDIUM,True,1,10.1101/cshperspect.a039933
Merged Arabidopsis,ME294,LBD,Lateral_Root_Density,1,MEDIUM,True,1,10.1105/tpc.106.047761
Merged Arabidopsis,ME295,LBO,Strigolactone,1,MEDIUM,True,2,10.1073/pnas.1601729113; 10.1093/pcp/pcad088
Merged Arabidopsis,ME296,LD,FLC,-1,MEDIUM,True,1,10.1093/nar/gkac551
Merged Arabidopsis,ME297,LDL1,FLC,-1,MEDIUM,True,1,10.1105/tpc.107.052373
Merged Arabidopsis,ME298,LEC1,ABI3,1,MEDIUM,True,1,10.1105/tpc.9.8.1265
Merged Arabidopsis,ME299,LEC1,Storage_reserves,1,MEDIUM,True,1,10.1146/annurev-arplant-050213-040104
Merged Arabidopsis,ME300,LEC2,ABI3,1,MEDIUM,True,1,10.1242/dev.00992
Merged Arabidopsis,ME301,LEC2,FUS3,1,MEDIUM,True,1,10.1242/dev.00992
Merged Arabidopsis,ME302,LEC2,Storage_reserves,1,MEDIUM,True,1,10.1146/annurev-arplant-050213-040104
Merged Arabidopsis,ME303,LFY,AP1,1,MEDIUM,True,1,10.1105/tpc.11.6.1007
Merged Arabidopsis,ME304,LFY,Flowering_Time,1,MEDIUM,True,2,10.1105/tpc.106.042317; 10.1371/journal.pgen.1006263
Merged Arabidopsis,ME305,Light,CRY1,1,MEDIUM,True,1,10.1016/B978-0-12-801922-1.00007-5
Merged Arabidopsis,ME306,Light,CRY2,1,MEDIUM,True,1,10.1016/B978-0-12-801922-1.00007-5
Merged Arabidopsis,ME307,Light,FKF1,1,MEDIUM,True,1,10.1073/pnas.1415375111
Merged Arabidopsis,ME308,Light,HFR1,1,MEDIUM,True,1,10.1038/emboj.2009.306
Merged Arabidopsis,ME309,Light,PHYA,1,MEDIUM,True,1,10.1105/tpc.17.00913
Merged Arabidopsis,ME310,Light,PHYB,1,MEDIUM,True,2,10.1105/tpc.17.00913; 10.3389/fpls.2019.00914
Merged Arabidopsis,ME311,Light,UVR8,1,MEDIUM,True,1,10.1038/emboj.2009.4
Merged Arabidopsis,ME312,Long_Day,CO,1,MEDIUM,True,1,10.1104/pp.16.01327
Merged Arabidopsis,ME313,Low_Nitrate,CLE,1,MEDIUM,True,1,10.1073/pnas.1319953111
Merged Arabidopsis,ME314,Low_Nitrate,TAR2,1,MEDIUM,True,1,10.3390/genes11060633
Merged Arabidopsis,ME315,Low_Phosphate,TIR1,1,MEDIUM,True,1,10.1101/cshperspect.a039933
Merged Arabidopsis,ME316,Low_R_FR,BRC1,1,MEDIUM,True,1,10.1073/pnas.1613199114
Merged Arabidopsis,ME317,Low_R_FR,FHY3,-1,MEDIUM,True,1,10.1073/pnas.1613199114
Merged Arabidopsis,ME318,Low_R_FR,HB21,1,MEDIUM,True,1,10.1105/tpc.112.108480
Merged Arabidopsis,ME319,Low_R_FR,NCED3,1,MEDIUM,True,2,10.1016/j.devcel.2013.11.010; 10.1016/j.xplc.2019.100014
Merged Arabidopsis,ME320,MAX1,Strigolactone,1,MEDIUM,True,5,10.1073/pnas.1601729113; 10.1093/jxb/erad412; 10.1093/jxb/erx434; 10.1093/pcp/pcad088; 10.1111/ppl.13681
Merged Arabidopsis,ME321,MAX2,BES1,-1,MEDIUM,True,7,authors; claim; doi; evidence_sentence; journal; title; year
Merged Arabidopsis,ME322,MAX2,BZR_BES,-1,MEDIUM,True,1,10.1105/tpc.19.00335
Merged Arabidopsis,ME323,MAX2,Lateral_Root_Density,-1,MEDIUM,True,1,10.1111/ppl.13681
Merged Arabidopsis,ME324,MAX2,SMXL678,-1,MEDIUM,True,8,10.1105/tpc.112.108480; authors; claim; doi; evidence_sentence; journal; title; year
Merged Arabidopsis,ME325,MAX3,Strigolactone,1,MEDIUM,True,1,10.1111/ppl.13681
Merged Arabidopsis,ME326,MAX4,Strigolactone,1,MEDIUM,True,1,10.1111/ppl.13681
Merged Arabidopsis,ME327,MEA,PRC2,1,MEDIUM,True,1,10.1093/emboj/cdg444
Merged Arabidopsis,ME328,MINI3,CKX2,1,MEDIUM,True,1,10.1073/pnas.1305175110
Merged Arabidopsis,ME329,MINI3,Endosperm_Proliferation,1,MEDIUM,True,1,10.1073/pnas.0508418102
Merged Arabidopsis,ME330,MINI3,IKU2,1,MEDIUM,True,1,10.1073/pnas.0508418102
Merged Arabidopsis,ME331,MSI1,PRC2,1,MEDIUM,True,1,10.1093/emboj/cdg444
Merged Arabidopsis,ME332,NCED3,ABA,1,MEDIUM,True,3,10.1016/j.cub.2006.01.058; 10.1111/tpj.70096; 10.3390/ijms22158394
Merged Arabidopsis,ME333,NLP7,ANR1,1,MEDIUM,True,1,10.3390/genes11060633
Merged Arabidopsis,ME334,Nitrogen,IPT,1,MEDIUM,True,1,10.1080/15592324.2015.1126031
Merged Arabidopsis,ME335,Nitrogen,PIN3,1,MEDIUM,True,1,10.1080/15592324.2015.1126031
Merged Arabidopsis,ME336,Nitrogen,Strigolactone,-1,MEDIUM,True,8,10.1104/pp.109.135475; authors; claim; doi; evidence_sentence; journal; title; year
Merged Arabidopsis,ME337,Ovule_size,Seed_Size,1,MEDIUM,True,1,10.1242/dev.201853
Merged Arabidopsis,ME338,PAR1,PIF4_5_7,-1,MEDIUM,True,1,10.1038/emboj.2009.306
Merged Arabidopsis,ME339,PGP10,Auxin,1,MEDIUM,True,1,10.7554/eLife.20542
Merged Arabidopsis,ME340,PHYA,CO,1,MEDIUM,True,1,10.1073/pnas.1415375111
Merged Arabidopsis,ME341,PHYA,COP1_SPA,-1,MEDIUM,True,1,10.1038/emboj.2009.4
Merged Arabidopsis,ME342,PHYA,FHY1,1,MEDIUM,True,1,10.1371/journal.pgen.1000143
Merged Arabidopsis,ME343,PHYB,BAS1,1,MEDIUM,True,1,10.1534/g3.112.004580
Merged Arabidopsis,ME344,PHYB,BBX11,1,MEDIUM,True,1,10.1016/j.xplc.2020.100045
Merged Arabidopsis,ME345,PHYB,CO,-1,MEDIUM,True,1,10.1073/pnas.1415375111
Merged Arabidopsis,ME346,PHYB,COP1_SPA,-1,MEDIUM,True,2,10.1038/emboj.2009.4; 10.1105/tpc.19.00335
Merged Arabidopsis,ME347,PHYB,HY5,1,MEDIUM,True,1,10.1101/cshperspect.a039941
Merged Arabidopsis,ME348,PHYB,PIF3,-1,MEDIUM,True,1,10.1111/j.1365-313X.2012.05114.x
Merged Arabidopsis,ME349,PHYB,PIF4,-1,MEDIUM,True,1,10.1105/tpc.107.052142
Merged Arabidopsis,ME350,PHYB,PIF4_5_7,-1,MEDIUM,True,1,10.1038/s41467-020-14905-w
Merged Arabidopsis,ME351,PHYB,PIF5,-1,MEDIUM,True,1,10.1111/tpj.14556
Merged Arabidopsis,ME352,PHYB,PIF7,-1,MEDIUM,True,1,10.1105/tpc.107.052142
Merged Arabidopsis,ME353,PIF3,Hypocotyl_Length,1,MEDIUM,True,1,10.1105/tpc.107.052142
Merged Arabidopsis,ME354,PIF4,ARF6,1,MEDIUM,True,1,10.1016/j.pbi.2014.07.012
Merged Arabidopsis,ME355,PIF4,FT,1,MEDIUM,True,2,10.1016/j.xplc.2023.100552; 10.3390/ijms19103196
Merged Arabidopsis,ME356,PIF4,GI,1,MEDIUM,True,1,10.1016/j.xplc.2024.100833
Merged Arabidopsis,ME357,PIF4,Hypocotyl_Length,1,MEDIUM,True,2,10.1111/tpj.14556; 10.14348/molcells.2016.0126
Merged Arabidopsis,ME358,PIF4,PIF7,1,MEDIUM,True,1,10.1038/s41467-022-32585-6
Merged Arabidopsis,ME359,PIF4,TAA1,1,MEDIUM,True,1,10.14348/molcells.2016.0126
Merged Arabidopsis,ME360,PIF4,YUC8,1,MEDIUM,True,1,10.1111/tpj.14556
Merged Arabidopsis,ME361,PIF4_5_7,GA20OX1,1,MEDIUM,True,1,10.1105/tpc.19.00335
Merged Arabidopsis,ME362,PIF4_5_7,Plant_Height,1,MEDIUM,True,1,10.1016/j.cub.2009.06.046
Merged Arabidopsis,ME363,PIF4_5_7,YUC_TAA,1,MEDIUM,True,1,10.3389/fpls.2019.00914
Merged Arabidopsis,ME364,PIF5,HFR1,1,MEDIUM,True,1,10.3390/plants7040102
Merged Arabidopsis,ME365,PIF5,Hypocotyl_Length,1,MEDIUM,True,1,10.1111/tpj.14556
Merged Arabidopsis,ME366,PIF7,YUC8,1,MEDIUM,True,1,10.1038/s41467-022-32585-6
Merged Arabidopsis,ME367,PIN,Lateral_Root_Density,1,MEDIUM,True,1,10.1101/cshperspect.a039933
Merged Arabidopsis,ME368,PIN1,Shoot_Branching,1,MEDIUM,True,1,10.1093/plphys/kiab071
Merged Arabidopsis,ME369,PIN3,Shoot_Branching,1,MEDIUM,True,7,authors; claim; doi; evidence_sentence; journal; title; year
Merged Arabidopsis,ME370,PKL,FUS3,-1,MEDIUM,True,1,10.1038/s41477-022-01237-4
Merged Arabidopsis,ME371,PKL,LEC1,-1,MEDIUM,True,1,10.1038/s41477-022-01237-4
Merged Arabidopsis,ME372,PKL,LEC2,-1,MEDIUM,True,1,10.1038/s41477-022-01237-4
Merged Arabidopsis,ME373,PLT,Lateral_Root_Density,1,MEDIUM,True,1,10.1073/pnas.1714410114
Merged Arabidopsis,ME374,PLT,PIN,1,MEDIUM,True,1,10.1073/pnas.1714410114
Merged Arabidopsis,ME375,PP2A,BZR1,1,MEDIUM,True,1,10.1016/j.pbi.2014.07.012
Merged Arabidopsis,ME376,PP2A,BZR_BES,1,MEDIUM,True,1,10.1105/tpc.19.00335
Merged Arabidopsis,ME377,PRC2,CKX2,-1,MEDIUM,True,1,10.1073/pnas.1305175110
Merged Arabidopsis,ME378,PRC2,Endosperm_Proliferation,-1,MEDIUM,True,1,10.1105/tpc.106.047266
Merged Arabidopsis,ME379,PRC2,FLC,-1,MEDIUM,True,2,10.1073/pnas.0606385103; 10.1111/tpj.14817
Merged Arabidopsis,ME380,PRC2,TAR1,-1,MEDIUM,True,1,10.1007/s00497-024-00516-8
Merged Arabidopsis,ME381,PRC2,YUC10,-1,MEDIUM,True,1,10.1007/s00497-024-00516-8
Merged Arabidopsis,ME382,PYL,ABI1,-1,MEDIUM,True,1,10.3390/ijms23094523
Merged Arabidopsis,ME383,PYL8,ABI1,-1,MEDIUM,True,1,10.3390/genes11060633
Merged Arabidopsis,ME384,Photoperiod,FT,1,MEDIUM,True,1,10.3389/fpls.2022.889045
Merged Arabidopsis,ME385,RAV1,ABI5,-1,MEDIUM,True,1,10.14348/molcells.2018.0259
Merged Arabidopsis,ME386,RAV1,IKU2,-1,MEDIUM,True,1,10.14348/molcells.2018.0259
Merged Arabidopsis,ME387,RAV1,MINI3,-1,MEDIUM,True,1,10.14348/molcells.2018.0259
Merged Arabidopsis,ME388,RBR1,Endosperm_Proliferation,-1,MEDIUM,True,1,10.1105/tpc.106.047266
Merged Arabidopsis,ME389,SEEDSTICK,E2FA,1,MEDIUM,True,1,10.1104/pp.20.01267
Merged Arabidopsis,ME390,SEEDSTICK,Integument_Growth,1,MEDIUM,True,1,10.1104/pp.20.01267
Merged Arabidopsis,ME391,SEUSS,Ovule_size,1,MEDIUM,True,1,10.1104/pp.107.114751
Merged Arabidopsis,ME392,SHB1,Endosperm_Proliferation,1,MEDIUM,True,1,10.1105/tpc.108.064972
Merged Arabidopsis,ME393,SHB1,IKU2,1,MEDIUM,True,1,10.1105/tpc.108.064972
Merged Arabidopsis,ME394,SHB1,MINI3,1,MEDIUM,True,1,10.1105/tpc.108.064972
Merged Arabidopsis,ME395,SLY1,DELLA,-1,MEDIUM,True,2,10.1104/pp.113.219451; 10.1199/tab.0103
Merged Arabidopsis,ME396,SL_SYN,Strigolactone,1,MEDIUM,True,1,10.1105/tpc.15.00605
Merged Arabidopsis,ME397,SMXL678,BRC1,-1,MEDIUM,True,1,10.1105/tpc.15.00605
Merged Arabidopsis,ME398,SMXL678,PIN1,1,MEDIUM,True,1,10.1093/jxb/eraf027
Merged Arabidopsis,ME399,SMXL678,SPL9,-1,MEDIUM,True,1,10.1038/s41586-020-2382-x
Merged Arabidopsis,ME400,SNRK2,ABI4_5,1,MEDIUM,True,1,10.1126/scisignal.2005051
Merged Arabidopsis,ME401,SNRK2,ABI5,1,MEDIUM,True,1,10.3390/ijms23094523
Merged Arabidopsis,ME402,SOB7,Brassinosteroid,-1,MEDIUM,True,1,10.1534/g3.112.004580
Merged Arabidopsis,ME403,SOC1,AGL24,1,MEDIUM,True,1,10.4161/psb.21552
Merged Arabidopsis,ME404,SOC1,AP1,1,MEDIUM,True,1,10.3389/fpls.2022.852047
Merged Arabidopsis,ME405,SOC1,AP2,-1,MEDIUM,True,1,10.1038/s41467-024-51341-6
Merged Arabidopsis,ME406,SOC1,FUL,1,MEDIUM,True,1,10.3389/fpls.2022.852047
Merged Arabidopsis,ME407,SOC1,Flowering_Time,1,MEDIUM,True,4,10.1093/jxb/eraa057; 10.1104/pp.112.202614; 10.1105/tpc.108.063883; 10.1105/tpc.112.101014
Merged Arabidopsis,ME408,SOC1,LFY,1,MEDIUM,True,1,10.1104/pp.112.202614
Merged Arabidopsis,ME409,SOC1,SVP,-1,MEDIUM,True,1,10.1073/pnas.1409567111
Merged Arabidopsis,ME410,SOD7,Integument_Growth,-1,MEDIUM,True,1,10.3390/ijms241310666
Merged Arabidopsis,ME411,SPA1,BIN2,-1,MEDIUM,True,1,10.1073/pnas.1700850114
Merged Arabidopsis,ME412,SPA1,COP1_SPA,1,MEDIUM,True,1,10.1111/nph.17332
Merged Arabidopsis,ME413,SPA1,HY5,-1,MEDIUM,True,1,10.1111/nph.17332
Merged Arabidopsis,ME414,SPL9,AP1,1,MEDIUM,True,1,10.1371/journal.pgen.1006263
Merged Arabidopsis,ME415,SPL9,BRC1,1,MEDIUM,True,7,authors; claim; doi; evidence_sentence; journal; title; year
Merged Arabidopsis,ME416,SPL9,FUL,1,MEDIUM,True,2,10.1105/tpc.112.101014; 10.1371/journal.pgen.1006263
Merged Arabidopsis,ME417,SPL9,LFY,1,MEDIUM,True,2,10.1371/journal.pgen.1006263; 10.3390/ijms22115716
Merged Arabidopsis,ME418,SPL9,Plant_Height,-1,MEDIUM,True,1,10.1007/s11103-008-9310-z
Merged Arabidopsis,ME419,SPL9,SOC1,1,MEDIUM,True,1,10.1105/tpc.112.101014
Merged Arabidopsis,ME420,SPL9,miR172,1,MEDIUM,True,3,10.1016/j.cell.2009.06.031; 10.1105/tpc.112.101014; 10.1371/journal.pgen.1006263
Merged Arabidopsis,ME421,SPY,DELLA,1,MEDIUM,True,1,10.1199/tab.0103
Merged Arabidopsis,ME422,SVP,FLC,1,MEDIUM,True,2,10.1101/gad.1518407; 10.1105/tpc.108.063883
Merged Arabidopsis,ME423,SVP,FT,-1,MEDIUM,True,4,10.1016/j.xplc.2023.100552; 10.1046/j.1365-313x.2000.00758.x; 10.1101/gad.1518407; 10.1371/journal.pone.0116973
Merged Arabidopsis,ME424,SVP,SOC1,-1,MEDIUM,True,1,10.1104/pp.112.202614
Merged Arabidopsis,ME425,Storage_reserves,Seed_Size,1,MEDIUM,True,1,10.1105/tpc.108.061903
Merged Arabidopsis,ME426,Strigolactone,CKX9,1,MEDIUM,True,1,10.1093/plphys/kiab071
Merged Arabidopsis,ME427,Strigolactone,D14,1,MEDIUM,True,3,10.1016/j.xplc.2019.100014; 10.1105/tpc.15.00605; 10.1111/ppl.13681
Merged Arabidopsis,ME428,Strigolactone,Plant_Height,1,MEDIUM,True,1,10.1105/tpc.15.00605
Merged Arabidopsis,ME429,Sucrose,BRC1,-1,MEDIUM,True,1,10.1101/gad.887301
Merged Arabidopsis,ME430,Sucrose,Cytokinin,1,MEDIUM,True,9,10.1093/plphys/kiab003; 10.1093/plphys/kiad034; authors; claim; doi; evidence_sentence; journal; title; year
Merged Arabidopsis,ME431,Sucrose,HB21,-1,MEDIUM,True,7,authors; claim; doi; evidence_sentence; journal; title; year
Merged Arabidopsis,ME432,Sucrose,MAX2,-1,MEDIUM,True,2,10.1093/jxb/erv047; 10.1111/nph.17834
Merged Arabidopsis,ME433,Sucrose,PIN1,1,MEDIUM,True,1,10.1093/jxb/erv047
Merged Arabidopsis,ME434,Sucrose,Shoot_Branching,1,MEDIUM,True,9,10.1104/pp.18.00519; 10.1111/nph.17834; authors; claim; doi; evidence_sentence; journal; title; year
Merged Arabidopsis,ME435,Sucrose,Strigolactone,-1,MEDIUM,True,1,10.1111/tpj.16873
Merged Arabidopsis,ME436,Sucrose,T6P,1,MEDIUM,True,2,10.1093/jxb/ert457; 10.1101/gad.887301
Merged Arabidopsis,ME437,Sucrose,miR156,-1,MEDIUM,True,3,10.3390/ijms20246166; 10.7554/eLife.00260; 10.7554/eLife.00269
Merged Arabidopsis,ME438,T6P,FT,1,MEDIUM,True,3,10.1105/tpc.19.00837; 10.1111/nph.20072; 10.1126/science.1230406
Merged Arabidopsis,ME439,T6P,Shoot_Branching,1,MEDIUM,True,1,10.1093/pcp/pcaa066
Merged Arabidopsis,ME440,T6P,miR156,-1,MEDIUM,True,1,10.1126/science.1230406
Merged Arabidopsis,ME441,TAA1,Auxin,1,MEDIUM,True,2,10.1073/pnas.1108434108; 10.1105/tpc.114.127993
Merged Arabidopsis,ME442,TAR1,Auxin,1,MEDIUM,True,1,10.7554/eLife.20542
Merged Arabidopsis,ME443,TAR2,Auxin,1,MEDIUM,True,1,10.1111/tpj.12448
Merged Arabidopsis,ME444,TCP14,Cell_Proliferation,1,MEDIUM,True,1,10.1105/tpc.15.00587
Merged Arabidopsis,ME445,TFL1,AP1,-1,MEDIUM,True,1,10.1105/tpc.111.088641
Merged Arabidopsis,ME446,TFL1,FD,1,MEDIUM,True,1,10.1105/tpc.111.088641
Merged Arabidopsis,ME447,TFL1,FUL,-1,MEDIUM,True,1,10.1038/s41467-020-18782-1
Merged Arabidopsis,ME448,TFL1,Flowering_Time,-1,MEDIUM,True,1,10.1105/tpc.111.088641
Merged Arabidopsis,ME449,TFL1,LFY,-1,MEDIUM,True,1,10.1038/s41467-020-18782-1
Merged Arabidopsis,ME450,TFL1,SOC1,-1,MEDIUM,True,1,10.1038/s41467-020-18782-1
Merged Arabidopsis,ME451,TIE1,BRC1,-1,MEDIUM,True,1,10.1093/jxb/erv047
Merged Arabidopsis,ME452,TIR1,ARF2,1,MEDIUM,True,1,10.1101/gad.316554.118
Merged Arabidopsis,ME453,TIR1,AUX_IAA,-1,MEDIUM,True,1,10.7554/eLife.19048
Merged Arabidopsis,ME454,TIR1,IAA14,-1,MEDIUM,True,1,10.1101/cshperspect.a039933
Merged Arabidopsis,ME455,TIR1,IAA19,-1,MEDIUM,True,1,10.3389/fpls.2019.00914
Merged Arabidopsis,ME456,TIR1,IAA28,-1,MEDIUM,True,1,10.1101/cshperspect.a039933
Merged Arabidopsis,ME457,TOC1,PIF4,-1,MEDIUM,True,1,10.1016/j.xplc.2024.100833
Merged Arabidopsis,ME458,TPS1,FT,1,MEDIUM,True,1,10.1093/jxb/ert457
Merged Arabidopsis,ME459,TPS1,T6P,1,MEDIUM,True,2,10.1105/tpc.19.00837; 10.1126/science.1230406
Merged Arabidopsis,ME460,TTG2,Integument_Growth,1,MEDIUM,True,1,10.1073/pnas.0907024106
Merged Arabidopsis,ME461,Temperature,ELF3_EC,-1,MEDIUM,True,1,10.1126/sciadv.abf4427
Merged Arabidopsis,ME462,Temperature,HSFA1D,1,MEDIUM,True,1,10.1126/sciadv.adh1738
Merged Arabidopsis,ME463,Temperature,HY5,-1,MEDIUM,True,1,10.1016/j.xplc.2024.100833
Merged Arabidopsis,ME464,Temperature,PIF4_5_7,1,MEDIUM,True,1,10.1016/j.cub.2009.06.046
Merged Arabidopsis,ME465,UBP15,Integument_Growth,1,MEDIUM,True,1,10.1105/tpc.114.122663
Merged Arabidopsis,ME466,UVR8,COP1_SPA,-1,MEDIUM,True,1,10.1038/emboj.2009.4
Merged Arabidopsis,ME467,UVR8,HY5,1,MEDIUM,True,1,10.1038/emboj.2009.4
Merged Arabidopsis,ME468,UVR8,PIF5,-1,MEDIUM,True,1,10.1111/tpj.14556
Merged Arabidopsis,ME469,VAL1,ABI3,-1,MEDIUM,True,1,10.1104/pp.113.220988
Merged Arabidopsis,ME470,VAL1,FUS3,-1,MEDIUM,True,1,10.1104/pp.113.220988
Merged Arabidopsis,ME471,VAL1,LEC1,-1,MEDIUM,True,1,10.1104/pp.113.220988
Merged Arabidopsis,ME472,VAL1,LEC2,-1,MEDIUM,True,1,10.1104/pp.113.220988
Merged Arabidopsis,ME473,VAL1,PKL,1,MEDIUM,True,1,10.1038/s41477-022-01237-4
Merged Arabidopsis,ME474,VAL2,ABI3,-1,MEDIUM,True,1,10.1104/pp.113.220988
Merged Arabidopsis,ME475,VAL2,FUS3,-1,MEDIUM,True,1,10.1104/pp.113.220988
Merged Arabidopsis,ME476,VAL2,LEC1,-1,MEDIUM,True,1,10.1104/pp.113.220988
Merged Arabidopsis,ME477,VAL2,LEC2,-1,MEDIUM,True,1,10.1104/pp.113.220988
Merged Arabidopsis,ME478,VAL2,PKL,1,MEDIUM,True,1,10.1038/s41477-022-01237-4
Merged Arabidopsis,ME479,VIN3,FLC,-1,MEDIUM,True,2,10.1073/pnas.0606385103; 10.1199/tab.0171
Merged Arabidopsis,ME480,Vernalization,AGL24,1,MEDIUM,True,1,10.1073/pnas.212624599
Merged Arabidopsis,ME481,Vernalization,VIN3,1,MEDIUM,True,1,10.1073/pnas.0606385103
Merged Arabidopsis,ME482,WOX11,LBD,1,MEDIUM,True,1,10.1105/tpc.114.122887
