edge_id,source,target,sign,effect,pmid,inferred
E0810,MDFLC3,Flowering_Time,1,activation,32604952,False
E0811,ATGRXS17,Flowering_Time,1,activation,25699589,False
E0812,ATCLE6,Flowering_Time,1,activation,24528333,False
E0813,AHGPAT9,Flowering_Time,1,activation,36844041,False
E0814,gamma-rays,Flowering_Time,1,activation,29141586,False
E0815,Overexpression of Br,Flowering_Time,1,activation,27536317,False
E0816,G3BP6,Flowering_Time,1,activation,38136569,False
E0817,XI,Flowering_Time,1,activation,22672737,False
E0818,EuPIP1;1,Flowering_Time,1,activation,36233096,False
E0819,ATFAP3,Flowering_Time,1,activation,22622584,False
E0820,AtCuAOdelta mutation,Flowering_Time,1,activation,33096855,False
E0821,favorable nutritiona,Flowering_Time,1,activation,12114572,False
E0822,inflorescence intern,Flowering_Time,1,activation,29922318,False
E0823,Spd synthesis inhibi,Flowering_Time,-1,repression,33096855,False
E0824,non-permissive condi,Flowering_Time,1,activation,31807981,False
E0825,ATHB-7,Flowering_Time,1,activation,24884528,False
E0826,EJRAV1,Flowering_Time,1,activation,35035390,False
E0827,TRIACONTANOL,Flowering_Time,1,activation,11847249,False
E0828,Bacterial transcript,Flowering_Time,1,activation,27482927,False
E0829,high light irradiati,Flowering_Time,1,activation,32093294,False
E0830,WILDTYPE,Flowering_Time,-1,repression,12231894,False
E0831,GA₃,Flowering_Time,1,activation,36245320,False
E0832,PevD1 overexpression,Flowering_Time,1,activation,27489497,False
E0833,Overexpression of Gh,Flowering_Time,1,activation,35777126,False
E0834,long photoperiods an,Flowering_Time,1,activation,35032192,False
E0835,MdATG8i expression,Flowering_Time,1,activation,27252732,False
E0836,Delay of germination,Flowering_Time,1,activation,29980723,False
E0837,AARE,Flowering_Time,1,activation,36650210,False
E0838,proline reduction,Flowering_Time,1,activation,18060533,False
E0839,BraMDH overexpressio,Flowering_Time,1,activation,27536317,False
E0840,transition to reprod,Flowering_Time,1,activation,23252373,False
E0841,F,Flowering_Time,1,activation,34853170,False
E0842,MLP124478,Flowering_Time,1,activation,30283062,False
E0843,higher expression le,Flowering_Time,1,activation,29703141,False
E0844,NIA1,Flowering_Time,1,activation,36902075,False
E0845,U11,Flowering_Time,1,activation,27091878,False
E0846,overexpression of Gh,Flowering_Time,1,activation,35163287,False
E0847,ATZAT12,Flowering_Time,1,activation,31466344,False
E0848,ACFT,Flowering_Time,1,activation,31245732,False
E0849,AGL67,Flowering_Time,1,activation,32576643,False
E0850,Developmental arrest,Flowering_Time,1,activation,33420666,False
E0851,upstream photoperiod,Flowering_Time,1,activation,31420516,False
E0852,PBF,Flowering_Time,1,activation,32923652,False
E0853,7 of 91 gene(s),Flowering_Time,1,activation,33204935,False
E0854,WS,Flowering_Time,-1,repression,32283654,False
E0855,ADC2,Flowering_Time,1,activation,33096855,False
E0856,water level,Flowering_Time,1,activation,21652389,False
E0857,ASU1,Hypocotyl_Length,1,activation,29522510,False
E0858,Multi-walled CNTs,Hypocotyl_Length,1,activation,36791126,False
E0859,Brassinosteroid,Hypocotyl_Length,1,activation,29357355,False
E0860,RAM,Hypocotyl_Length,-1,repression,35883439,False
E0861,PIF,Hypocotyl_Length,1,activation,26839287,False
E0862,no light offset,Hypocotyl_Length,1,activation,34898651,False
E0863,LOVASTATIN,Hypocotyl_Length,-1,repression,31245724,False
E0864,GR24,Hypocotyl_Length,1,activation,34305975,False
E0865,GATA,Hypocotyl_Length,-1,repression,21145502,False
E0866,AFB2,Hypocotyl_Length,1,activation,24194857,False
E0867,THE1,Hypocotyl_Length,1,activation,31961852,False
E0868,CSU4,Hypocotyl_Length,1,activation,30352855,False
E0869,dihydrokaempferol,Hypocotyl_Length,1,activation,19129166,False
E0870,AAT,Hypocotyl_Length,1,activation,34367202,False
E0871,SAUR19,Hypocotyl_Length,1,activation,26207341,False
E0872,GhMADS14 transgenic ,Hypocotyl_Length,-1,repression,24374505,False
E0873,FR,Hypocotyl_Length,1,activation,25333270,False
E0874,SHV3,Hypocotyl_Length,1,activation,30505313,False
E0875,Exogenous Kin,Hypocotyl_Length,1,activation,24061489,False
E0876,FLA16,Hypocotyl_Length,-1,repression,33362841,False
E0877,BL,Hypocotyl_Length,1,activation,36151786,False
E0878,cell number,Hypocotyl_Length,1,activation,24086632,False
E0879,Sucrose supplementat,Hypocotyl_Length,1,activation,34429034,False
E0880,sucrose metabolites,Hypocotyl_Length,1,activation,29584583,False
E0881,BHLH161,Hypocotyl_Length,1,activation,29114256,False
E0882,MEL,Hypocotyl_Length,-1,repression,35883439,False
E0883,compounds 1b and 2c,Hypocotyl_Length,1,activation,36142359,False
E0884,photoperiod of 18 ho,Hypocotyl_Length,1,activation,34898651,False
E0885,irAtRALF1 plant(s),Hypocotyl_Length,1,activation,24620000,False
E0886,Higher temperature,Hypocotyl_Length,1,activation,26728313,False
E0887,PIF4,Hypocotyl_Length,1,activation,33600444,False
E0888,LLF,Hypocotyl_Length,1,activation,32647192,False
E0889,KAR2,Hypocotyl_Length,-1,repression,33372050,False
E0890,ABS3,Hypocotyl_Length,1,activation,26160579,False
E0891,Overexpressing GmDET,Hypocotyl_Length,1,activation,29510512,False
E0892,AtBS14b homologous g,Hypocotyl_Length,-1,repression,28510978,False
E0893,DHECD,Hypocotyl_Length,1,activation,28479230,False
E0894,duration of twilight,Hypocotyl_Length,1,activation,34898651,False
E0895,one day/night cycle,Hypocotyl_Length,1,activation,34898651,False
E0896,NPA,Hypocotyl_Length,-1,repression,34189424,False
E0897,ATDRB1,Hypocotyl_Length,1,activation,29522510,False
E0898,ATEXLA2,Hypocotyl_Length,1,activation,25492062,False
E0899,ABS3L1,Hypocotyl_Length,1,activation,26160579,False
E0900,vhp2;2-2,Hypocotyl_Length,-1,repression,36778688,False
E0901,NAA,Hypocotyl_Length,1,activation,24061489,False
E0902,adding 1% sucrose,Hypocotyl_Length,1,activation,30275313,False
E0903,WL,Hypocotyl_Length,1,activation,33868355,False
E0904,Ph = 21 h,Hypocotyl_Length,1,activation,34898651,False
E0905,ATSERK4,Hypocotyl_Length,1,activation,26528315,False
E0906,Expansin overexpress,Hypocotyl_Length,1,activation,30341720,False
E0907,PME,Hypocotyl_Length,-1,repression,17572910,False
E0908,Ph/Pr ratio,Hypocotyl_Length,1,activation,34898651,False
E0909,PAC,Hypocotyl_Length,-1,repression,11852796,False
E0910,ZMPHYC1,Hypocotyl_Length,-1,repression,32531863,False
E0911,FENOXYCARB,Hypocotyl_Length,-1,repression,37745175,False
E0912,BBX24,Hypocotyl_Length,1,activation,24498334,False
E0913,blue light,Hypocotyl_Length,1,activation,36508461,False
E0914,ASP,Hypocotyl_Length,1,activation,33176686,False
E0915,BRI1,Hypocotyl_Length,-1,repression,22820377,False
E0916,NO,Hypocotyl_Length,1,activation,21562334,False
E0917,CN,Hypocotyl_Length,1,activation,30197652,False
E0918,ZnO nanoparticles,Hypocotyl_Length,-1,repression,36791126,False
E0919,ATRALF1,Hypocotyl_Length,-1,repression,24620000,False
E0920,ATVHP2;1,Hypocotyl_Length,-1,repression,36778688,False
E0921,BA,Hypocotyl_Length,-1,repression,30272197,False
E0922,ELF3,Hypocotyl_Length,-1,repression,24867215,False
E0923,Shahdara allele,Hypocotyl_Length,1,activation,20111677,False
E0924,Gibberellin,Hypocotyl_Length,1,activation,11852796,False
E0925,AFB3,Hypocotyl_Length,1,activation,24194857,False
E0926,MIRNA848,Hypocotyl_Length,1,activation,29522510,False
E0927,ATLTPI-5,Hypocotyl_Length,1,activation,37214854,False
E0928,reduced light intens,Hypocotyl_Length,1,activation,34898651,False
E0929,ATKO1,Hypocotyl_Length,1,activation,21496250,False
E0930,16% under microgravi,Hypocotyl_Length,1,activation,35161447,False
E0931,DDB1B,Hypocotyl_Length,-1,repression,23450167,False
E0932,TIS108,Hypocotyl_Length,1,activation,34305975,False
E0933,compound 3,Hypocotyl_Length,-1,repression,29257123,False
E0934,TOR,Hypocotyl_Length,1,activation,32290539,False
E0935,EBL,Hypocotyl_Length,1,activation,35055009,False
E0936,BBX11,Hypocotyl_Length,1,activation,33367254,False
E0937,PHYB,Hypocotyl_Length,-1,repression,31233537,False
E0938,ATGRP23,Hypocotyl_Length,1,activation,24086632,False
E0939,Ethylene,Hypocotyl_Length,1,activation,27831474,False
E0940,NAE,Hypocotyl_Length,1,activation,30740576,False
E0941,EH,Hypocotyl_Length,-1,repression,36514690,False
E0942,PIF3,Hypocotyl_Length,1,activation,22409654,False
E0943,longer light periods,Hypocotyl_Length,-1,repression,34898651,False
E0944,ATGA20OX4,Hypocotyl_Length,1,activation,36661501,False
E0945,ATPCAP1,Hypocotyl_Length,1,activation,22209764,False
E0946,Name B mutation,Hypocotyl_Length,1,activation,26442043,False
E0947,compound 2b,Hypocotyl_Length,1,activation,36142359,False
E0948,PR,Hypocotyl_Length,1,activation,34898651,False
E0949,LS,Hypocotyl_Length,1,activation,37111951,False
E0950,Phenylacetic Acid,Hypocotyl_Length,1,activation,30197652,False
E0951,SHADE,Hypocotyl_Length,1,activation,35095972,False
E0952,Auxin,Hypocotyl_Length,1,activation,24972826,False
E0953,DDB1A,Hypocotyl_Length,1,activation,19921247,False
E0954,LUXR146A,Hypocotyl_Length,1,activation,32165537,False
E0955,High N,Hypocotyl_Length,1,activation,35095972,False
E0956,LSH1,Hypocotyl_Length,-1,repression,34638657,False
E0957,interference with At,Hypocotyl_Length,1,activation,18694437,False
E0958,CFK2,Hypocotyl_Length,1,activation,33216996,False
E0959,DELTAL,Hypocotyl_Length,1,activation,34898651,False
E0960,PPPRR2,Hypocotyl_Length,1,activation,23555899,False
E0961,GMDET2B,Hypocotyl_Length,1,activation,29510512,False
E0962,PRE2,Hypocotyl_Length,1,activation,29114256,False
E0963,GMPHYB1,Hypocotyl_Length,1,activation,22110748,False
E0964,FIO1,Hypocotyl_Length,1,activation,35101091,False
E0965,expressing photorece,Hypocotyl_Length,1,activation,32995748,False
E0966,GLV,Hypocotyl_Length,1,activation,27315833,False
E0967,Compound 8,Hypocotyl_Length,-1,repression,29257123,False
E0968,overexpression of Fa,Hypocotyl_Length,1,activation,37360713,False
E0969,lasalocid sodium,Hypocotyl_Length,1,activation,27694977,False
E0970,Water Stress,Hypocotyl_Length,-1,repression,36508461,False
E0971,GMDET2A,Hypocotyl_Length,1,activation,29510512,False
E0972,SpCdc25 phosphatase,Hypocotyl_Length,-1,repression,22452972,False
E0973,UBP22,Hypocotyl_Length,1,activation,30192741,False
E0974,synthetic auxinic co,Hypocotyl_Length,1,activation,25904921,False
E0975,Light Intensity,Hypocotyl_Length,1,activation,34898651,False
E0976,PH,Hypocotyl_Length,1,activation,34898651,False
E0977,CESA6,Hypocotyl_Length,-1,repression,31961852,False
E0978,MeJA application,Hypocotyl_Length,-1,repression,30189848,False
E0979,SUCROSE,Hypocotyl_Length,1,activation,30505313,False
E0980,BRMYC2OE,Hypocotyl_Length,-1,repression,34539701,False
E0981,BZR1,Hypocotyl_Length,1,activation,34922335,False
E0982,BRASSINAZOLE,Hypocotyl_Length,-1,repression,33060662,False
E0983,GHMADS14,Hypocotyl_Length,-1,repression,31111642,False
E0984,PERIOD,Hypocotyl_Length,1,activation,34898651,False
E0985,ATGPX5,Hypocotyl_Length,-1,repression,35628560,False
E0986,ATSERK5,Hypocotyl_Length,1,activation,26528315,False
E0987,MIRNA160B,Hypocotyl_Length,1,activation,29522510,False
E0988,GA1,Hypocotyl_Length,1,activation,36661501,False
E0989,1-butanol,Hypocotyl_Length,1,activation,30740576,False
E0990,Compound 2,Hypocotyl_Length,-1,repression,29257123,False
E0991,BRS,Hypocotyl_Length,1,activation,33989283,False
E0992,Temperature variatio,Hypocotyl_Length,1,activation,36304200,False
E0993,ABS4,Hypocotyl_Length,1,activation,26160579,False
E0994,NUP58,Hypocotyl_Length,1,activation,23840761,False
E0995,BGT,Hypocotyl_Length,1,activation,33922251,False
E0996,Loss of 14-3-3 λ,Hypocotyl_Length,1,activation,26345162,False
E0997,PHYA,Hypocotyl_Length,1,activation,25333270,False
E0998,BHLH136,Hypocotyl_Length,1,activation,16527868,False
E0999,ABS3L2,Hypocotyl_Length,1,activation,26160579,False
E1000,benzyl cyanide,Hypocotyl_Length,1,activation,30197652,False
E1001,ATR4,Hypocotyl_Length,1,activation,28377589,False
E1002,ectopic expression o,Hypocotyl_Length,1,activation,26439540,False
E1003,Paclobutrazol,Hypocotyl_Length,-1,repression,23888064,False
E1004,MIRNA167B,Hypocotyl_Length,1,activation,29522510,False
E1005,RF,Hypocotyl_Length,1,activation,32647192,False
E1006,ZMCCA1A-OX,Hypocotyl_Length,-1,repression,32153606,False
E1007,"compounds 1b, 2b, an",Hypocotyl_Length,1,activation,36142359,False
E1008,PFT1,Hypocotyl_Length,1,activation,36537119,False
E1009,NALHY,Hypocotyl_Length,1,activation,23006446,False
E1010,Treated seeds,Hypocotyl_Length,1,activation,32507494,False
E1011,ATGUS2,Hypocotyl_Length,1,activation,33679857,False
E1012,ZMPHYC2,Hypocotyl_Length,-1,repression,32531863,False
E1013,Gamma Rays,Hypocotyl_Length,1,activation,35054839,False
E1014,GMMYB133,Hypocotyl_Length,-1,repression,35003158,False
E1015,500 muT magnetic fie,Hypocotyl_Length,1,activation,19324677,False
E1016,enhanced transcripti,Hypocotyl_Length,1,activation,37511897,False
E1017,GMBZL3P219L,Hypocotyl_Length,1,activation,30795735,False
E1018,vhp2;1 vhp2;2-2,Hypocotyl_Length,-1,repression,36778688,False
E1019,beginning of the day,Hypocotyl_Length,1,activation,34898651,False
E1020,TIR1,Hypocotyl_Length,-1,repression,24194857,False
E1021,ATS4,Hypocotyl_Length,1,activation,28377589,False
E1022,ARP6,Hypocotyl_Length,1,activation,16495307,False
E1023,Sucrose addition,Hypocotyl_Length,1,activation,30505313,False
E1024,Cellulose synthesis ,Hypocotyl_Length,-1,repression,33878345,False
E1025,Silver ions,Hypocotyl_Length,1,activation,32823972,False
E1026,exogenous applicatio,Hypocotyl_Length,1,activation,21496250,False
E1027,treatment with 1b,Hypocotyl_Length,1,activation,36142359,False
E1028,High PPi levels,Hypocotyl_Length,-1,repression,26925070,False
E1029,EEP1,Hypocotyl_Length,-1,repression,36657663,False
E1030,LATB,Hypocotyl_Length,1,activation,36095209,False
E1031,TREATMENTS,Hypocotyl_Length,1,activation,34305975,False
E1032,AtEXP4pro:CBM2a,Hypocotyl_Length,1,activation,28349287,False
E1033,treatment with 240 m,Hypocotyl_Length,1,activation,36142359,False
E1034,OSPIL1,Hypocotyl_Length,1,activation,27683092,False
E1035,BIKININ,Hypocotyl_Length,1,activation,26458871,False
E1036,GH3,Hypocotyl_Length,1,activation,35161435,False
E1037,BBX19,Hypocotyl_Length,-1,repression,25841036,False
E1038,Ectopic expression o,Hypocotyl_Length,1,activation,26439540,False
E1039,DAF1,Hypocotyl_Length,1,activation,16412086,False
E1040,MIRNA319B,Hypocotyl_Length,1,activation,29522510,False
E1041,CES,Hypocotyl_Length,1,activation,21336258,False
E1042,Cu(2+),Hypocotyl_Length,1,activation,21856638,False
E1043,HY5,Hypocotyl_Length,-1,repression,33686674,False
E1044,A. thaliana Seedling,Hypocotyl_Length,1,activation,24654932,False
E1045,Compound 1,Hypocotyl_Length,-1,repression,29257123,False
E1046,treatment with 1a 12,Hypocotyl_Length,1,activation,36142359,False
E1047,ATCKS,Hypocotyl_Length,-1,repression,25803274,False
E1048,COMPOUND,Hypocotyl_Length,-1,repression,19825546,False
E1049,ATGA20OX5,Hypocotyl_Length,1,activation,36661501,False
E1050,PSK,Hypocotyl_Length,1,activation,21698171,False
E1051,stress treatment,Hypocotyl_Length,1,activation,37676384,False
E1052,NAZTL,Hypocotyl_Length,1,activation,23006446,False
E1053,PIF5,Hypocotyl_Length,1,activation,22409654,False
E1054,MI,Hypocotyl_Length,1,activation,33060662,False
E1055,Overexpression of Jr,Hypocotyl_Length,1,activation,37108407,False
E1056,GMBEH3L1,Hypocotyl_Length,-1,repression,36235431,False
E1057,BRS1,Hypocotyl_Length,1,activation,28718794,False
E1058,Continuous red light,Hypocotyl_Length,-1,repression,36161012,False
E1059,SAUR30,Hypocotyl_Length,1,activation,36705265,False
E1060,"2,4-D",Hypocotyl_Length,1,activation,34618142,False
E1061,Expansin gene(s) sup,Hypocotyl_Length,1,activation,30341720,False
E1062,DET2,Hypocotyl_Length,-1,repression,22820377,False
E1063,ATBS1,Hypocotyl_Length,1,activation,29114256,False
E1064,Red Light,Hypocotyl_Length,1,activation,36508461,False
E1065,LOW R:FR,Hypocotyl_Length,1,activation,25333270,False
E1066,myo-Inositol,Hypocotyl_Length,-1,repression,33060662,False
E1067,ABA,Hypocotyl_Length,-1,repression,28046013,False
E1068,TE1,Hypocotyl_Length,-1,repression,24654932,False
E1069,SUPA,Hypocotyl_Length,1,activation,33281837,False
E1070,TAS,Hypocotyl_Length,-1,repression,35883439,False
E1071,pecp2-1,Hypocotyl_Length,-1,repression,36778688,False
E1072,increased ambient te,Hypocotyl_Length,1,activation,25600997,False
E1073,AHL29,Hypocotyl_Length,-1,repression,27984677,False
E1074,SL,Hypocotyl_Length,1,activation,26754282,False
E1075,ATMKK9,Hypocotyl_Length,-1,repression,18693252,False
E1076,ADF1,Hypocotyl_Length,1,activation,26345162,False
E1077,cdfq mutant,Hypocotyl_Length,-1,repression,35970973,False
E1078,HBI1,Hypocotyl_Length,1,activation,29860272,False
E1079,Guard Cells,Hypocotyl_Length,1,activation,34155329,False
E1080,YUC3,Hypocotyl_Length,1,activation,36617439,False
E1081,APRR9,Hypocotyl_Length,-1,repression,37676516,False
E1082,HEATING,Hypocotyl_Length,1,activation,33768644,False
E1083,ATHKL1,Hypocotyl_Length,1,activation,19706780,False
E1084,CK,Hypocotyl_Length,1,activation,30272197,False
E1085,BOP1,Hypocotyl_Length,-1,repression,28826468,False
E1086,high temperature,Hypocotyl_Length,1,activation,33768644,False
E1087,HYPERGRAVITY,Hypocotyl_Length,-1,repression,36295039,False
E1088,AT-PHH1,Hypocotyl_Length,-1,repression,36304753,False
E1089,MdPIF1-overexpressio,Hypocotyl_Length,1,activation,28881277,False
E1090,SUGARS,Hypocotyl_Length,1,activation,33989283,False
E1091,GAS,Hypocotyl_Length,1,activation,30386544,False
E1092,533,Hypocotyl_Length,1,activation,34618142,False
E1093,MAC3A,Hypocotyl_Length,1,activation,37556549,False
E1094,TPL,Hypocotyl_Length,-1,repression,36973259,False
E1095,SOB3,Hypocotyl_Length,-1,repression,35590269,False
E1096,OBP3,Hypocotyl_Length,1,activation,15659636,False
E1097,DRY2,Hypocotyl_Length,-1,repression,32902115,False
E1098,DAG1,Hypocotyl_Length,1,activation,30367178,False
E1099,CDF,Hypocotyl_Length,1,activation,25600594,False
E1100,BEE1,Hypocotyl_Length,1,activation,29860272,False
E1101,GLC,Hypocotyl_Length,1,activation,29170398,False
E1102,PICLORAM,Hypocotyl_Length,1,activation,33768644,False
E1103,LIGHT,Hypocotyl_Length,1,activation,21145502,False
E1104,FIONA1,Hypocotyl_Length,1,activation,35101091,False
E1105,NF-YC5,Hypocotyl_Length,-1,repression,37569819,False
E1106,Increase in ambient ,Hypocotyl_Length,1,activation,33962946,False
E1107,MELATONIN,Hypocotyl_Length,1,activation,31461482,False
E1108,XCT,Hypocotyl_Length,1,activation,29250093,False
E1109,CDF5,Hypocotyl_Length,1,activation,35958204,False
E1110,KARRIKIN,Hypocotyl_Length,1,activation,29726620,False
E1111,PHYTOCHROMES,Hypocotyl_Length,-1,repression,30946988,False
E1112,ALX8,Hypocotyl_Length,1,activation,21304819,False
E1113,red light treatment,Hypocotyl_Length,1,activation,23456246,False
E1114,HFR1,Hypocotyl_Length,-1,repression,18974779,False
E1115,COR27,Hypocotyl_Length,1,activation,32769132,False
E1116,GA2OX,Hypocotyl_Length,-1,repression,31203874,False
E1117,ATATR,Hypocotyl_Length,-1,repression,28046013,False
E1118,GMCBL1,Hypocotyl_Length,1,activation,27891136,False
E1119,SPY,Hypocotyl_Length,1,activation,28244988,False
E1120,DHGA12,Hypocotyl_Length,1,activation,30992454,False
E1121,jasmonate treatment,Hypocotyl_Length,-1,repression,22825635,False
E1122,warmer conditions,Hypocotyl_Length,1,activation,32245953,False
E1123,reduced cell elongat,Hypocotyl_Length,1,activation,25516603,False
E1124,ATHDA9,Hypocotyl_Length,1,activation,35923878,False
E1125,KUA1,Hypocotyl_Length,1,activation,23888064,False
E1126,RN1,Hypocotyl_Length,1,activation,34618142,False
E1127,PIFS,Hypocotyl_Length,1,activation,36882415,False
E1128,Temperature elevatio,Hypocotyl_Length,1,activation,28827608,False
E1129,KARRIKINS,Hypocotyl_Length,1,activation,26754282,False
E1130,Juvenile hormone ago,Hypocotyl_Length,-1,repression,37745175,False
E1131,DTT,Hypocotyl_Length,-1,repression,19962212,False
E1132,RPOD1,Hypocotyl_Length,1,activation,35720591,False
E1133,DBB1A,Hypocotyl_Length,1,activation,20872270,False
E1134,CYTOKININS,Hypocotyl_Length,1,activation,15843964,False
E1135,CHD3,Hypocotyl_Length,1,activation,28771755,False
E1136,ATYUC4,Hypocotyl_Length,1,activation,32105289,False
E1137,red pulses,Hypocotyl_Length,1,activation,10333589,False
E1138,small mutations (<10,Hypocotyl_Length,1,activation,23268714,False
E1139,GR245DS,Hypocotyl_Length,1,activation,31465451,False
E1140,ZIM,Hypocotyl_Length,1,activation,36301462,False
E1141,35S-OsWRKY transgeni,Hypocotyl_Length,-1,repression,20826955,False
E1142,CRY1,Hypocotyl_Length,-1,repression,37569819,False
E1143,ADH2,Hypocotyl_Length,-1,repression,27989670,False
E1144,PIF3OX,Hypocotyl_Length,1,activation,22818915,False
E1145,HEATIN,Hypocotyl_Length,1,activation,33768644,False
E1146,CDF1,Hypocotyl_Length,-1,repression,35923878,False
E1147,ATUVR8,Hypocotyl_Length,-1,repression,37676614,False
E1148,1-aminocyclopropane-,Hypocotyl_Length,1,activation,22890836,False
E1149,ABCB,Hypocotyl_Length,-1,repression,22348445,False
E1150,GELDANAMYCIN,Hypocotyl_Length,1,activation,17653275,False
E1151,heat stress,Hypocotyl_Length,1,activation,29449855,False
E1152,APRR5,Hypocotyl_Length,-1,repression,37676516,False
E1153,SDHAF1,Hypocotyl_Length,1,activation,35080330,False
E1154,reduced light sensit,Hypocotyl_Length,1,activation,18182030,False
E1155,JAS,Hypocotyl_Length,-1,repression,37216398,False
E1156,SMP2,Hypocotyl_Length,1,activation,35222493,False
E1157,Ultraviolet-B radiat,Hypocotyl_Length,-1,repression,26662023,False
E1158,shade-avoidance beha,Hypocotyl_Length,1,activation,33613584,False
E1159,Exogenous threonine,Hypocotyl_Length,1,activation,37077988,False
E1160,EARLY,Hypocotyl_Length,-1,repression,31805433,False
E1161,DLK2,Hypocotyl_Length,1,activation,28970845,False
E1162,DELLA,Hypocotyl_Length,-1,repression,36092418,False
E1163,MAX2,Hypocotyl_Length,1,activation,30386362,False
E1164,GSH,Hypocotyl_Length,-1,repression,19962212,False
E1165,illumination of etio,Hypocotyl_Length,-1,repression,24078666,False
E1166,Shade perception,Hypocotyl_Length,1,activation,30453622,False
E1167,PIF7,Hypocotyl_Length,1,activation,33314270,False
E1168,CYCLING,Hypocotyl_Length,1,activation,35970973,False
E1169,Disruption of the ge,Hypocotyl_Length,1,activation,24995569,False
E1170,Sequestration of PIF,Hypocotyl_Length,1,activation,27282989,False
E1171,GLCN,Hypocotyl_Length,-1,repression,18541338,False
E1172,COP1,Hypocotyl_Length,1,activation,37511897,False
E1173,TCP17,Hypocotyl_Length,1,activation,33019650,False
E1174,A-PTF-1,Hypocotyl_Length,1,activation,33019650,False
E1175,Jasmonic Acid,Hypocotyl_Length,1,activation,35003197,False
E1176,TTFA,Hypocotyl_Length,1,activation,28293251,False
E1177,moderate increase in,Hypocotyl_Length,1,activation,26728313,False
E1178,ATWRKY36,Hypocotyl_Length,1,activation,29379156,False
E1179,JA,Hypocotyl_Length,-1,repression,31974860,False
E1180,infrequent irradiati,Hypocotyl_Length,1,activation,12244439,False
E1181,BMAA,Hypocotyl_Length,1,activation,19412571,False
E1182,BOP2,Hypocotyl_Length,-1,repression,28826468,False
E1183,PIF8,Hypocotyl_Length,-1,repression,31732705,False
E1184,CKRC2,Hypocotyl_Length,-1,repression,22479194,False
E1185,CHI2,Hypocotyl_Length,-1,repression,15773851,False
E1186,LUX,Hypocotyl_Length,-1,repression,33138078,False
E1187,HYH,Hypocotyl_Length,1,activation,32183354,False
E1188,PIF1,Hypocotyl_Length,1,activation,24420574,False
E1189,ATAIRP4,Hypocotyl_Length,-1,repression,36087409,False
E1190,BBX16,Hypocotyl_Length,1,activation,38110864,False
E1191,High intensity of li,Hypocotyl_Length,-1,repression,27432188,False
E1192,Low Red/Far-Red rati,Hypocotyl_Length,1,activation,36617439,False
E1193,PIC,Hypocotyl_Length,1,activation,36598987,False
E1194,ATRAN1,Hypocotyl_Length,1,activation,27258048,False
E1195,SAUR63,Hypocotyl_Length,1,activation,33777065,False
E1196,BIN2,Hypocotyl_Length,-1,repression,35909730,False
E1197,high temperatures,Hypocotyl_Length,1,activation,34155329,False
E1198,MDPIF1,Hypocotyl_Length,-1,repression,28881277,False
E1199,MEJA,Hypocotyl_Length,1,activation,22825635,False
E1200,shy2-2/iaa3 allele,Hypocotyl_Length,-1,repression,34618142,False
E1201,ANAC081,Hypocotyl_Length,1,activation,32892254,False
E1202,High-dose melatonin,Hypocotyl_Length,-1,repression,31616446,False
E1203,AT3G01472.1,Hypocotyl_Length,1,activation,32005165,False
E1204,BIC1,Hypocotyl_Length,1,activation,35008710,False
E1205,BBX21,Hypocotyl_Length,-1,repression,35555928,False
E1206,SLBIR3,Hypocotyl_Length,1,activation,28902164,False
E1207,Red light (R),Hypocotyl_Length,-1,repression,35357495,False
E1208,ERS,Hypocotyl_Length,1,activation,20374664,False
E1209,WILDTYPE,Hypocotyl_Length,-1,repression,24867218,False
E1210,low blue light,Hypocotyl_Length,1,activation,34155329,False
E1211,triggering heat stre,Hypocotyl_Length,1,activation,27561243,False
E1212,MAP65-2,Hypocotyl_Length,1,activation,34906086,False
E1213,SKU6,Hypocotyl_Length,1,activation,31850345,False
E1214,transcription co-fac,Hypocotyl_Length,-1,repression,23763263,False
E1215,TCP5,Hypocotyl_Length,1,activation,33019650,False
E1216,AGB1,Hypocotyl_Length,1,activation,29375601,False
E1217,SPA2,Hypocotyl_Length,1,activation,35662851,False
E1218,shade light,Hypocotyl_Length,1,activation,35095972,False
E1219,ATMAPR5,Hypocotyl_Length,-1,repression,28510978,False
E1220,UV,Hypocotyl_Length,-1,repression,24591052,False
E1221,ARF7,Hypocotyl_Length,1,activation,32046357,False
E1222,LACS4,Hypocotyl_Length,-1,repression,33631795,False
E1223,ADO1,Hypocotyl_Length,1,activation,26237185,False
E1224,NIT1,Hypocotyl_Length,1,activation,33768644,False
E1225,SIUVR8,Hypocotyl_Length,1,activation,33487351,False
E1226,Circadian clock,Hypocotyl_Length,1,activation,27564448,False
E1227,EIN3,Hypocotyl_Length,-1,repression,24529183,False
E1228,14-3-3 kappa,Hypocotyl_Length,-1,repression,29926790,False
E1229,SPX,Hypocotyl_Length,1,activation,35844781,False
E1230,sec-3,Hypocotyl_Length,-1,repression,26773002,False
E1231,SUGAR,Hypocotyl_Length,-1,repression,33989283,False
E1232,ATHMAC6,Hypocotyl_Length,-1,repression,26839287,False
E1233,P450SU1,Hypocotyl_Length,-1,repression,21496250,False
E1234,JK224,Hypocotyl_Length,1,activation,23162562,False
E1235,14-3-3 protein(s),Hypocotyl_Length,1,activation,29926790,False
E1236,SE,Hypocotyl_Length,1,activation,31922639,False
E1237,Over-expression of M,Hypocotyl_Length,1,activation,20182802,False
E1238,PHENANTHRENE,Hypocotyl_Length,-1,repression,20377843,False
