test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,comparison_baseline,phenotype_node,expected_direction,expected_magnitude,doi,paper_title,authors,year,journal,evidence_sentence,verification,evidence_quality,species,notes
HL_T063,GRF4,knockout,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,grf4 mutant exhibited long hypocotyl phenotype,,,Arabidopsis thaliana,GRF4 (growth-regulating factor) not in network
HL_T064,GRF4,overexpression,,,,WT,Hypocotyl_Length,decreased,moderate,,,,,,GRF4-OE lines had shorter hypocotyls,,,Arabidopsis thaliana,GRF4 OE not in network
HL_T065,HBI1,overexpression,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,HBI1-OX increased auxin sensitivity,,,Arabidopsis thaliana,HBI1 (bHLH) not in network
HL_T066,HFR1,knockout,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,hfr1 mutant has long hypocotyl in shade,,,Arabidopsis thaliana,HFR1 KO under shade/FR
HL_T067,HMR,knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,hmr-22 with D516N mutation blocks PIF4 accumulation and thermomorphogenesis,,,Arabidopsis thaliana,HMR/PAP5 (plastid-nuclear) not in network
HL_T068,HSFA1A_HSFA1B_HSFA1D,triple_knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,thermo-insensitive phenotypes observed in eTK; HSFA1a/1b/1d function redundantly,,,Arabidopsis thaliana,hsfa1a hsfa1b hsfa1d triple: A/B collapsed to HSFA1D composite
HL_T069,HSFA1D,overexpression,,,,WT,Hypocotyl_Length,increased,strong,,,,,,HSFA1d-overexpressing transgenic lines were much longer at warm temperatures,,,Arabidopsis thaliana,HSFA1D OE
HL_T070,HY5,knockout,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,hy5 displayed longer hypocotyls even in the absence of UV-B,,,Arabidopsis thaliana,HY5 KO
HL_T071,HY5_HYH,double_knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,hy5 hyh double mutant has longer hypocotyls,,,Arabidopsis thaliana,hy5 hyh double KO
HL_T072,HYH,knockout,,,,WT,Hypocotyl_Length,increased,slight,,,,,,hy5 hyh double mutant still showed obvious inhibition of hypocotyl growth under UV-B,,,Arabidopsis thaliana,HYH KO
HL_T073,IBH1,overexpression,,,,WT,Hypocotyl_Length,decreased,moderate,,,,,,IBH1-OX significantly reduced sensitivity to auxin,,,Arabidopsis thaliana,IBH1 (atypical bHLH) not in network
HL_T074,LUX,knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,lux mutants have abnormally elongated hypocotyl,,,Arabidopsis thaliana,LUX KO disrupts evening complex; partial loss of ELF3_EC (gm=0.5)
HL_T075,MPK3,knockout,,,,WT,Hypocotyl_Length,decreased,moderate,,,,,,mpk3-1 mutant showed shorter hypocotyl,,,Arabidopsis thaliana,MPK3 MAP-kinase not in network
HL_T076,MPK6,knockout,,,,WT,Hypocotyl_Length,decreased,moderate,,,,,,mpk6-3 mutant exhibited shorter hypocotyl,,,Arabidopsis thaliana,MPK6 MAP-kinase not in network
HL_T077,NAA_treatment,exogenous_treatment,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,auxin (NAA) treatment promotes hypocotyl elongation,,,Arabidopsis thaliana,NAA = synthetic auxin -> exogenous Auxin=1.0
HL_T078,NPA_treatment,chemical_treatment,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,NPA blocked growth in all four conditions,,,Arabidopsis thaliana,NPA blocks auxin transport (PIN); PIN not in network -> proxy as Auxin gm=0.1
HL_T079,PAR1,knockout,,,,WT,Hypocotyl_Length,increased,slight,,,,,,par1 par2 has enhanced shade-induced elongation,,,Arabidopsis thaliana,PAR1 not in network
HL_T080,PAR1,overexpression,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,PAR1-OX almost completely abolished auxin sensitivity,,,Arabidopsis thaliana,PAR1 OE not in network
HL_T081,PHYA,knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,phyA mutant has long hypocotyls under far-red,,,Arabidopsis thaliana,PHYA KO under FRc
HL_T082,PHYA_PHYB,double_knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,phyA-211 phyB-9 produces longer hypocotyls than wild type in Rc,,,Arabidopsis thaliana,phyA phyB double KO
HL_T083,PHYB,knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,phyB phyA double mutants produce longer hypocotyls than wild type in Rc,,,Arabidopsis thaliana,PHYB KO under Rc
HL_T084,PHYB,knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,phyB-9 mutant shows constitutively long hypocotyls in light,,,Arabidopsis thaliana,PHYB KO in white light
HL_T085,PHYB,overexpression,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,PHYB-OX seedlings show shorter hypocotyls than WT in red and white light,,,Arabidopsis thaliana,PHYB OE
HL_T086,PHYBG111D,overexpression,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,PHYBG111D-OX has short hypocotyls with open cotyledons,,,Arabidopsis thaliana,PHYB-G111D dominant active variant -> PHYB gm=2.0
HL_T087,PIF1,knockout,,,,WT,Hypocotyl_Length,decreased,slight,,,,,,pif1-1 det1-1 double mutant exhibited more exaggerated photomorphogenic phenotypes,,,Arabidopsis thaliana,PIF1 not in network; mapped to PIF3 (closest skotomorphogenesis-active PIF) with single-member modifier | iter1 refinement: PIF1/PIL5 has distinct Rc-gated elongation role (Oh 2004); raise gm impact to 0.9 | iter2: PIF1 distinct Rc-gated role (Oh 2004) - stronger composite impact
HL_T088,PIF1_PIF3_PIF4_PIF5,quadruple_knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,"quadruple pifq mutant displays development in total darkness that strongly phenocopies normal light-grown wild-type seedlings (short hypocotyls, open cotyledons)",,,Arabidopsis thaliana,pifQ (pif1 pif3 pif4 pif5); PIF1 omitted (not in network); other three KO
HL_T089,PIF3,knockout,,,,WT,Hypocotyl_Length,decreased,moderate,,,,,,pif3 mutants are hypersensitive to all Rc fluence rates tested,,,Arabidopsis thaliana,PIF3 KO under Rc
HL_T090,PIF3,overexpression,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,PIF3-OX shows longer hypocotyls in light,,,Arabidopsis thaliana,PIF3 OE in white light
HL_T091,PIF4,knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,hypocotyl growth of pif4 mutants is insensitive to high temperatures,,,Arabidopsis thaliana,PIF4 KO at warm temperature
HL_T092,PIF4,knockout,,,,WT,Hypocotyl_Length,decreased,moderate,,,,,,pif4 had slightly greater sensitivity to Rc,,,Arabidopsis thaliana,PIF4 KO under Rc/white
HL_T093,PIF4,overexpression,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,PIF4-OX promotes hypocotyl elongation,,,Arabidopsis thaliana,PIF4 OE
HL_T094,PIF4_PIF5_PIF7,triple_knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,pif457 triple mutant strongest defect in shade thermomorphogenesis,,,Arabidopsis thaliana,pif4 pif5 pif7 triple KO under shade+warm
HL_T095,PIF5,knockout,,,,WT,Hypocotyl_Length,decreased,slight,,,,,,pif4 pif5 mutants exhibited reduced hypocotyl elongation,,,Arabidopsis thaliana,PIF5 KO under Rc
HL_T096,PIF5,overexpression,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,plants overexpressing PIF5 are morphologically similar to plants overproducing ethylene,,,Arabidopsis thaliana,PIF5 OE
HL_T097,PIF7,knockout,,,,WT,Hypocotyl_Length,decreased,moderate,,,,,,pif7 mutant seedlings displayed shorter hypocotyls than wild-type seedlings when grown under Rc,,,Arabidopsis thaliana,PIF7 KO under Rc
HL_T098,PIF7,knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,severe shade-defective phenotype of pif7 mutants,,,Arabidopsis thaliana,PIF7 KO under shade
HL_T099,PIF7,phospho_dead_mutant,,,,WT,Hypocotyl_Length,increased,strong,,,,,,PIF7(2A) transgenic lines show increased nuclear localization and augmented hypocotyl elongation,,,Arabidopsis thaliana,PIF7 phospho-dead = constitutively nuclear/active -> PIF7 gm=2.0
HL_T100,PRE1,overexpression,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,PRE1-OX enhanced auxin sensitivity,,,Arabidopsis thaliana,PRE1 (PRE family bHLH) not in network
HL_T101,PRE1_PRE2_PRE5_PRE6,quadruple_knockout,,,,WT,Hypocotyl_Length,decreased,moderate,,,,,,pre amiR knockdown reduced auxin sensitivity in hypocotyl elongation,,,Arabidopsis thaliana,PRE1/PRE2/PRE5/PRE6 not in network
HL_T102,PRR5_PRR7_PRR9,triple_knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,prr5 prr7 prr9 triple mutant has long hypocotyl,,,Arabidopsis thaliana,PRR5/7/9 morning clock genes not in network
HL_T103,Paclobutrazol_PAC,chemical_treatment,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,PAC GA biosynthesis inhibitor produces dwarf phenotype,,,Arabidopsis thaliana,Paclobutrazol (PAC) inhibits GA biosynthesis -> GA3OX1 gm=0.1 (KD)
HL_T104,Picloram_treatment,exogenous_treatment,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,Picloram caused stronger elongation response at 30°C,,,Arabidopsis thaliana,Picloram = synthetic auxin -> exogenous Auxin=1.0
HL_T105,RCB,knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,rcb-10 null mutant exhibited only 10% of warm-temperature response of Col-0,,,Arabidopsis thaliana,RCB (chloroplast biogenesis) not in network
HL_T106,RGA,knockout,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,rga loss-of-function partially suppresses ga1-3 dwarf phenotype,,,Arabidopsis thaliana,RGA single KO -> DELLA composite gm=0.997 (1 of 5 paralogs) | iter1 refinement: RGA is dominant DELLA for elongation (Dill 2001 PNAS; Silverstone 2001); raise gm impact to 0.85
HL_T107,RGA_GAI,double_knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,rga gai double mutant fully rescues ga1-3 vegetative growth,,,Arabidopsis thaliana,rga gai double KO -> DELLA composite gm=0.5 (2 of 5 paralogs lost)
HL_T108,SAUR19,overexpression,,,,WT,Hypocotyl_Length,increased,strong,,,,,,35S::GFP-SAUR19 stabilized SAUR shows auxin-independent elongation,,,Arabidopsis thaliana,SAUR19 (auxin-induced effector) not in network
HL_T109,SHY2_IAA3,gain_of_function,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,shy2-2 stabilized IAA3 shows short hypocotyl,,,Arabidopsis thaliana,shy2/IAA3 dominant gain-of-function -> AUX_IAA gm=2.0
HL_T110,SLY1,knockout,,,,WT,Hypocotyl_Length,decreased,moderate,,,,,,sly1 mutant is semi-dwarf,,,Arabidopsis thaliana,SLY1 (F-box for DELLA) not in network
HL_T111,SPA1_SPA2_SPA3_SPA4,quadruple_knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,spaQ mutant shows constitutive photomorphogenesis; phosphorylation of HY5 abolished,,,Arabidopsis thaliana,spa1 spa2 spa3 spa4 quadruple: SPA2-4 collapsed to SPA1 composite
HL_T112,TIR1,knockout,,,,mutant,Hypocotyl_Length,unchanged,moderate,,,,,,tir1 mutant has reduced auxin response,,,Arabidopsis thaliana,"TIR1 KO + auxin treatment [iter4 Trap5 fix] baseline WT->mutant, expected decreased->unchanged."
HL_T113,TIR1_AFB1_AFB2_AFB3,quadruple_knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,tir1 afb quadruple mutants severely impaired in auxin response,,,Arabidopsis thaliana,tir1 afb1 afb2 afb3 quadruple: AFBs collapsed to TIR1 composite
HL_T114,TOC1,knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,toc1-2 mutant displayed increased hypocotyl elongation at high temperatures,,,Arabidopsis thaliana,TOC1 KO 27C SD
HL_T115,TOC1,overexpression,,,,WT,Hypocotyl_Length,decreased,moderate,,,,,,TOC1 overexpression suppresses hypocotyl elongation,,,Arabidopsis thaliana,TOC1 OE LD
HL_T116,TOC1,overexpression,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,TOC1 overexpression suppressed hypocotyl elongation,,,Arabidopsis thaliana,TOC1 OE in light
HL_T117,UVR8,knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,hypocotyl growth of the uvr8 mutant seedlings was not inhibited by UV-B,,,Arabidopsis thaliana,UVR8 KO under UV-B
HL_T118,UVR8,overexpression,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,"marked UV-B photomorphogenic hypersensitivity in all assays employed, including hypocotyl growth inhibition",,,Arabidopsis thaliana,UVR8 OE under UV-B
HL_T119,XBAT31,knockout,,,,WT,Hypocotyl_Length,decreased,moderate,,,,,,the hypocotyl length was significantly reduced in both lines of xbat31 mutants at warm temperature,,,Arabidopsis thaliana,XBAT31 (E3 ligase) not in network
HL_T120,XBAT31,overexpression,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,the hypocotyl length of the XBAT31 overexpression plants was much longer than that of the WT,,,Arabidopsis thaliana,XBAT31 OE not in network
HL_T121,YUC2_YUC5_YUC8_YUC9,quadruple_knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,yuc2589 strongly suppressed 21FR response,,,Arabidopsis thaliana,yuc2 yuc5 yuc8 yuc9 quadruple: YUC2/5/9 collapsed to YUC8 composite
HL_T122,YUC8,knockout,,,,WT,Hypocotyl_Length,decreased,moderate,,,,,,"yuc2589 strongly suppressed shade response, with YUC8 contributing significantly to PIF7-driven elongation",,,Arabidopsis thaliana,YUC8 KO under shade/warm
HL_T123,phyB-9,knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,phyB null mutant has constitutively elongated hypocotyl,,,Arabidopsis thaliana,phyB-9 = PHYB null allele -> PHYB gm=0.0
HL_T124,RUP1_RUP2,double_knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,rup1 rup2 double mutants showed strong hypersensitivity to UV-B at level of hypocotyl growth inhibition,,,Arabidopsis thaliana,RUP1/RUP2 (UV-B negative regulators) not in network
HL_T125,RUP2,overexpression,,,,WT,Hypocotyl_Length,increased,strong,,,,,,RUP2 overexpression resulted in reduced UV-B-induced photomorphogenesis,,,Arabidopsis thaliana,RUP2 OE not in network
HL_T126,RUP2,knockout,,,,WT,Hypocotyl_Length,decreased,slight,,,,,,rup2 single mutant already showed weak UV-B hypersensitivity,,,Arabidopsis thaliana,RUP2 KO not in network
HL_T127,GID1A_GID1C,double_knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,Semidwarf phenotype with stem elongation reduced by 76% compared to wildtype,,,Arabidopsis thaliana,gid1a gid1c double KO -> GID1 composite gm=0.5 (2/3 paralogs lost)
HL_T128,GID1A_GID1B,double_knockout,,,,WT,Hypocotyl_Length,increased,slight,,,,,,"Double mutant displayed reduced fertility but no severe hypocotyl defects, 14% taller",,,Arabidopsis thaliana,gid1a gid1b double KO -> GID1 composite gm=0.5
HL_T129,GID1B_GID1C,double_knockout,,,,WT,Hypocotyl_Length,unchanged,slight,,,,,,Double mutant displayed essentially wild-type phenotype,,,Arabidopsis thaliana,"gid1b gid1c double KO -> GID1 composite gm=0.5 | iter1 refinement: gid1b gid1c double is 'essentially WT' (Griffiths 2006 evidence sentence); gm=0.5 was too severe, use 0.95 | iter2: gid1b gid1c essentially WT - push ratio within unchanged band"
HL_T130,TCP5_TCP13_TCP17,triple_knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,3tcp triple mutant showed more significant thermoresponsive defect than double mutant,,,Arabidopsis thaliana,TCP5/TCP13/TCP17 (TCP TFs) not in network
HL_T131,TCP17,overexpression,,,,WT,Hypocotyl_Length,increased,strong,,,,,,35S::TCP17-FLAG transgenic seedlings showed greatly elongated hypocotyls at 22C,,,Arabidopsis thaliana,TCP17 OE not in network
HL_T132,TCP5,overexpression,,,,WT,Hypocotyl_Length,increased,strong,,,,,,Transgenic seedlings overexpressing TCP5 showed greatly elongated hypocotyls at 22C,,,Arabidopsis thaliana,TCP5 OE not in network
HL_T133,TCP13,overexpression,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,Transgenic seedlings overexpressing TCP13 showed greatly elongated hypocotyls at 22C,,,Arabidopsis thaliana,TCP13 OE not in network
HL_T134,TCP17,knockout,,,,WT,Hypocotyl_Length,unchanged,slight,,,,,,tcp17 single mutant showed hypocotyl response similar to Col-0,,,Arabidopsis thaliana,TCP17 KO not in network
HL_T135,BAS1,knockout,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,Overexpression of BAS1 suppresses long-hypocotyl phenotype of phyB-4; null mutant shows opposite effect,,,Arabidopsis thaliana,BAS1 KO (BR catabolic enzyme)
HL_T136,SOB7,knockout,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,Overexpression of SOB7 suppresses long-hypocotyl phenotype of phyB-4,,,Arabidopsis thaliana,SOB7 KO (BR catabolic enzyme)
HL_T137,BAS1_SOB7,double_knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,bas1-2 sob7-1 double mutant confers BR-deficient phenotype typified by det2-1,,,Arabidopsis thaliana,bas1 sob7 double KO
HL_T138,BAS1,overexpression,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,Overexpression of BAS1/CYP734A1 suppresses long-hypocotyl phenotype of phyB-4,,,Arabidopsis thaliana,BAS1 OE
HL_T139,BBX11,knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,Two independent bbx11 loss-of-function mutants displayed significantly elongated hypocotyls,,,Arabidopsis thaliana,BBX11 KO
HL_T140,BBX11,overexpression,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,BBX11 overexpression seedlings showed markedly shortened hypocotyls when grown in various light conditions,,,Arabidopsis thaliana,BBX11 OE
HL_T141,BBX11_BBX21,double_knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,bbx11-1 bbx21-1 double mutant showed additive phenotype with significantly longer hypocotyls,,,Arabidopsis thaliana,bbx11 bbx21 double KO
HL_T142,ATHB2,knockout,,,,WT,Hypocotyl_Length,decreased,moderate,,,,,,Lack of ATHB2 function results in diminished hypocotyl elongation in low R/FR,,,Arabidopsis thaliana,ATHB2/HAT4 (HD-ZIP II) not in network
HL_T143,ATHB2,overexpression,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,Seedlings with elevated ATHB2 levels in high R/FR resemble wild-type phenotype in shade,,,Arabidopsis thaliana,ATHB2 OE not in network
HL_T144,ATHB4,overexpression,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,Overexpression of ATHB4 causes phenotypes analogous to shade response even in high R/FR,,,Arabidopsis thaliana,ATHB4 OE not in network
HL_T145,HAT3_ATHB4,double_knockout,,,,WT,Hypocotyl_Length,decreased,moderate,,,,,,In hat3 athb4 double loss-of-function mutant hypocotyl elongation is impaired,,,Arabidopsis thaliana,HAT3/ATHB4 not in network
HL_T146,PIN3_PIN4_PIN7,triple_knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,Triple pin3 pin4 pin7 mutant does not elongate under simulated shade,,,Arabidopsis thaliana,pin3 pin4 pin7 triple: PIN auxin-efflux carriers not in network -> Auxin gm=0.1 proxy
HL_T147,FHY1,knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,fhy1 mutants were strongly hyposensitive to FR light in FR-HIR for hypocotyl inhibition,,,Arabidopsis thaliana,FHY1 KO under FRc
HL_T148,FHY1_FHL,double_knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,fhy1-3/FHL RNAi lines display long hypocotyl phenotype,,,Arabidopsis thaliana,fhy1 fhl double: FHL collapsed to FHY1 composite
HL_T149,FHY3,knockout,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,fhy3 mutants showed impaired responses to far-red light,,,Arabidopsis thaliana,FHY3 (FAR-RED ELONGATED HYPOCOTYL 3) not in network
HL_T150,FAR1,knockout,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,far1 mutants are hyposensitive to far-red light,,,Arabidopsis thaliana,FAR1 (FHY3 homolog) not in network
HL_T151,HFR1,knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,hfr1-201 mutants hyposensitive to far-red continuous light; hypocotyl lengths shorter than fhy1-3,,,Arabidopsis thaliana,HFR1 KO under FRc/shade
HL_T152,LAF1,knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,LAF1 Ri lines show hyposensitivity to far-red light,,,Arabidopsis thaliana,LAF1 (R2R3-MYB) not in network
HL_T153,BBX25,knockout,,,,WT,Hypocotyl_Length,decreased,moderate,,,,,,"bbx25 seedlings displayed significantly shorter hypocotyls than Col-0 wild-type in white light, red, FR, blue light",,,Arabidopsis thaliana,BBX25 KO
HL_T154,BBX25,overexpression,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,BBX25-overexpressing lines showed larger hypocotyls than Col-0 seedlings,,,Arabidopsis thaliana,BBX25 OE
HL_T155,BBX24_BBX25,double_knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,bbx25-2 bbx24-1 double mutant significantly shorter than each single mutant,,,Arabidopsis thaliana,bbx24 bbx25 double: BBX24 collapsed to BBX25 composite
HL_T156,ABA_treatment,exogenous_treatment,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,Wild-type seedlings under red light or dark were significantly shorter when treated with increasing concentrations of ABA,,,Arabidopsis thaliana,ABA treatment -> exogenous ABA=1.0 on source node
HL_T157,pifQ,quadruple_knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,pifq mutant has constitutive photomorphogenic phenotype with insensitivity to ABA,,,Arabidopsis thaliana,pifQ in darkness; PIF1 omitted (not in network)
HL_T158,PHOT1_PHOT2,double_knockout,,,,WT,Hypocotyl_Length,unchanged,slight,,,,,,"phototropins (PHOT1, PHOT2) primarily mediate phototropism; minor role in hypocotyl elongation under blue light",,,Arabidopsis thaliana,PHOT1/PHOT2 phototropins not in network
HL_T159,MG132_treatment,chemical_treatment,,,,WT,Hypocotyl_Length,decreased,moderate,,,,,,MG132 proteasome inhibitor treatment markedly increased EIL1 protein levels and stabilizes EBF1/2 and EIN3,,,Arabidopsis thaliana,MG132 proteasome inhibitor: no proteasome node in network
HL_T160,AVG_treatment,chemical_treatment,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,AVG ethylene biosynthesis inhibitor reduces ethylene-induced growth inhibition,,,Arabidopsis thaliana,AVG inhibits ethylene biosynthesis -> Ethylene (source) gm=0.1 (endogenous KD)
HL_T161,WT,control,,,,WT,Hypocotyl_Length,unchanged,minimal,,,,,,,,,Arabidopsis thaliana,"Negative control: WT vs WT, expected unchanged"
LR_T001,TIR1,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,tir1 allele had the largest effect on induction of lateral root primordia,,,,tir1 KO -> TIR1 node
LR_T002,AFB1,knockout,,,,WT,Lateral_Root_Density,increased,,,,,,,afb1 mutation had an opposite effect on lateral root formation,,,,AFB1 is a TIR1/AFB-family paralog; mapped to TIR1 composite representative (single-paralog redundancy gm=0.997)
LR_T003,AFB2,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,afb2 mutations having smaller median effects,,,,AFB2 -> TIR1 family (single-paralog redundancy) [iter1 LR refinement: gm: {'TIR1': 0.997} -> {'TIR1': 0.85}]
LR_T004,TIR1 AFB2,double_knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,roots of lines containing tir1 and afb2 displayed strong IAA resistance,,,,tir1 afb2 double -> partial TIR1/AFB family loss (2 of 6 paralogs collapsed into TIR1 node)
LR_T005,TIR1 AFB2 AFB3,triple_knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,tir1afb23 seedlings lack roots defects to some degree,,,,tir1 afb2 afb3 triple -> the three main root auxin receptors -> full TIR1 perception loss in network
LR_T006,AFB4 AFB5,double_knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,"afb45 largely overlapping functions, minimal effects on most traits",,,,"afb4 afb5 double -> partial TIR1 family loss (AFB4/5 are a distinct clade, residual TIR1/AFB1/2/3 intact)"
LR_T007,IAA14,gain_of_function,,,,WT,Lateral_Root_Density,decreased,,,,,,,Lateral root formation is blocked by gain-of-function mutation in SOLITARY-ROOT/IAA14,,,,slr-1 is a stabilised dominant IAA14; gm=2.0 encodes super-active repressor (see §Dominant-negative Aux/IAA rule)
LR_T008,IAA28,gain_of_function,,,,WT,Lateral_Root_Density,decreased,,,,,,,both relative expression level and promoter activity of GATA23 was reduced only in the iaa28-1 gain-of-function mutant,,,,iaa28-1 stabilised dominant allele; gm=2.0
LR_T009,IAA12,gain_of_function,,,,WT,Lateral_Root_Density,decreased,,,,,,,BDL (IAA12-ARF5) signaling module in LRP development,,,,Dominant bdl stabilised allele; ARF5 pathway not captured
LR_T010,IAA3,gain_of_function,,,,WT,Lateral_Root_Density,decreased,,,,,,,plants expressing gain-of-function shy2-2 allele in endodermal cells display delayed lateral root emergence,,,,shy2 (iaa3) stabilised dominant allele; IAA3 is the nearest LR-functional Aux/IAA paralog to the in-network IAA14 node; gm=2.0
LR_T011,ARF7,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,arf7 and arf19 single mutants show mild effects,,,,arf7 KO
LR_T012,ARF19,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,arf7 and arf19 single mutants show mild effects,,,,arf19 KO
LR_T013,ARF7 ARF19,double_knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,arf7 arf19 double mutants exhibit severely reduced lateral root formation phenotype,,,,arf7 arf19 double KO
LR_T014,ARF5,loss_of_function,,,,WT,Lateral_Root_Density,decreased,,,,,,,Loss-of-function signaling mutants show altered branching patterns with fewer LRP/LRs,,,,"ARF5 governs embryonic patterning, not modelled here"
LR_T015,LBD16,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,number of lateral roots was reduced slightly in 7-d-old lbd16-1 seedlings,,,,LBD16 is one of several LR LBDs collapsed into the LBD composite; single-paralog gm=0.997 [iter1 LR refinement: gm: {'LBD': 0.997} -> {'LBD': 0.5}]
LR_T016,LBD16,overexpression,,,,WT,Lateral_Root_Density,increased,,,,,,,overexpression of LBD16 and LBD29 induced lateral root formation in the absence of ARF7 and ARF19,,,,LBD16 OE -> LBD composite OE
LR_T017,LBD29,overexpression,,,,WT,Lateral_Root_Density,increased,,,,,,,Pro35S:LBD29 seedlings developed small number of lateral roots,,,,LBD29 OE -> LBD composite OE
LR_T018,LBD16,knockdown,,,,WT,Lateral_Root_Density,decreased,,,,,,,lateral root formation in Pro35S:LBD16-SRDX seedlings was strongly impaired,,,,LBD16 knockdown -> mild reduction in LBD composite
LR_T019,LBD18,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,LBD18 regulates lateral root formation,,,,LBD18 single KO [iter1 LR refinement: gm: {'LBD': 0.997} -> {'LBD': 0.5}]
LR_T020,LBD29,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,LBD29 loss contributes to reduced lateral roots,,,,LBD29 single KO [iter1 LR refinement: gm: {'LBD': 0.997} -> {'LBD': 0.5}]
LR_T021,GATA23,loss_of_function,,,,WT,Lateral_Root_Density,decreased,,,,,,,gata23 gain- and loss-of-function mutants show altered numbers and spacing of LRs,,,,gata23 LOF
LR_T022,GATA23,overexpression,,,,WT,Lateral_Root_Density,increased,,,,,,,gata23 gain-of-function mutants show altered numbers of LRs,,,,GATA23 OE
LR_T023,PUCHI,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,loss of PUCHI results in abnormally enlarged flank cells and clustering of LRP,,,,PUCHI is a lateral-root AP2 TF; not modelled
LR_T024,PLT3 PLT5 PLT7,triple_knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,only ~3% primordia emerged in plt3plt5plt7,,,,plt3 plt5 plt7 triple -> full PLT composite KO
