node,type,is_source,n_activators,activators,n_inhibitors,inhibitors,formula
Linnemannia elongata,GENE,True,0,,0,,Linnemannia elongata = gene_modifier + exogenous_supply
INFECTION,GENE,True,0,,0,,INFECTION = gene_modifier + exogenous_supply
MDFLC3,GENE,True,0,,0,,MDFLC3 = gene_modifier + exogenous_supply
ATGRXS17,GENE,True,0,,0,,ATGRXS17 = gene_modifier + exogenous_supply
ATCLE6,GENE,True,0,,0,,ATCLE6 = gene_modifier + exogenous_supply
AHGPAT9,GENE,True,0,,0,,AHGPAT9 = gene_modifier + exogenous_supply
gamma-rays,GENE,True,0,,0,,gamma-rays = gene_modifier + exogenous_supply
Overexpression of Br,GENE,True,0,,0,,Overexpression of Br = gene_modifier + exogenous_supply
G3BP6,GENE,True,0,,0,,G3BP6 = gene_modifier + exogenous_supply
XI,GENE,True,0,,0,,XI = gene_modifier + exogenous_supply
EuPIP1;1,GENE,True,0,,0,,EuPIP1;1 = gene_modifier + exogenous_supply
ATFAP3,GENE,True,0,,0,,ATFAP3 = gene_modifier + exogenous_supply
AtCuAOdelta mutation,GENE,True,0,,0,,AtCuAOdelta mutation = gene_modifier + exogenous_supply
favorable nutritiona,GENE,True,0,,0,,favorable nutritiona = gene_modifier + exogenous_supply
inflorescence intern,GENE,True,0,,0,,inflorescence intern = gene_modifier + exogenous_supply
Spd synthesis inhibi,GENE,True,0,,0,,Spd synthesis inhibi = gene_modifier + exogenous_supply
non-permissive condi,GENE,True,0,,0,,non-permissive condi = gene_modifier + exogenous_supply
ATHB-7,GENE,True,0,,0,,ATHB-7 = gene_modifier + exogenous_supply
EJRAV1,GENE,True,0,,0,,EJRAV1 = gene_modifier + exogenous_supply
TRIACONTANOL,GENE,True,0,,0,,TRIACONTANOL = gene_modifier + exogenous_supply
Bacterial transcript,GENE,True,0,,0,,Bacterial transcript = gene_modifier + exogenous_supply
high light irradiati,GENE,True,0,,0,,high light irradiati = gene_modifier + exogenous_supply
WILDTYPE,GENE,True,0,,0,,WILDTYPE = gene_modifier + exogenous_supply
GA₃,GENE,True,0,,0,,GA₃ = gene_modifier + exogenous_supply
PevD1 overexpression,GENE,True,0,,0,,PevD1 overexpression = gene_modifier + exogenous_supply
long photoperiods an,GENE,True,0,,0,,long photoperiods an = gene_modifier + exogenous_supply
MdATG8i expression,GENE,True,0,,0,,MdATG8i expression = gene_modifier + exogenous_supply
Delay of germination,GENE,True,0,,0,,Delay of germination = gene_modifier + exogenous_supply
AARE,GENE,True,0,,0,,AARE = gene_modifier + exogenous_supply
proline reduction,GENE,True,0,,0,,proline reduction = gene_modifier + exogenous_supply
BraMDH overexpressio,GENE,True,0,,0,,BraMDH overexpressio = gene_modifier + exogenous_supply
transition to reprod,GENE,True,0,,0,,transition to reprod = gene_modifier + exogenous_supply
F,GENE,True,0,,0,,F = gene_modifier + exogenous_supply
MLP124478,GENE,True,0,,0,,MLP124478 = gene_modifier + exogenous_supply
higher expression le,GENE,True,0,,0,,higher expression le = gene_modifier + exogenous_supply
NIA1,GENE,True,0,,0,,NIA1 = gene_modifier + exogenous_supply
U11,GENE,True,0,,0,,U11 = gene_modifier + exogenous_supply
overexpression of Gh,GENE,True,0,,0,,overexpression of Gh = gene_modifier + exogenous_supply
ATZAT12,GENE,True,0,,0,,ATZAT12 = gene_modifier + exogenous_supply
ACFT,GENE,True,0,,0,,ACFT = gene_modifier + exogenous_supply
AGL67,GENE,True,0,,0,,AGL67 = gene_modifier + exogenous_supply
Developmental arrest,GENE,True,0,,0,,Developmental arrest = gene_modifier + exogenous_supply
upstream photoperiod,GENE,True,0,,0,,upstream photoperiod = gene_modifier + exogenous_supply
PBF,GENE,True,0,,0,,PBF = gene_modifier + exogenous_supply
7 of 91 gene(s),GENE,True,0,,0,,7 of 91 gene(s) = gene_modifier + exogenous_supply
WS,GENE,True,0,,0,,WS = gene_modifier + exogenous_supply
ADC2,GENE,True,0,,0,,ADC2 = gene_modifier + exogenous_supply
water level,GENE,True,0,,0,,water level = gene_modifier + exogenous_supply
