test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,comparison_baseline,phenotype_node,expected_direction,expected_magnitude,doi,paper_title,authors,year,journal,evidence_sentence,verification,evidence_quality,species,notes
T121,YUC2_YUC5_YUC8_YUC9,quadruple_knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,yuc2589 strongly suppressed 21FR response,,,Arabidopsis thaliana,yuc2 yuc5 yuc8 yuc9 quadruple: YUC2/5/9 collapsed to YUC8 composite
T122,YUC8,knockout,,,,WT,Hypocotyl_Length,decreased,moderate,,,,,,"yuc2589 strongly suppressed shade response, with YUC8 contributing significantly to PIF7-driven elongation",,,Arabidopsis thaliana,YUC8 KO under shade/warm
T123,phyB-9,knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,phyB null mutant has constitutively elongated hypocotyl,,,Arabidopsis thaliana,phyB-9 = PHYB null allele -> PHYB gm=0.0
T124,RUP1_RUP2,double_knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,rup1 rup2 double mutants showed strong hypersensitivity to UV-B at level of hypocotyl growth inhibition,,,Arabidopsis thaliana,RUP1/RUP2 (UV-B negative regulators) not in network
T125,RUP2,overexpression,,,,WT,Hypocotyl_Length,increased,strong,,,,,,RUP2 overexpression resulted in reduced UV-B-induced photomorphogenesis,,,Arabidopsis thaliana,RUP2 OE not in network
T126,RUP2,knockout,,,,WT,Hypocotyl_Length,decreased,slight,,,,,,rup2 single mutant already showed weak UV-B hypersensitivity,,,Arabidopsis thaliana,RUP2 KO not in network
T127,GID1A_GID1C,double_knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,Semidwarf phenotype with stem elongation reduced by 76% compared to wildtype,,,Arabidopsis thaliana,gid1a gid1c double KO -> GID1 composite gm=0.5 (2/3 paralogs lost)
T128,GID1A_GID1B,double_knockout,,,,WT,Hypocotyl_Length,increased,slight,,,,,,"Double mutant displayed reduced fertility but no severe hypocotyl defects, 14% taller",,,Arabidopsis thaliana,gid1a gid1b double KO -> GID1 composite gm=0.5
T129,GID1B_GID1C,double_knockout,,,,WT,Hypocotyl_Length,unchanged,slight,,,,,,Double mutant displayed essentially wild-type phenotype,,,Arabidopsis thaliana,"gid1b gid1c double KO -> GID1 composite gm=0.5 | iter1 refinement: gid1b gid1c double is 'essentially WT' (Griffiths 2006 evidence sentence); gm=0.5 was too severe, use 0.95 | iter2: gid1b gid1c essentially WT - push ratio within unchanged band"
T130,TCP5_TCP13_TCP17,triple_knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,3tcp triple mutant showed more significant thermoresponsive defect than double mutant,,,Arabidopsis thaliana,TCP5/TCP13/TCP17 (TCP TFs) not in network
T131,TCP17,overexpression,,,,WT,Hypocotyl_Length,increased,strong,,,,,,35S::TCP17-FLAG transgenic seedlings showed greatly elongated hypocotyls at 22C,,,Arabidopsis thaliana,TCP17 OE not in network
T132,TCP5,overexpression,,,,WT,Hypocotyl_Length,increased,strong,,,,,,Transgenic seedlings overexpressing TCP5 showed greatly elongated hypocotyls at 22C,,,Arabidopsis thaliana,TCP5 OE not in network
T133,TCP13,overexpression,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,Transgenic seedlings overexpressing TCP13 showed greatly elongated hypocotyls at 22C,,,Arabidopsis thaliana,TCP13 OE not in network
T134,TCP17,knockout,,,,WT,Hypocotyl_Length,unchanged,slight,,,,,,tcp17 single mutant showed hypocotyl response similar to Col-0,,,Arabidopsis thaliana,TCP17 KO not in network
T135,BAS1,knockout,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,Overexpression of BAS1 suppresses long-hypocotyl phenotype of phyB-4; null mutant shows opposite effect,,,Arabidopsis thaliana,BAS1 KO (BR catabolic enzyme)
T136,SOB7,knockout,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,Overexpression of SOB7 suppresses long-hypocotyl phenotype of phyB-4,,,Arabidopsis thaliana,SOB7 KO (BR catabolic enzyme)
T137,BAS1_SOB7,double_knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,bas1-2 sob7-1 double mutant confers BR-deficient phenotype typified by det2-1,,,Arabidopsis thaliana,bas1 sob7 double KO
T138,BAS1,overexpression,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,Overexpression of BAS1/CYP734A1 suppresses long-hypocotyl phenotype of phyB-4,,,Arabidopsis thaliana,BAS1 OE
T139,BBX11,knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,Two independent bbx11 loss-of-function mutants displayed significantly elongated hypocotyls,,,Arabidopsis thaliana,BBX11 KO
T140,BBX11,overexpression,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,BBX11 overexpression seedlings showed markedly shortened hypocotyls when grown in various light conditions,,,Arabidopsis thaliana,BBX11 OE
T141,BBX11_BBX21,double_knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,bbx11-1 bbx21-1 double mutant showed additive phenotype with significantly longer hypocotyls,,,Arabidopsis thaliana,bbx11 bbx21 double KO
T142,ATHB2,knockout,,,,WT,Hypocotyl_Length,decreased,moderate,,,,,,Lack of ATHB2 function results in diminished hypocotyl elongation in low R/FR,,,Arabidopsis thaliana,ATHB2/HAT4 (HD-ZIP II) not in network
T143,ATHB2,overexpression,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,Seedlings with elevated ATHB2 levels in high R/FR resemble wild-type phenotype in shade,,,Arabidopsis thaliana,ATHB2 OE not in network
T144,ATHB4,overexpression,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,Overexpression of ATHB4 causes phenotypes analogous to shade response even in high R/FR,,,Arabidopsis thaliana,ATHB4 OE not in network
T145,HAT3_ATHB4,double_knockout,,,,WT,Hypocotyl_Length,decreased,moderate,,,,,,In hat3 athb4 double loss-of-function mutant hypocotyl elongation is impaired,,,Arabidopsis thaliana,HAT3/ATHB4 not in network
T146,PIN3_PIN4_PIN7,triple_knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,Triple pin3 pin4 pin7 mutant does not elongate under simulated shade,,,Arabidopsis thaliana,pin3 pin4 pin7 triple: PIN auxin-efflux carriers not in network -> Auxin gm=0.1 proxy
T147,FHY1,knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,fhy1 mutants were strongly hyposensitive to FR light in FR-HIR for hypocotyl inhibition,,,Arabidopsis thaliana,FHY1 KO under FRc
T148,FHY1_FHL,double_knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,fhy1-3/FHL RNAi lines display long hypocotyl phenotype,,,Arabidopsis thaliana,fhy1 fhl double: FHL collapsed to FHY1 composite
T149,FHY3,knockout,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,fhy3 mutants showed impaired responses to far-red light,,,Arabidopsis thaliana,FHY3 (FAR-RED ELONGATED HYPOCOTYL 3) not in network
T150,FAR1,knockout,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,far1 mutants are hyposensitive to far-red light,,,Arabidopsis thaliana,FAR1 (FHY3 homolog) not in network
T151,HFR1,knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,hfr1-201 mutants hyposensitive to far-red continuous light; hypocotyl lengths shorter than fhy1-3,,,Arabidopsis thaliana,HFR1 KO under FRc/shade
T152,LAF1,knockout,,,,WT,Hypocotyl_Length,increased,strong,,,,,,LAF1 Ri lines show hyposensitivity to far-red light,,,Arabidopsis thaliana,LAF1 (R2R3-MYB) not in network
T153,BBX25,knockout,,,,WT,Hypocotyl_Length,decreased,moderate,,,,,,"bbx25 seedlings displayed significantly shorter hypocotyls than Col-0 wild-type in white light, red, FR, blue light",,,Arabidopsis thaliana,BBX25 KO
T154,BBX25,overexpression,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,BBX25-overexpressing lines showed larger hypocotyls than Col-0 seedlings,,,Arabidopsis thaliana,BBX25 OE
T155,BBX24_BBX25,double_knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,bbx25-2 bbx24-1 double mutant significantly shorter than each single mutant,,,Arabidopsis thaliana,bbx24 bbx25 double: BBX24 collapsed to BBX25 composite
T156,ABA_treatment,exogenous_treatment,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,Wild-type seedlings under red light or dark were significantly shorter when treated with increasing concentrations of ABA,,,Arabidopsis thaliana,ABA treatment -> exogenous ABA=1.0 on source node
T157,pifQ,quadruple_knockout,,,,WT,Hypocotyl_Length,decreased,strong,,,,,,pifq mutant has constitutive photomorphogenic phenotype with insensitivity to ABA,,,Arabidopsis thaliana,pifQ in darkness; PIF1 omitted (not in network)
T158,PHOT1_PHOT2,double_knockout,,,,WT,Hypocotyl_Length,unchanged,slight,,,,,,"phototropins (PHOT1, PHOT2) primarily mediate phototropism; minor role in hypocotyl elongation under blue light",,,Arabidopsis thaliana,PHOT1/PHOT2 phototropins not in network
T159,MG132_treatment,chemical_treatment,,,,WT,Hypocotyl_Length,decreased,moderate,,,,,,MG132 proteasome inhibitor treatment markedly increased EIL1 protein levels and stabilizes EBF1/2 and EIN3,,,Arabidopsis thaliana,MG132 proteasome inhibitor: no proteasome node in network
T160,AVG_treatment,chemical_treatment,,,,WT,Hypocotyl_Length,increased,moderate,,,,,,AVG ethylene biosynthesis inhibitor reduces ethylene-induced growth inhibition,,,Arabidopsis thaliana,AVG inhibits ethylene biosynthesis -> Ethylene (source) gm=0.1 (endogenous KD)
T161,WT,control,,,,WT,Hypocotyl_Length,unchanged,minimal,,,,,,,,,Arabidopsis thaliana,"Negative control: WT vs WT, expected unchanged"
