test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,comparison_baseline,phenotype_node,expected_direction,expected_magnitude,doi,paper_title,authors,year,journal,evidence_sentence,verification,evidence_quality,species,notes
T133,OsYUC,knockout,,,,WT,Tiller_Number,decreased,moderate,,,,,,OsYUCCA mutants: reduced auxin synthesis affects crown roots and altered tiller dynamics.,,,Oryza sativa,OsYUC family KO → YUCCA composite node
T134,OsTAR2,knockdown,,,,WT,Tiller_Number,decreased,slight,,,,,,"OsTAR2 loss reduces IAA biosynthesis, affecting architecture and tiller number.",,,Oryza sativa,OsTAR2 knockdown
T135,OsLAX1_OsLAX2_OsLAX3,triple_knockout,,,,WT,Tiller_Number,decreased,strong,,,,,,oslax1/2/3 triple mutant: strongly reduced axillary meristem formation.,,,Oryza sativa,oslax1 oslax2 oslax3 triple — only LAX1 in network
T136,ipa1_1D_d53,double_mutant,,,,WT,Tiller_Number,decreased,strong,,,,,,d53 ipa1-1D double: IPA1 accumulation suppresses d53 high tillering.,,,Oryza sativa,ipa1-1D d53-D double — same as T095 (second source)
T137,Ub_IPI1_in_ipa1_1D,combined_transgenic,,,,mutant,Tiller_Number,decreased,moderate,,,,,,Ub:IPI1 in ipa1-1D background: reverted thick culm and panicle size phenotypes of ipa1-1D (IPI1 dominant).,,,Oryza sativa,Ub:IPI1 in ipa1-1D — IPI1 OE degrades IPA1 despite GOF
T138,OsSHI1_OE_IPA1_OE,combined_transgenic,,,,WT,Tiller_Number,increased,moderate,,,,,,OsSHI1-OE/35S:IPA1-Flag double OE: recovered tiller development relative to 35S:IPA1 alone (OsSHI1 inhibits IPA1).,,,Oryza sativa,OsSHI1-OE + IPA1-OE combined transgenic
T139,CK_plus_d3,exogenous_treatment,,,,mutant,Tiller_Number,increased,slight,,,,,,"With or without BAP treatment, levels of FC1 mRNA in d3 and d10 were not significantly different; BAP acts independently of SL but d3 background already high-tillering.",,,Oryza sativa,CK treatment in d3 — additive CK
T140,T6P_elevation,chemical_treatment,,,,WT,Tiller_Number,increased,moderate,,,,,,T6P signaling (via TPS overexpression or sucrose) promotes bud outgrowth.,,,Oryza sativa,T6P elevation — T6P exogenous=1.0
T141,Orobanchol,exogenous_treatment,,,,WT,Tiller_Number,decreased,moderate,,,,,,Exogenous orobanchol (natural rice SL) inhibits tiller outgrowth similar to GR24.,,,Oryza sativa,Orobanchol = natural SL
T142,rac_GR24,exogenous_treatment,,,,WT,Tiller_Number,decreased,strong,,,,,,rac-GR24 synthetic SL: inhibits axillary bud outgrowth in WT.,,,Oryza sativa,rac-GR24 = synthetic SL
T143,D53_dRNAi,knockdown,,,,WT,Tiller_Number,decreased,strong,,,,,,Reducing D53 expression in d53 background drastically reduced the tiller number.,,,Oryza sativa,D53 dRNAi knockdown
T144,WT_control,control,,,,WT,Tiller_Number,unchanged,,,,,,,Wild-type Nipponbare produces characteristic 10-15 tillers at heading stage (baseline).,,,Oryza sativa,WT control — no perturbations
T145,MOC1_d10,double_mutant,,,,WT,Tiller_Number,decreased,strong,,,,,,moc1 d10 double mutant: monoculm (moc1 epistatic over high-tillering d10).,,,Oryza sativa,moc1 d10 double — moc1 epistatic
T146,osckx9_d27,double_mutant,,,,WT,Tiller_Number,increased,moderate,,,,,,osckx9 d27 double mutant: intermediate phenotype between singles.,,,Oryza sativa,osckx9 d27 double
T147,D14_IPA1_OX,combined_transgenic,,,,mutant,Tiller_Number,decreased,moderate,,,,,,"Upon SL treatment, tiller number is unchanged in ipa1-10 (loss-of-function) and d14 ipa1-10; IPA1 required for SL-mediated tiller inhibition.",,,Oryza sativa,"IPA1-OE in d14 — IPA1 downstream, rescues via TB1/D53 feedback"
T148,OsCCA1_d14,double_mutant,,,,WT,Tiller_Number,increased,moderate,,,,,,oscca1 d14 double: genetic data confirm D14 acts downstream; phenotype like d14.,,,Oryza sativa,oscca1 d14 double
T149,OsCCA1_ostb1,double_mutant,,,,WT,Tiller_Number,increased,moderate,,,,,,oscca1 ostb1 double: phenotype resembles ostb1 single mutant (ostb1 epistatic).,,,Oryza sativa,oscca1 ostb1 double
T150,shi1_ipa1,double_mutant,,,,WT,Tiller_Number,increased,moderate,,,,,,shi1 ipa1 double: phenotype resembles ipa1 single (ipa1 downstream of shi1).,,,Oryza sativa,shi1 ipa1 double
T151,shi1_dep1,double_mutant,,,,WT,Tiller_Number,decreased,moderate,,,,,,shi1 dep1 double: phenotype resembles dep1 single (dep1 downstream).,,,Oryza sativa,shi1 dep1 — DEP1 absent; only SHI1 encoded
T152,ohk4_ipa1,double_mutant,,,,WT,Tiller_Number,decreased,moderate,,,,,,ohk4 ipa1 double: phenotype similar to ipa1; IPA1 is downstream of OsHK4 in panicle feedback.,,,Oryza sativa,ohk4 ipa1 double
T153,OsRR21_OE_in_ohk4,combined_transgenic,,,,mutant,Tiller_Number,increased,moderate,,,,,,OsRR21-OE in ohk4 background: partial rescue of panicle and tiller defects.,,,Oryza sativa,OsRR21-OE in ohk4 — partial rescue
T154,NGR5_OE_plus_GA,gain_of_function_plus_treatment,,,,WT,Tiller_Number,decreased,moderate,,,,,,NGR5-OE + GA treatment: GA-induced NGR5 degradation partially counteracts OE effect.,,,Oryza sativa,NGR5-OE + GA3
T155,NGR5_OE_plus_N,gain_of_function_plus_treatment,,,,WT,Tiller_Number,increased,strong,,,,,,NGR5-high-expression allele + high nitrogen: maximal tiller number and yield (synergy).,,,Oryza sativa,NGR5-OE + high N
T156,Nitrogen_low_plus_d53,gain_of_function_plus_treatment,,,,mutant,Tiller_Number,increased,strong,,,,,,"Under low N, d53 mutant still shows more tillers than WT; d53 partially insensitive to N-status.",,,Oryza sativa,Low N + d53-D — d53 still high-tillering even under N-limit
T157,Nitrogen_low_plus_d3,knockout_plus_treatment,,,,mutant,Tiller_Number,decreased,moderate,,,,,,"Under N-deficient conditions, tiller number reduced in both WT and d3 and d10; N effect partially SL-independent.",,,Oryza sativa,Low N + d3 — low-N suppresses d3 high-tillering
T158,ngr5_plus_GR24,loss_of_function_plus_GR24,,,,mutant,Tiller_Number,decreased,moderate,,,,,,ngr5 + GR24: SL signaling intact but N response absent; tillers reduced similar to GR24 alone (N-insensitive but SL-sensitive).,,,Oryza sativa,"ngr5 + GR24 — SL signalling intact, tillers reduced"
T159,Shade_low_light,environmental,,,,WT,Tiller_Number,decreased,moderate,,,,,,"Shading reduces photosynthesis and sucrose, reducing tillers via increased OsCCA1.",,,Oryza sativa,Shade → Light gm=0.5 (graded environmental)
T160,Drought,drought_stress,,,,WT,Tiller_Number,decreased,moderate,,,,,,Drought stress increases ABA and decreases tillers via NCED1 induction.,,,Oryza sativa,Drought analog → elevated ABA exogenous
T161,OsBZR1_d53,double_mutant,,,,WT,Tiller_Number,increased,strong,,,,,,bzr1 d53 double: high-tillering like d53 (d53 epistatic for tiller count).,,,Oryza sativa,osbzr1 d53-D double — d53 dominates
T162,ngr5_plus_PBZ,knockout_plus_treatment,,,,mutant,Tiller_Number,increased,moderate,,,,,,ngr5 + PBZ: GA blockade stabilizes SLR1 but no NGR5 to convert signal; moderate tiller increase via SLR1-MOC1 axis.,,,Oryza sativa,"ngr5 + PBZ — GA-biosynthesis blockade stabilises SLR1, SLR1-MOC1 axis still active"
T163,SLR1_OE_plus_GA,gain_of_function_plus_treatment,,,,WT,Tiller_Number,increased,moderate,,,,,,SLR1-OE resistant to GA degradation: retains high tiller phenotype with GA treatment.,,,Oryza sativa,"slr1-d SLR1-OE + GA — DELLA cannot be degraded, high tillers retained"
T164,GS_plus_NH4,environmental,,,,WT,Tiller_Number,increased,moderate,,,,,,Ammonium supply promotes tillers via OsPIN9 induction and CK production.,,,Oryza sativa,GS+NH4+ treatment — Ammonium exogenous=1.0 (GS enzyme absent)
T165,RCN127,overexpression,,,,WT,Tiller_Number,increased,moderate,,,,,,RCN127 F-box protein enhances rice tillering by mediating degradation of OsTB1 and OsTCP19.,,,Oryza sativa,RCN127 not in network
T166,OsSTP15,knockout,,,,WT,Tiller_Number,increased,moderate,,,,,,osstp15 knockout: increased tiller number due to higher sugar content in shoot base.,,,Oryza sativa,OsSTP15 sugar transporter not in network
T167,miR396,overexpression,,,,WT,Tiller_Number,decreased,slight,,,,,,miR396 OE targets OsGRF TFs affecting panicle and tillers indirectly.,,,Oryza sativa,miR396 not in network (different family from miR156/miR444)
T168,GR24_plus_sucrose,combined,,,,WT,Tiller_Number,increased,moderate,,,,,,Sucrose antagonizes GR24 inhibition of tillering by stabilizing D53.,,,Oryza sativa,"GR24 + sucrose combined — sucrose dominates, increased tillers"
T169,DeP_plus_GR24,combined,,,,WT,Tiller_Number,decreased,moderate,,,,,,Decapitation + GR24: GR24 partially blocks tiller outgrowth induced by decapitation (SL acts downstream of sugar signal).,,,Oryza sativa,Decapitation + GR24 — GR24 suppresses decapitation release
T170,D14_d53_plus_GR24,combined,,,,mutant,Tiller_Number,unchanged,,,,,,,d14 d53 + GR24: GR24 does not reduce tillers (SL signaling blocked at receptor + repressor levels).,,,Oryza sativa,"d14 d53-D + GR24 — Trap 5, SL pathway blocked at both levels"
T171,TAD1_SLR1_OE,combined_transgenic,,,,WT,Tiller_Number,increased,moderate,,,,,,SLR1-OE in tad1 background: tiller number additively elevated (both stabilize MOC1).,,,Oryza sativa,tad1 + SLR1-OE additive
T172,OsHK6,knockout,,,,WT,Tiller_Number,decreased,slight,,,,,,OsHK6 is cytokinin receptor; loss slightly reduces CK signaling and tillers.,,,Oryza sativa,OsHK6 paralog of HK4 not separately encoded
T173,OsRR_typeA_OE,overexpression,,,,WT,Tiller_Number,decreased,slight,,,,,,OsRR type-A OE: negative feedback on CK signaling reduces tillers.,,,Oryza sativa,OsRR type-A OE negative feedback on CK
T174,OsWOX4,knockout,,,,WT,Tiller_Number,decreased,moderate,,,,,,OsWOX4 plays role in maintaining axillary meristem after establishment; loss reduces tiller maintenance.,,,Oryza sativa,OsWOX4 meristem gene not in network
T175,MP3_allele,gain_of_function,,,,WT,Tiller_Number,increased,slight,,,,,,MP3 allele of OsTB1/FC1: moderately increased tiller/panicle number without compromising spikelet.,,,Oryza sativa,MP3 allele not in network
T176,ASN1_plus_N,knockout_plus_treatment,,,,WT,Tiller_Number,decreased,moderate,,,,,,asn1 + high N: failed to increase tillers normally seen with high N (Asn essential for N signaling to buds).,,,Oryza sativa,ASN1 + N — ASN1 absent; cannot encode mutant effect
T177,OsVIL2_ostb1,double_mutant,,,,WT,Tiller_Number,increased,moderate,,,,,,"osvil2 ostb1 double: complex phenotype, reduced overall tillers.",,,Oryza sativa,osvil2 ostb1 — TB1 epistatic
T178,Cold_stress,environmental,,,,WT,Tiller_Number,decreased,moderate,,,,,,"Cold stress: OsMADS57+OsTB1 switch to defense/cold mode, reducing D14 expression and tiller outgrowth.",,,Oryza sativa,Cold stress environmental node absent
T179,ACC_ethylene,acc_treatment,,,,WT,Tiller_Number,decreased,slight,,,,,,ACC (ethylene precursor) treatment slightly reduces tiller outgrowth in rice.,,,Oryza sativa,ACC/ethylene pathway not in network
T180,OsIPT7,overexpression,,,,WT,Tiller_Number,increased,moderate,,,,,,OsIPT7-OE increases cytokinin levels and promotes tillering.,,,Oryza sativa,OsIPT7 single OE → IPT family node
T181,Tillers_at_heading_WT,control,,,,WT,Tiller_Number,unchanged,,,,,,,"Takanari wild-type at 12th leaf: 10 tillers (4 primary, 6 secondary) baseline reference.",,,Oryza sativa,WT tillers at heading — negative control
T182,NIL_MP3,gain_of_function,,,,WT,Tiller_Number,increased,slight,,,,,,"NIL-MP3 at 12th leaf: 13 tillers (5 primary, 8 secondary) +28% panicles vs Takanari.",,,Oryza sativa,NIL-MP3 not in network
T183,NIL_fc1,knockout,,,,WT,Tiller_Number,increased,strong,,,,,,"NIL-fc1 at 12th leaf: 31 tillers (7 primary, 17 secondary, 7 tertiary) +143% panicles vs Takanari; thinner lighter tillers cause lodging.",,,Oryza sativa,NIL-fc1 — fc1 = OsTB1 LOF in NIL
T184,P_deficient_NIL_MP3,environmental,,,,WT,Tiller_Number,increased,slight,,,,,,NIL-MP3 in P-deficient soil still tended to produce more tillers than Takanari.,,,Oryza sativa,P-deficient NIL-MP3 — MP3 absent
T185,Elevated_CO2_NIL_MP3,environmental,,,,WT,Tiller_Number,increased,slight,,,,,,MP3 further enhances above-ground biomass by 3.5% at elevated CO2 (579 umol/mol).,,,Oryza sativa,"Elevated CO2 + NIL-MP3 — MP3 absent, CO2 node absent"
T186,OsYUCCA1_OE,overexpression,,,,WT,Tiller_Number,decreased,moderate,,,,,,"OsYUCCA1-OE elevates auxin, reduces tillers via enhanced apical dominance.",,,Oryza sativa,OsYUCCA1 OE → YUCCA composite node
T187,OsVIL2,double_mutant,,,,WT,Tiller_Number,increased,moderate,,,,,,"Tiller number of double mutant osvil2 ostb1 was similar to that of ostb1, suggesting that osvil2 is epistatic to ostb1.",,,Oryza sativa,osvil2 ostb1 double — duplicate of T177
T188,OsGATA8,loss_of_function,,,,WT,Tiller_Number,decreased,moderate,,,,,,OsGATA8-L haplotype shows reduced productive tiller proportion via failure to repress OsTCP19.,,,Oryza sativa,OsGATA8 LOF (low-NUE haplotype)
T189,OsGATA8_H,gain_of_function,,,,WT,Tiller_Number,increased,moderate,,,,,,The OsGATA8-H haplotype is identified as a high-NUE haplotype with enhanced nitrogen uptake and a higher proportion of productive tillers.,,,Oryza sativa,OsGATA8-H GOF (high-NUE haplotype)
T190,Os1900,knockout_CRISPR,,,,WT,Tiller_Number,increased,moderate,,,,,,CRISPR/Cas9 mutants of Os1900 (and Os5100) show altered SL biosynthesis and tillering responses.,,,Oryza sativa,Os1900 CRISPR KO — MAX1_1900 node
T191,Os1900_promoter_mut,loss_of_function,,,,WT,Tiller_Number,increased,moderate,,,,,,Os1900 promoter mutations alone can increase tiller numbers and grain yields even under minor-fertilizer conditions.,,,Oryza sativa,"Os1900 promoter mutation — partial LOF, gm=0.5"
T192,DTN1,knockout,,,,WT,Tiller_Number,decreased,moderate,,,,,,Deficiency of DTN1 results in reduced photosynthetic rate and decreased contents of sucrose; reduced tiller number in dtn1 mutant.,,,Oryza sativa,dtn1 KO reduces Sucrose supply
T193,DTN1_plus_Sucrose,knockout_plus_treatment,,,,mutant,Tiller_Number,increased,slight,,,,,,Reduced tiller number in dtn1 mutant could be partially rescued by exogenous sucrose treatment.,,,Oryza sativa,dtn1 + sucrose partial rescue via Sucrose supply
T194,NGR5_OE_in_dtn1,combined_transgenic,,,,mutant,Tiller_Number,increased,moderate,,,,,,Overexpression of NGR5 in the dtn1-2 could partially rescue the reduced tiller number.,,,Oryza sativa,NGR5-OE in dtn1 — partial rescue via NGR5 pathway
T195,T20,knockout,,,,WT,Tiller_Number,increased,moderate,,,,,,"Researchers identified a high-tillering mutant tillering20 (t20), which could be restored to the wild type by treatment with the strigolactone analog rac-GR24.",,,Oryza sativa,t20 KO — SL biosynthesis cofactor lost
T196,T20_plus_GR24,knockout_plus_GR24,,,,mutant,Tiller_Number,decreased,strong,,,,,,t20 high tillering could be restored to the wild type by treatment with the strigolactone analog rac-GR24.,,,Oryza sativa,t20 + GR24 rescue (biosynthesis mutant rescued)
T197,T20_plus_ABA,knockout_plus_treatment,,,,mutant,Tiller_Number,decreased,moderate,,,,,,ABA treatment significantly reduced the number of basal tillers in both t20 and wild-type plants.,,,Oryza sativa,t20 + ABA reduces basal tillers
T198,ABA,exogenous_treatment,,,,WT,Tiller_Number,decreased,moderate,,,,,,ABA treatment significantly reduced the number of basal tillers in both t20 and wild-type plants.,,,Oryza sativa,Exogenous ABA
T199,OsDRM1,overexpression,,,,WT,Tiller_Number,decreased,moderate,,,,,,Overexpression of OsDRM1 in transgenic plants delayed axillary bud outgrowth by suppressing cell division within the buds.,,,Oryza sativa,OsDRM1 dormancy gene not in network
T200,OsHK3_OsHK4,double_knockout,,,,WT,Tiller_Number,decreased,moderate,,,,,,"The plant heights of ohk3 ohk4 and ohk4 ohk5 double mutants were slightly but significantly reduced, while the tiller numbers varied.",,,Oryza sativa,oshk3 oshk4 double — HK3 absent; only HK4 encoded
T201,OsGATA8_plus_high_N,knockout_plus_treatment,,,,mutant,Tiller_Number,decreased,moderate,,,,,,Excessive nitrogen promotes the formation of nonproductive tillers; OsGATA8-L (loss) accessions show reduced productive tillering even under high N.,,,Oryza sativa,OsGATA8 LOF + high N — still reduced productive tillers
T202,Os1900_plus_high_N,knockout_plus_treatment,,,,mutant,Tiller_Number,increased,strong,,,,,,Os1900 mutants escape N-induced SL biosynthesis and remain high-tillering even under high fertilizer.,,,Oryza sativa,Os1900 KO + high N — escapes N-induced SL biosynthesis
